STROKE 1
66 229 1776573832.637000
66 230 1776573832.729000
64 233 1776573832.746000
62 239 1776573832.762000
57 252 1776573832.779000
55 261 1776573832.796000
54 270 1776573832.812000
55 279 1776573832.829000
57 287 1776573832.845000
61 292 1776573832.862000
69 297 1776573832.879000
76 298 1776573832.895000
83 298 1776573832.912000
91 296 1776573832.929000
98 294 1776573832.945000
103 292 1776573832.962000
106 289 1776573832.978000
109 285 1776573832.995000
111 278 1776573833.012000
112 273 1776573833.028000
112 268 1776573833.045000
110 260 1776573833.061000
106 249 1776573833.079000
103 244 1776573833.095000
102 241 1776573833.111000
101 240 1776573833.126000

STROKE 2
114 264 1776573833.601000
114 263 1776573833.727000
115 260 1776573833.744000
119 250 1776573833.760000
126 243 1776573833.777000
133 238 1776573833.793000
139 235 1776573833.810000
149 237 1776573833.827000
157 243 1776573833.843000
163 249 1776573833.860000
167 255 1776573833.876000
169 260 1776573833.893000
170 267 1776573833.910000
170 272 1776573833.926000
170 278 1776573833.943000
167 283 1776573833.960000
163 289 1776573833.977000
159 291 1776573833.993000
158 292 1776573834.008000

STROKE 3
195 240 1776573834.395000
194 242 1776573834.525000
192 248 1776573834.542000
190 257 1776573834.558000
189 267 1776573834.576000
191 280 1776573834.592000
195 288 1776573834.608000
201 293 1776573834.625000
207 296 1776573834.641000
216 298 1776573834.658000
220 298 1776573834.674000
224 297 1776573834.691000
228 295 1776573834.708000
234 289 1776573834.725000
236 283 1776573834.741000
238 276 1776573834.758000
239 270 1776573834.774000
239 264 1776573834.791000
238 257 1776573834.808000
237 251 1776573834.824000
236 249 1776573834.841000
235 248 1776573834.857000
235 248 1776573834.870000

STROKE 4
275 261 1776573836.697000
275 260 1776573836.786000
275 260 1776573836.803000
275 258 1776573836.819000
277 255 1776573836.836000
279 254 1776573836.853000
280 254 1776573836.869000
281 254 1776573836.886000
284 256 1776573836.903000
287 260 1776573836.921000
289 266 1776573836.936000
290 272 1776573836.952000
290 278 1776573836.969000
289 286 1776573836.985000
286 289 1776573837.002000
283 292 1776573837.019000
278 294 1776573837.035000
268 294 1776573837.052000
259 293 1776573837.069000
250 291 1776573837.085000
244 288 1776573837.102000
239 284 1776573837.119000
237 281 1776573837.135000
236 280 1776573837.152000
236 278 1776573837.169000
235 278 1776573837.178000

STROKE 5
277 246 1776573837.547000
274 244 1776573837.667000
268 240 1776573837.684000
258 232 1776573837.700000
251 223 1776573837.717000
248 215 1776573837.734000
251 207 1776573837.750000
261 200 1776573837.767000
273 198 1776573837.784000
285 199 1776573837.801000
305 206 1776573837.817000

