STROKE 1
65 190 1775318303.747000
65 189 1775318303.826000
66 187 1775318303.842000
70 184 1775318303.859000
75 180 1775318303.875000
80 178 1775318303.892000
87 177 1775318303.909000
91 177 1775318303.925000
95 178 1775318303.942000
97 179 1775318303.958000
100 181 1775318303.975000
100 183 1775318303.992000
100 186 1775318304.008000
98 190 1775318304.025000
94 195 1775318304.042000
87 200 1775318304.058000
81 201 1775318304.075000
74 201 1775318304.092000
66 199 1775318304.108000
57 192 1775318304.125000
53 186 1775318304.141000
53 179 1775318304.158000
55 171 1775318304.175000
64 160 1775318304.192000
72 155 1775318304.208000
79 152 1775318304.224000
85 151 1775318304.241000
93 151 1775318304.258000
100 152 1775318304.274000
102 153 1775318304.285000

STROKE 2
131 161 1775318304.557000
131 161 1775318304.673000
133 160 1775318304.690000
137 158 1775318304.706000
143 157 1775318304.723000
150 157 1775318304.740000
159 160 1775318304.756000
166 164 1775318304.773000
171 170 1775318304.790000
172 174 1775318304.806000
172 178 1775318304.823000
169 183 1775318304.840000
162 191 1775318304.856000
155 195 1775318304.873000
149 197 1775318304.889000
144 198 1775318304.906000
140 198 1775318304.923000
136 197 1775318304.939000
134 196 1775318304.956000
133 195 1775318304.973000
134 193 1775318304.989000
139 188 1775318305.006000
147 184 1775318305.022000
156 183 1775318305.039000
162 182 1775318305.056000
168 183 1775318305.073000
170 183 1775318305.079000

STROKE 3
199 156 1775318308.636000
198 157 1775318308.780000
197 161 1775318308.797000
196 168 1775318308.814000
196 174 1775318308.830000
197 181 1775318308.847000
200 187 1775318308.863000
204 190 1775318308.881000
209 193 1775318308.896000
213 194 1775318308.913000
217 194 1775318308.930000
224 193 1775318308.946000
230 191 1775318308.963000
238 188 1775318308.979000
241 185 1775318308.996000
243 183 1775318309.013000
244 180 1775318309.030000
244 176 1775318309.046000
244 172 1775318309.063000
242 167 1775318309.079000
239 162 1775318309.096000
233 157 1775318309.113000
228 154 1775318309.129000
222 152 1775318309.146000
216 152 1775318309.163000
208 152 1775318309.180000
203 154 1775318309.196000
199 155 1775318309.212000
199 156 1775318309.222000

STROKE 4
239 167 1775318309.691000
239 167 1775318309.811000
240 166 1775318309.828000
246 162 1775318309.845000
254 158 1775318309.861000
263 155 1775318309.877000
269 153 1775318309.894000
275 153 1775318309.911000
279 154 1775318309.927000
281 155 1775318309.944000
284 157 1775318309.960000
286 161 1775318309.977000
288 165 1775318309.994000
288 169 1775318310.011000
287 173 1775318310.027000
285 177 1775318310.044000
282 182 1775318310.061000
279 184 1775318310.077000
278 185 1775318310.094000

STROKE 5
279 153 1775318310.486000
277 152 1775318310.609000
273 151 1775318310.626000
260 146 1775318310.643000
251 141 1775318310.659000
246 136 1775318310.676000
246 132 1775318310.692000
250 126 1775318310.709000
265 119 1775318310.726000
276 117 1775318310.742000
285 116 1775318310.759000
294 117 1775318310.775000
302 120 1775318310.792000
304 121 1775318310.799000

