STROKE 1
82 235 1777707985.991000
82 235 1777707986.080000
80 234 1777707986.097000
75 234 1777707986.114000
67 234 1777707986.130000
55 237 1777707986.147000
43 245 1777707986.164000
38 251 1777707986.180000
36 256 1777707986.197000
35 261 1777707986.214000
36 270 1777707986.231000
39 277 1777707986.247000
44 282 1777707986.263000
50 285 1777707986.280000
59 287 1777707986.297000
66 286 1777707986.313000
74 284 1777707986.330000
80 282 1777707986.346000
85 278 1777707986.363000
87 276 1777707986.380000
88 273 1777707986.396000
88 272 1777707986.413000
86 269 1777707986.429000
80 266 1777707986.446000
69 264 1777707986.463000
60 263 1777707986.480000
52 263 1777707986.496000
46 264 1777707986.513000
40 265 1777707986.529000
39 265 1777707986.546000

STROKE 2
113 251 1777707986.968000
113 250 1777707987.045000
113 247 1777707987.061000
113 243 1777707987.078000
115 237 1777707987.095000
118 232 1777707987.111000
122 229 1777707987.128000
125 229 1777707987.145000
130 230 1777707987.161000
139 236 1777707987.178000
148 246 1777707987.194000
152 252 1777707987.211000
154 255 1777707987.228000
156 257 1777707987.244000
156 259 1777707987.261000
157 262 1777707987.278000
156 266 1777707987.294000
154 272 1777707987.311000
149 279 1777707987.328000
144 283 1777707987.344000
139 285 1777707987.361000
134 286 1777707987.377000
129 286 1777707987.394000
122 286 1777707987.411000
118 285 1777707987.427000
115 285 1777707987.444000
113 284 1777707987.461000
113 284 1777707987.474000

STROKE 3
154 264 1777707987.843000
154 263 1777707987.959000
156 259 1777707987.976000
160 248 1777707987.993000
167 239 1777707988.009000
173 233 1777707988.025000
178 230 1777707988.042000
183 230 1777707988.059000
191 233 1777707988.076000
198 239 1777707988.092000
203 246 1777707988.109000
205 251 1777707988.126000
207 255 1777707988.143000
207 258 1777707988.159000
207 261 1777707988.175000
207 266 1777707988.192000
206 273 1777707988.209000
203 281 1777707988.225000
200 284 1777707988.242000
198 287 1777707988.259000
197 288 1777707988.275000
196 288 1777707988.282000

STROKE 4
212 262 1777707988.709000
213 261 1777707988.824000
215 257 1777707988.840000
219 250 1777707988.857000
225 241 1777707988.874000
230 237 1777707988.890000
234 235 1777707988.907000
237 234 1777707988.923000
244 236 1777707988.941000
250 241 1777707988.957000
255 246 1777707988.973000
258 251 1777707988.990000
259 254 1777707989.007000
260 257 1777707989.024000
261 259 1777707989.040000
262 262 1777707989.057000
262 266 1777707989.073000
261 271 1777707989.090000
258 279 1777707989.107000
254 284 1777707989.123000
249 288 1777707989.140000
244 291 1777707989.156000
239 293 1777707989.173000
237 294 1777707989.189000

STROKE 5
315 292 1777707990.313000
314 292 1777707990.473000
310 292 1777707990.489000
303 292 1777707990.507000
290 290 1777707990.527000
279 286 1777707990.554000
277 284 1777707990.570000
276 282 1777707990.587000
276 279 1777707990.603000
276 276 1777707990.620000
277 271 1777707990.636000
277 268 1777707990.653000
278 266 1777707990.670000
279 264 1777707990.686000
282 261 1777707990.703000
287 256 1777707990.719000
292 253 1777707990.736000
295 251 1777707990.753000
298 249 1777707990.770000
299 248 1777707990.786000
300 248 1777707990.802000
302 248 1777707990.819000
305 248 1777707990.836000
308 248 1777707990.852000
310 248 1777707990.869000
310 249 1777707990.879000

STROKE 6
308 250 1777707993.546000
308 249 1777707993.696000
306 249 1777707993.712000
299 244 1777707993.729000
292 237 1777707993.745000
287 229 1777707993.762000
283 220 1777707993.779000
282 216 1777707993.795000
283 212 1777707993.812000
285 207 1777707993.828000
289 203 1777707993.845000
297 200 1777707993.862000
305 199 1777707993.878000
313 200 1777707993.895000
320 200 1777707993.911000
324 201 1777707993.930000

STROKE 7
334 256 1777707996.506000
335 256 1777707996.755000
336 257 1777707996.771000
336 257 1777707996.788000
336 257 1777707996.838000
335 258 1777707996.855000
334 258 1777707996.871000
333 258 1777707996.888000
332 258 1777707996.904000
332 258 1777707996.921000
331 257 1777707996.938000
330 257 1777707996.954000
330 256 1777707996.971000
330 256 1777707996.988000
331 255 1777707997.004000
331 254 1777707997.021000
332 254 1777707997.037000
332 253 1777707997.054000
333 253 1777707997.071000
334 254 1777707997.087000
335 254 1777707997.104000

STROKE 8
335 287 1777707997.701000
335 287 1777707997.902000
336 287 1777707997.919000
337 288 1777707997.935000
338 288 1777707997.952000
338 289 1777707997.968000
339 290 1777707997.985000
339 290 1777707998.002000
339 291 1777707998.018000
339 291 1777707998.035000
339 291 1777707998.056000
339 291 1777707998.068000
339 291 1777707998.085000
338 291 1777707998.102000
337 291 1777707998.118000
336 290 1777707998.135000
334 289 1777707998.151000
334 288 1777707998.168000
333 287 1777707998.185000
333 287 1777707998.201000
333 286 1777707998.218000
333 286 1777707998.234000
334 285 1777707998.251000
334 285 1777707998.267000
335 285 1777707998.284000
336 285 1777707998.301000
337 286 1777707998.318000
338 287 1777707998.334000
339 287 1777707998.345000

