STROKE 1
255 310 1775150193.437000
255 310 1775150193.443000
254 309 1775150193.464000
254 308 1775150193.472000
254 307 1775150193.478000
254 307 1775150193.485000
254 306 1775150193.491000
254 305 1775150193.500000
254 304 1775150193.508000
254 303 1775150193.514000
254 302 1775150193.521000
254 300 1775150193.528000
253 298 1775150193.534000
253 297 1775150193.543000
253 295 1775150193.549000
254 291 1775150193.563000
254 289 1775150193.570000
255 286 1775150193.584000
255 284 1775150193.591000
256 282 1775150193.605000
257 281 1775150193.612000
258 279 1775150193.626000
258 279 1775150193.633000
260 277 1775150193.647000
261 277 1775150193.654000
264 275 1775150193.668000
266 273 1775150193.674000
273 268 1775150193.688000
277 266 1775150193.695000
281 263 1775150193.703000
285 261 1775150193.710000
289 259 1775150193.717000
292 257 1775150193.724000
296 256 1775150193.731000
298 255 1775150193.737000
301 255 1775150193.744000
303 255 1775150193.751000
305 255 1775150193.758000
306 256 1775150193.765000
308 257 1775150193.772000
310 258 1775150193.779000
312 259 1775150193.786000
314 261 1775150193.793000
316 263 1775150193.800000
318 265 1775150193.807000
320 267 1775150193.814000
322 269 1775150193.821000
324 271 1775150193.828000
326 274 1775150193.834000
327 277 1775150193.841000
329 279 1775150193.848000
330 282 1775150193.855000
331 285 1775150193.862000
332 288 1775150193.869000
333 291 1775150193.876000
334 294 1775150193.883000
335 297 1775150193.890000
336 300 1775150193.897000
336 302 1775150193.904000
336 304 1775150193.911000
337 306 1775150193.918000
337 307 1775150193.925000
337 308 1775150193.932000
337 309 1775150193.939000
337 310 1775150193.946000
337 311 1775150193.953000
336 312 1775150193.960000
336 313 1775150193.967000
336 313 1775150193.974000
335 314 1775150193.981000
335 315 1775150193.988000
334 315 1775150194.000000
334 316 1775150194.007000
333 317 1775150194.015000
332 317 1775150194.022000
331 318 1775150194.029000
329 319 1775150194.036000
328 320 1775150194.043000
325 321 1775150194.050000
323 322 1775150194.057000
321 323 1775150194.064000
319 324 1775150194.071000
317 325 1775150194.078000
