STROKE 1
108 258 1775594561.928000
108 258 1775594562.051000
106 257 1775594562.068000
102 254 1775594562.085000
97 249 1775594562.102000
93 242 1775594562.118000
92 234 1775594562.135000
93 228 1775594562.151000
96 223 1775594562.168000
100 219 1775594562.184000
103 217 1775594562.201000
108 215 1775594562.218000
112 215 1775594562.235000
116 215 1775594562.251000
120 216 1775594562.267000
125 218 1775594562.284000
129 220 1775594562.302000
132 224 1775594562.318000
134 228 1775594562.334000
136 234 1775594562.351000
137 241 1775594562.367000
137 244 1775594562.384000
137 246 1775594562.400000
137 248 1775594562.417000
137 249 1775594562.433000
136 251 1775594562.451000
136 252 1775594562.467000
135 253 1775594562.484000
134 253 1775594562.501000
134 254 1775594562.517000
134 254 1775594562.533000
134 255 1775594562.550000
133 255 1775594562.567000

STROKE 2
132 248 1775594563.055000
132 248 1775594563.132000
132 245 1775594563.148000
133 237 1775594563.165000
136 229 1775594563.181000
142 222 1775594563.199000
149 217 1775594563.215000
154 215 1775594563.232000
158 214 1775594563.249000
162 215 1775594563.265000
166 216 1775594563.281000
172 219 1775594563.299000
176 224 1775594563.315000
179 230 1775594563.331000
180 236 1775594563.348000
181 240 1775594563.365000
180 245 1775594563.382000
179 248 1775594563.398000
177 251 1775594563.414000
172 254 1775594563.432000
169 255 1775594563.448000
166 256 1775594563.465000
164 257 1775594563.481000
163 257 1775594563.498000

STROKE 3
166 261 1775594563.974000
166 262 1775594564.113000
166 266 1775594564.130000
167 275 1775594564.147000
170 290 1775594564.163000
171 298 1775594564.179000
172 303 1775594564.196000
172 306 1775594564.213000
172 308 1775594564.230000
172 309 1775594564.246000
171 311 1775594564.263000
169 312 1775594564.279000
162 315 1775594564.297000
153 317 1775594564.313000
142 319 1775594564.329000
132 320 1775594564.345000
123 321 1775594564.362000
114 322 1775594564.379000
110 322 1775594564.396000
108 322 1775594564.412000
106 322 1775594564.429000
105 322 1775594564.445000
103 322 1775594564.462000
102 322 1775594564.479000
100 321 1775594564.497000
97 318 1775594564.512000
94 312 1775594564.529000
88 301 1775594564.545000
83 288 1775594564.564000
79 274 1775594564.579000
76 259 1775594564.595000
73 238 1775594564.612000
72 225 1775594564.629000
72 214 1775594564.645000
71 205 1775594564.662000
70 196 1775594564.679000
70 191 1775594564.695000
69 188 1775594564.712000
69 187 1775594564.728000
68 185 1775594564.745000
68 184 1775594564.761000
67 183 1775594564.778000
67 182 1775594564.795000
68 179 1775594564.811000
71 176 1775594564.828000
82 171 1775594564.844000
101 166 1775594564.861000
127 161 1775594564.879000
141 160 1775594564.894000
150 160 1775594564.911000
155 160 1775594564.928000
158 160 1775594564.945000
159 160 1775594564.961000

STROKE 4
159 210 1775594565.235000
159 210 1775594565.326000
157 209 1775594565.343000
152 206 1775594565.360000
145 200 1775594565.377000
135 188 1775594565.393000
132 180 1775594565.410000
132 173 1775594565.427000
136 166 1775594565.443000
145 159 1775594565.460000
153 157 1775594565.477000
159 157 1775594565.493000
167 160 1775594565.509000
173 164 1775594565.527000
178 172 1775594565.543000
180 176 1775594565.561000
180 180 1775594565.576000
180 187 1775594565.594000
177 193 1775594565.609000
173 198 1775594565.626000
169 202 1775594565.643000
164 205 1775594565.659000
160 206 1775594565.676000
158 207 1775594565.693000
157 208 1775594565.709000
157 208 1775594565.718000

STROKE 5
206 220 1775594566.367000
205 222 1775594566.524000
204 229 1775594566.543000
203 237 1775594566.558000
204 244 1775594566.574000
206 250 1775594566.591000
210 255 1775594566.607000
213 257 1775594566.624000
218 258 1775594566.640000
223 258 1775594566.657000
230 257 1775594566.673000
238 253 1775594566.690000
243 248 1775594566.707000
245 242 1775594566.723000
246 237 1775594566.740000
246 231 1775594566.757000
245 226 1775594566.773000
243 222 1775594566.790000
241 219 1775594566.808000
239 217 1775594566.823000
238 216 1775594566.840000
237 216 1775594566.855000

STROKE 6
206 257 1775594567.150000
206 257 1775594567.255000
209 253 1775594567.272000
214 249 1775594567.288000
221 247 1775594567.305000
226 246 1775594567.322000
232 246 1775594567.339000
235 247 1775594567.356000
237 248 1775594567.372000
238 249 1775594567.389000
238 250 1775594567.402000

STROKE 7
241 210 1775594567.759000
240 210 1775594567.871000
238 210 1775594567.887000
232 209 1775594567.905000
226 204 1775594567.920000
222 198 1775594567.937000
221 192 1775594567.953000
222 185 1775594567.971000
228 176 1775594567.988000
234 171 1775594568.003000
241 170 1775594568.020000
248 170 1775594568.037000
260 174 1775594568.054000
268 180 1775594568.070000

