STROKE 1
96 222 1776482770.047000
96 222 1776482770.192000
95 222 1776482770.208000
92 226 1776482770.225000
88 233 1776482770.241000
85 242 1776482770.258000
83 250 1776482770.275000
83 254 1776482770.291000
83 259 1776482770.308000
86 264 1776482770.325000
91 272 1776482770.342000
95 277 1776482770.358000
100 280 1776482770.375000
103 281 1776482770.391000
106 282 1776482770.408000
111 282 1776482770.424000
116 280 1776482770.441000
122 277 1776482770.458000
127 273 1776482770.474000
133 268 1776482770.491000
137 264 1776482770.507000
141 260 1776482770.524000
143 254 1776482770.541000
145 248 1776482770.558000
145 241 1776482770.574000
145 236 1776482770.591000
143 233 1776482770.607000
142 230 1776482770.624000
139 228 1776482770.641000
136 227 1776482770.657000
134 227 1776482770.674000
131 227 1776482770.690000
126 229 1776482770.707000
120 236 1776482770.724000
117 243 1776482770.740000
115 248 1776482770.757000
115 251 1776482770.774000
115 254 1776482770.791000
116 256 1776482770.807000
119 259 1776482770.823000
122 261 1776482770.840000
126 263 1776482770.857000
130 264 1776482770.873000
132 264 1776482770.879000

STROKE 2
144 242 1776482771.401000
144 241 1776482771.489000
146 239 1776482771.505000
150 234 1776482771.522000
157 228 1776482771.539000
167 222 1776482771.555000
173 219 1776482771.572000
178 218 1776482771.588000
182 218 1776482771.605000
185 218 1776482771.622000
191 220 1776482771.638000
195 225 1776482771.655000
199 234 1776482771.672000
202 244 1776482771.688000
204 252 1776482771.705000
204 256 1776482771.721000
205 258 1776482771.738000
205 260 1776482771.755000
204 262 1776482771.771000
203 265 1776482771.788000
201 268 1776482771.804000
197 270 1776482771.821000
193 271 1776482771.838000
190 272 1776482771.856000

STROKE 3
237 231 1776482772.727000
237 230 1776482772.938000
237 230 1776482772.955000
237 229 1776482772.973000
238 229 1776482772.990000
238 229 1776482773.019000
238 229 1776482773.043000
238 229 1776482773.052000
238 230 1776482773.069000
238 230 1776482773.085000
238 231 1776482773.101000
237 232 1776482773.118000
237 233 1776482773.135000
236 233 1776482773.151000
236 233 1776482773.168000
235 233 1776482773.184000
234 233 1776482773.201000
234 232 1776482773.218000
233 231 1776482773.234000
233 231 1776482773.251000
233 230 1776482773.268000
233 230 1776482773.284000
234 229 1776482773.301000
235 229 1776482773.317000
235 229 1776482773.334000
236 229 1776482773.351000
236 230 1776482773.368000
237 231 1776482773.384000
238 232 1776482773.401000
238 233 1776482773.417000
237 233 1776482773.434000
237 234 1776482773.451000

STROKE 4
235 266 1776482779.429000
235 265 1776482779.835000
236 265 1776482779.852000
236 265 1776482779.868000
237 265 1776482779.885000
238 264 1776482779.902000
239 264 1776482779.918000
239 264 1776482779.935000
239 264 1776482779.952000
239 264 1776482779.968000
239 265 1776482780.035000
239 265 1776482780.052000
239 266 1776482780.068000
239 266 1776482780.085000
239 267 1776482780.101000
239 267 1776482780.118000
238 268 1776482780.135000
237 268 1776482780.151000
236 268 1776482780.168000
235 268 1776482780.184000
234 268 1776482780.202000
232 268 1776482780.218000
231 267 1776482780.234000
230 266 1776482780.251000
230 266 1776482780.267000
229 265 1776482780.284000
229 265 1776482780.301000
229 265 1776482780.320000
229 264 1776482780.336000
229 264 1776482780.351000
230 263 1776482780.367000
230 263 1776482780.384000
232 262 1776482780.400000
233 262 1776482780.417000
234 262 1776482780.434000
234 262 1776482780.450000
235 262 1776482780.467000
235 262 1776482780.484000
236 262 1776482780.500000
236 262 1776482780.517000
236 262 1776482780.533000
236 263 1776482780.550000
236 263 1776482780.567000
236 264 1776482780.583000
236 264 1776482780.600000
236 265 1776482780.617000
235 265 1776482780.633000
234 265 1776482780.650000
234 265 1776482780.667000
233 265 1776482780.683000
232 265 1776482780.700000
231 265 1776482780.716000
230 265 1776482780.734000
230 265 1776482780.750000
230 265 1776482780.766000
230 265 1776482780.783000
230 264 1776482780.799000
230 264 1776482780.822000
230 264 1776482780.833000
230 263 1776482780.849000
231 263 1776482780.866000
232 262 1776482780.883000
233 262 1776482780.899000
234 262 1776482780.916000
234 262 1776482780.932000
235 262 1776482780.949000
235 262 1776482780.966000
235 262 1776482780.983000

