STROKE 1
170 167 1777657865.120000
165 161 1777657865.251000
165 158 1777657865.268000
167 157 1777657865.284000
169 156 1777657865.301000
171 155 1777657865.318000
173 155 1777657865.335000
175 155 1777657865.351000
176 155 1777657865.368000
177 155 1777657865.384000
178 155 1777657865.401000
179 156 1777657865.435000
179 157 1777657865.468000
179 158 1777657865.485000
179 160 1777657865.502000
179 162 1777657865.519000
177 165 1777657865.535000
174 167 1777657865.552000
170 169 1777657865.569000
167 170 1777657865.585000
164 171 1777657865.602000
163 171 1777657865.619000
162 171 1777657865.636000
164 171 1777657865.720000
167 171 1777657865.737000
170 171 1777657865.753000
173 171 1777657865.770000
176 171 1777657865.787000
179 171 1777657865.803000
181 171 1777657865.820000
183 171 1777657865.837000
185 172 1777657865.853000
186 172 1777657865.870000
186 174 1777657865.887000
186 175 1777657865.904000
186 177 1777657865.920000
186 180 1777657865.937000
186 183 1777657865.954000
186 186 1777657865.970000
184 190 1777657865.987000
182 193 1777657866.004000
180 195 1777657866.021000
177 196 1777657866.037000
173 197 1777657866.054000
169 197 1777657866.071000
166 197 1777657866.087000
163 195 1777657866.104000
162 194 1777657866.121000
161 193 1777657866.138000
161 192 1777657866.158000

STROKE 2
177 209 1777657866.806000
178 207 1777657867.009000
178 211 1777657867.026000
178 214 1777657867.042000
178 219 1777657867.059000
178 225 1777657867.075000
178 230 1777657867.092000
178 235 1777657867.109000
178 239 1777657867.126000
178 245 1777657867.142000
177 249 1777657867.159000
177 254 1777657867.175000
176 258 1777657867.192000
176 262 1777657867.209000
176 266 1777657867.226000
175 269 1777657867.242000
175 270 1777657867.259000
175 272 1777657867.276000
175 273 1777657867.314000
177 273 1777657867.461000
180 273 1777657867.478000
184 273 1777657867.494000
189 273 1777657867.511000
194 273 1777657867.527000
198 273 1777657867.544000
201 273 1777657867.561000
202 273 1777657867.577000

STROKE 3
188 129 1777657868.413000
179 132 1777657868.481000
174 135 1777657868.498000
168 136 1777657868.515000
164 137 1777657868.532000
159 137 1777657868.548000
155 136 1777657868.565000
153 132 1777657868.581000
151 128 1777657868.598000
151 123 1777657868.615000
151 120 1777657868.632000
151 116 1777657868.648000
152 112 1777657868.665000
154 108 1777657868.682000
157 103 1777657868.698000
161 100 1777657868.715000
164 97 1777657868.732000
168 96 1777657868.749000
171 96 1777657868.765000
174 96 1777657868.782000
177 96 1777657868.799000
179 96 1777657868.816000
181 96 1777657868.832000
183 96 1777657868.849000
185 97 1777657868.866000
187 99 1777657868.883000
188 101 1777657868.900000
189 105 1777657868.916000
190 109 1777657868.933000
190 113 1777657868.950000
190 116 1777657868.966000
190 119 1777657868.983000
190 122 1777657869.000000
189 124 1777657869.017000
188 127 1777657869.033000
187 128 1777657869.050000
186 130 1777657869.067000
184 130 1777657869.084000
183 131 1777657869.100000
182 131 1777657869.117000
181 131 1777657869.151000
180 131 1777657869.167000
179 131 1777657869.184000
178 132 1777657869.201000

STROKE 4
223 163 1777657869.867000
217 160 1777657870.022000
217 158 1777657870.038000
217 157 1777657870.055000
219 156 1777657870.071000
221 155 1777657870.088000
224 155 1777657870.105000
225 155 1777657870.122000
226 155 1777657870.138000
227 155 1777657870.155000
228 155 1777657870.171000
228 156 1777657870.205000
228 158 1777657870.222000
227 159 1777657870.239000
225 160 1777657870.255000
223 161 1777657870.272000
220 162 1777657870.289000
219 162 1777657870.305000
218 162 1777657870.323000
217 162 1777657870.343000
217 160 1777657870.373000
217 159 1777657870.390000
219 159 1777657870.406000
220 159 1777657870.423000
221 159 1777657870.440000
222 159 1777657870.460000

STROKE 5
225 203 1777657871.077000
219 196 1777657871.277000
221 196 1777657871.294000
222 196 1777657871.310000
223 196 1777657871.327000
224 196 1777657871.343000
225 196 1777657871.360000
225 197 1777657871.427000
225 198 1777657871.461000
224 198 1777657871.478000
222 199 1777657871.494000
221 199 1777657871.511000
219 199 1777657871.528000
218 199 1777657871.565000
218 197 1777657871.578000
218 195 1777657871.595000
218 193 1777657871.611000
218 192 1777657871.628000
219 191 1777657871.645000
221 191 1777657871.661000
222 191 1777657871.678000
223 191 1777657871.695000
224 191 1777657871.732000
224 192 1777657871.745000
224 193 1777657871.762000
224 194 1777657871.778000
224 195 1777657871.795000
224 196 1777657871.829000

