STROKE 1
79 213 1776484754.230000
80 213 1776484754.359000
81 213 1776484754.375000
84 213 1776484754.392000
87 214 1776484754.409000
91 218 1776484754.425000
93 221 1776484754.442000
94 224 1776484754.458000
94 228 1776484754.475000
93 232 1776484754.492000
92 234 1776484754.508000
91 236 1776484754.525000
89 237 1776484754.542000
85 236 1776484754.559000
80 233 1776484754.575000
75 229 1776484754.591000
73 223 1776484754.608000
73 217 1776484754.625000
76 205 1776484754.642000
79 197 1776484754.658000
83 192 1776484754.675000
86 188 1776484754.691000
90 186 1776484754.708000
95 185 1776484754.724000
100 187 1776484754.741000
107 191 1776484754.758000
113 197 1776484754.774000
118 205 1776484754.791000
121 217 1776484754.808000
122 230 1776484754.824000
123 241 1776484754.841000
123 251 1776484754.858000
123 264 1776484754.874000
124 274 1776484754.891000
124 283 1776484754.907000
124 292 1776484754.924000
124 300 1776484754.941000
124 304 1776484754.958000
124 307 1776484754.974000
124 308 1776484754.991000
124 309 1776484754.999000

STROKE 2
107 261 1776484755.224000
107 263 1776484755.373000
107 269 1776484755.390000
107 288 1776484755.406000
107 305 1776484755.423000
107 318 1776484755.440000
107 328 1776484755.456000
107 335 1776484755.473000
107 339 1776484755.489000
106 341 1776484755.506000
105 343 1776484755.523000
103 345 1776484755.539000
99 346 1776484755.556000
94 345 1776484755.572000
86 341 1776484755.590000
78 334 1776484755.606000
72 326 1776484755.622000

STROKE 3
150 193 1776484756.112000
151 192 1776484756.204000
153 190 1776484756.221000
160 186 1776484756.238000
166 184 1776484756.254000
173 184 1776484756.271000
180 186 1776484756.287000
190 194 1776484756.305000
193 200 1776484756.320000
196 206 1776484756.337000
197 211 1776484756.354000
197 216 1776484756.371000
196 223 1776484756.387000
194 229 1776484756.404000
192 235 1776484756.420000
189 241 1776484756.437000
185 246 1776484756.454000
179 250 1776484756.470000
174 252 1776484756.487000
169 253 1776484756.503000
164 253 1776484756.520000
158 251 1776484756.537000
149 244 1776484756.553000
143 239 1776484756.570000
140 233 1776484756.587000
137 229 1776484756.604000
136 224 1776484756.620000
136 220 1776484756.637000
138 214 1776484756.653000
140 208 1776484756.670000
142 204 1776484756.686000
144 201 1776484756.703000
145 200 1776484756.720000
146 199 1776484756.736000
146 198 1776484756.753000
148 198 1776484756.769000
150 199 1776484756.786000
154 201 1776484756.803000
157 204 1776484756.819000
161 210 1776484756.837000
162 216 1776484756.853000
162 222 1776484756.870000
162 229 1776484756.886000
161 237 1776484756.903000
161 242 1776484756.919000
160 246 1776484756.936000
159 249 1776484756.953000
158 252 1776484756.969000
157 253 1776484756.982000

STROKE 4
181 190 1776484757.478000
180 189 1776484757.552000
179 188 1776484757.568000
173 184 1776484757.585000
158 171 1776484757.601000
150 162 1776484757.618000
146 154 1776484757.634000
147 146 1776484757.651000
154 136 1776484757.668000
169 127 1776484757.684000
182 123 1776484757.701000
195 123 1776484757.717000
210 126 1776484757.734000
220 129 1776484757.746000

