STROKE 1
172 186 1775152285.906000
172 186 1775152286.034000
167 188 1775152286.051000
159 193 1775152286.067000
153 198 1775152286.084000
149 204 1775152286.101000
148 209 1775152286.117000
149 215 1775152286.134000
153 224 1775152286.151000
158 231 1775152286.167000
167 235 1775152286.184000
174 235 1775152286.200000
184 232 1775152286.217000
194 227 1775152286.234000
202 221 1775152286.250000
206 216 1775152286.267000
208 213 1775152286.283000
209 209 1775152286.300000
209 205 1775152286.317000
208 201 1775152286.333000
206 197 1775152286.350000
202 193 1775152286.367000
193 188 1775152286.384000
186 186 1775152286.400000
180 184 1775152286.417000
177 184 1775152286.433000
173 185 1775152286.450000

STROKE 2
186 159 1775152286.848000
186 157 1775152286.932000
186 154 1775152286.949000
185 148 1775152286.965000
187 135 1775152286.982000
190 127 1775152286.999000
194 122 1775152287.015000
199 120 1775152287.032000
204 119 1775152287.048000
214 122 1775152287.065000
220 126 1775152287.082000
224 133 1775152287.098000
226 141 1775152287.115000
229 157 1775152287.131000
231 172 1775152287.148000
234 188 1775152287.165000
238 204 1775152287.181000
242 219 1775152287.198000
244 228 1775152287.215000
244 235 1775152287.231000

