STROKE 1
59 221 1776437185.323000
58 223 1776437185.458000
58 232 1776437185.475000
61 251 1776437185.504000
69 262 1776437185.522000
76 267 1776437185.539000
83 268 1776437185.556000
92 268 1776437185.573000
100 267 1776437185.589000
105 266 1776437185.605000
110 263 1776437185.622000
114 256 1776437185.639000
116 243 1776437185.655000
115 232 1776437185.672000
110 222 1776437185.688000
104 214 1776437185.705000
97 210 1776437185.722000
85 208 1776437185.738000
76 209 1776437185.755000
67 213 1776437185.772000
62 219 1776437185.788000
60 233 1776437185.805000
61 244 1776437185.821000
63 251 1776437185.837000

STROKE 2
119 232 1776437186.289000
119 232 1776437186.370000
121 229 1776437186.387000
127 222 1776437186.403000
139 214 1776437186.420000
148 210 1776437186.436000
155 209 1776437186.453000
163 212 1776437186.470000
172 220 1776437186.487000
177 230 1776437186.503000
178 240 1776437186.519000
178 248 1776437186.536000
176 254 1776437186.553000
172 260 1776437186.570000
166 264 1776437186.586000
160 266 1776437186.603000
154 267 1776437186.620000
147 267 1776437186.637000
136 265 1776437186.653000
127 262 1776437186.669000
121 255 1776437186.686000
118 246 1776437186.703000
117 238 1776437186.720000
118 236 1776437186.731000

STROKE 3
181 234 1776437187.180000
182 234 1776437187.234000
183 232 1776437187.251000
193 226 1776437187.268000
203 221 1776437187.284000
213 218 1776437187.301000
221 218 1776437187.318000
233 223 1776437187.335000
239 233 1776437187.351000
241 242 1776437187.368000
241 249 1776437187.384000
238 257 1776437187.402000
236 262 1776437187.418000
232 266 1776437187.434000
230 268 1776437187.444000

