STROKE 1
206 210 1775074369.9977326
206 209 1775074370.035935
206 208 1775074370.0514293
206 207 1775074370.0574846
206 206 1775074370.067169
207 205 1775074370.0782921
208 205 1775074370.1293561
209 206 1775074370.1392944
210 206 1775074370.1442895
211 207 1775074370.1491077
211 208 1775074370.150926
212 208 1775074370.1547287
213 209 1775074370.158717
214 210 1775074370.1628027
215 210 1775074370.1668625
215 211 1775074370.1710165
216 213 1775074370.1751585
217 214 1775074370.1799424
218 215 1775074370.1840503
218 216 1775074370.1885622
218 217 1775074370.1957474
218 218 1775074370.2024815
218 219 1775074370.2073612
218 220 1775074370.2213569
218 221 1775074370.2334757
218 222 1775074370.2417462
217 222 1775074370.274713
216 222 1775074370.2846203
215 222 1775074370.2885544
215 221 1775074370.2905774
214 221 1775074370.294639
214 220 1775074370.2966454
213 220 1775074370.2989273
212 220 1775074370.3025777
211 219 1775074370.306586
211 218 1775074370.3086145
210 218 1775074370.3107238
209 216 1775074370.3130898
208 215 1775074370.3164487
207 214 1775074370.3205757
207 213 1775074370.324674
206 212 1775074370.326878
205 211 1775074370.3304405
204 210 1775074370.3345628
204 209 1775074370.338585
204 208 1775074370.3408916
203 208 1775074370.343077
203 207 1775074370.3451154
202 206 1775074370.3506224
202 205 1775074370.3525875
202 204 1775074370.3548675
201 203 1775074370.3608289
201 202 1775074370.3646088
201 201 1775074370.3665783
201 200 1775074370.3725903
200 199 1775074370.3749099
200 198 1775074370.3785756
200 197 1775074370.382517
200 196 1775074370.3846543
200 195 1775074370.3886745
200 194 1775074370.3946154
200 193 1775074370.3973715
200 192 1775074370.4006495
200 191 1775074370.4094179
200 190 1775074370.416231
200 189 1775074370.4194357
200 188 1775074370.4319077
201 188 1775074370.4352033
201 187 1775074370.439945
202 187 1775074370.445656
203 187 1775074370.450982
205 186 1775074370.4564927
208 185 1775074370.4620166
210 184 1775074370.4665334
211 184 1775074370.4699817
213 184 1775074370.473328
214 183 1775074370.4755569
216 183 1775074370.4796982
217 183 1775074370.4830782
218 183 1775074370.4867072
219 183 1775074370.4887743
220 183 1775074370.4930007
221 183 1775074370.5004606
222 183 1775074370.5067673
223 183 1775074370.5105374
224 183 1775074370.5145664
224 184 1775074370.5164173
226 185 1775074370.5185513
227 186 1775074370.5225902
227 187 1775074370.5245962
228 188 1775074370.5266893
228 189 1775074370.5288544
228 192 1775074370.5308998
229 193 1775074370.5332134
229 195 1775074370.534595
229 197 1775074370.5375881
230 199 1775074370.5387254
230 202 1775074370.5409045
230 204 1775074370.543192
231 206 1775074370.545056
231 208 1775074370.5471115
231 211 1775074370.5491366
231 214 1775074370.5506237
231 217 1775074370.553136
231 220 1775074370.555135
231 222 1775074370.5571911
231 225 1775074370.558809
231 228 1775074370.5610867
231 231 1775074370.5631518
230 233 1775074370.5648289
230 236 1775074370.5672169
230 239 1775074370.5697718
229 242 1775074370.570694
229 244 1775074370.5725162
228 248 1775074370.574684
228 251 1775074370.5766518
226 253 1775074370.5787315
226 257 1775074370.5806983
226 259 1775074370.5829957
225 261 1775074370.5850651
224 263 1775074370.5870626
224 267 1775074370.588873
224 269 1775074370.5913768
224 271 1775074370.5929518
223 274 1775074370.5944178
223 276 1775074370.597591
223 278 1775074370.598441
222 280 1775074370.6008384
222 283 1775074370.6029387
221 285 1775074370.6051981
221 287 1775074370.60692
221 289 1775074370.6089804
221 292 1775074370.6111662
221 293 1775074370.613073
220 295 1775074370.6147783
220 297 1775074370.616842
220 299 1775074370.6190047
219 300 1775074370.6207445
219 303 1775074370.6226876
219 304 1775074370.6250012
217 306 1775074370.6269832
217 307 1775074370.6286502
217 308 1775074370.6308246
217 310 1775074370.6329527
216 311 1775074370.634655
216 312 1775074370.636637
216 313 1775074370.6388824
216 314 1775074370.6408055
216 315 1775074370.6425295
216 316 1775074370.6485188
217 316 1775074370.7048
218 316 1775074370.716897
219 315 1775074370.7211869
220 315 1775074370.7240365
221 314 1775074370.7280679
222 314 1775074370.7328405
227 311 1775074370.7377212
228 311 1775074370.741983
231 310 1775074370.746142
233 310 1775074370.7495215
235 310 1775074370.7526782
236 309 1775074370.7552028
237 309 1775074370.7578769
239 308 1775074370.759945
242 308 1775074370.7627687
244 308 1775074370.7654667
245 307 1775074370.767149
247 307 1775074370.769092
248 307 1775074370.7711432
249 307 1775074370.7728443
250 306 1775074370.7744842
251 306 1775074370.7765234
252 306 1775074370.7786825
253 306 1775074370.780985
254 306 1775074370.783166
254 305 1775074370.7854056
255 305 1775074370.7867134
256 305 1775074370.7905846
257 305 1775074370.794546

STROKE 2
266 232 1775074371.1635451
265 232 1775074371.2513824
265 231 1775074371.2549667
264 229 1775074371.2615945
263 228 1775074371.2671697
262 225 1775074371.272934
261 223 1775074371.278851
260 219 1775074371.284837
259 217 1775074371.2907722
257 214 1775074371.2965991
257 212 1775074371.302456
257 210 1775074371.3080115
256 208 1775074371.3137167
256 206 1775074371.3194432
257 205 1775074371.3236117
257 203 1775074371.3268263
258 202 1775074371.3309393
259 200 1775074371.3347275
260 199 1775074371.3388114
261 197 1775074371.3426714
262 195 1775074371.3466642
263 194 1775074371.3506818
264 194 1775074371.3531775
265 192 1775074371.3556442
266 192 1775074371.3586705
267 191 1775074371.3610976
267 190 1775074371.3636625
268 190 1775074371.366451
269 189 1775074371.36892
270 189 1775074371.371676
271 188 1775074371.3743422
271 187 1775074371.3768485
273 185 1775074371.380581
274 185 1775074371.3831408
275 184 1775074371.38614
277 184 1775074371.388697
277 183 1775074371.3929324
278 183 1775074371.3946764
279 183 1775074371.3987591
280 183 1775074371.402643
280 182 1775074371.4067614
281 182 1775074371.4127307
282 182 1775074371.4166484
283 182 1775074371.4210005
284 182 1775074371.4267218
285 182 1775074371.430725
286 182 1775074371.4348083
287 182 1775074371.4387584
288 182 1775074371.4447186
289 182 1775074371.447986
290 183 1775074371.452752
291 183 1775074371.4571667
292 184 1775074371.461741
293 185 1775074371.464588
294 186 1775074371.4689438
295 186 1775074371.472039
295 187 1775074371.4761689
298 188 1775074371.482695
298 190 1775074371.4854887
299 191 1775074371.4888158
300 192 1775074371.4931796
301 193 1775074371.4965224
302 194 1775074371.5025349
302 195 1775074371.5046196
302 196 1775074371.5071483
303 196 1775074371.5100076
304 198 1775074371.5128818
305 199 1775074371.5168924
305 200 1775074371.5190983
305 201 1775074371.5232692
306 201 1775074371.525401
306 202 1775074371.5272756
306 203 1775074371.5305667
306 204 1775074371.5329022
306 205 1775074371.5367079
306 206 1775074371.5389278
307 206 1775074371.541121
307 207 1775074371.5433688
307 208 1775074371.5447118
307 209 1775074371.5486424
307 210 1775074371.5511138
307 211 1775074371.553278
307 213 1775074371.5573013
307 214 1775074371.5588555
307 216 1775074371.562694
307 217 1775074371.5650856
307 218 1775074371.5706556
307 219 1775074371.5728896
307 220 1775074371.5749652
306 221 1775074371.5805614
306 222 1775074371.5828407
306 223 1775074371.588586
306 224 1775074371.590868
306 225 1775074371.5945945
305 225 1775074371.5985496
305 226 1775074371.6026773
305 227 1775074371.6085904
305 228 1775074371.6166282
305 227 1775074371.747505
305 226 1775074371.7517602
305 224 1775074371.7584891
305 221 1775074371.7651591
305 218 1775074371.7722025
305 215 1775074371.7793415
305 211 1775074371.784237
306 210 1775074371.7881322
307 207 1775074371.7912853
307 205 1775074371.7946634
307 204 1775074371.7972312
308 203 1775074371.8003004
309 202 1775074371.8023806
310 201 1775074371.8044791
310 200 1775074371.8063688
311 199 1775074371.808582
312 199 1775074371.8112783
312 198 1775074371.812801
313 197 1775074371.8149154
313 196 1775074371.81683
314 196 1775074371.8187258
314 195 1775074371.8209152
315 195 1775074371.822828
315 194 1775074371.8248305
316 193 1775074371.8267546
317 193 1775074371.8305418
317 192 1775074371.83264
318 191 1775074371.8366988
319 191 1775074371.8387756
320 190 1775074371.8408313
320 189 1775074371.8445842
321 189 1775074371.8466854
322 188 1775074371.8488894
323 188 1775074371.8510325
323 187 1775074371.8529544
324 187 1775074371.8549676
325 187 1775074371.8586886
325 186 1775074371.8607557
326 186 1775074371.8629603
326 185 1775074371.8650923
327 185 1775074371.8670068
327 184 1775074371.8707325
328 184 1775074371.8728402
329 184 1775074371.8786418
330 184 1775074371.90263
331 184 1775074371.9127495
332 184 1775074371.918568
333 185 1775074371.921101
334 185 1775074371.923148
334 186 1775074371.925108
335 187 1775074371.9271545
336 187 1775074371.9296489
337 188 1775074371.932596
338 189 1775074371.9349344
339 190 1775074371.9384892
340 191 1775074371.9405327
341 192 1775074371.9427626
342 193 1775074371.9465575
343 194 1775074371.9488971
344 195 1775074371.9526238
345 196 1775074371.9566412
346 197 1775074371.95877
346 198 1775074371.9608104
347 198 1775074371.963271
347 199 1775074371.964678
347 200 1775074371.9685786
348 201 1775074371.9707627
349 202 1775074371.974595
349 203 1775074371.9808228
349 204 1775074371.9828641
350 205 1775074371.9866087
350 206 1775074371.9927242
350 207 1775074371.9948494
350 208 1775074371.9969535
351 208 1775074371.9989026
351 209 1775074372.0007846
351 210 1775074372.0028274
351 211 1775074372.0055938
351 212 1775074372.0085943
351 213 1775074372.0108035
351 214 1775074372.0127084
351 215 1775074372.014596
351 216 1775074372.0164573
351 217 1775074372.0185578
351 218 1775074372.0204823
351 219 1775074372.0231326
350 220 1775074372.025438
350 221 1775074372.0268621
350 222 1775074372.0289578
349 223 1775074372.0310335
349 224 1775074372.0336237
349 225 1775074372.035525
348 225 1775074372.0373373
348 226 1775074372.0395217
347 229 1775074372.0414302
346 229 1775074372.043536
346 230 1775074372.0454805
345 231 1775074372.048697
345 232 1775074372.0529633
344 233 1775074372.055208
343 234 1775074372.0586789
342 234 1775074372.0647943
341 234 1775074372.1188343
340 234 1775074372.1634874

STROKE 3
339 181 1775074372.5683527
338 181 1775074372.6155028
337 181 1775074372.6213667
336 181 1775074372.6303747
333 181 1775074372.6394932
331 181 1775074372.646705
329 181 1775074372.652272
327 181 1775074372.6572053
326 181 1775074372.6615145
324 181 1775074372.6654835
323 181 1775074372.6685572
322 180 1775074372.6721864
320 180 1775074372.674908
320 179 1775074372.677653
318 179 1775074372.6808417
317 178 1775074372.683604
316 177 1775074372.6867762
315 176 1775074372.6888871
314 176 1775074372.6914582
314 175 1775074372.693289
313 175 1775074372.6952178
312 173 1775074372.6973128
311 172 1775074372.6993692
310 171 1775074372.701276
309 170 1775074372.7048278
308 169 1775074372.7069619
308 168 1775074372.7090902
307 168 1775074372.7114556
306 167 1775074372.7127385
306 166 1775074372.7145817
305 166 1775074372.7172163
304 164 1775074372.7197678
303 163 1775074372.7227983
303 162 1775074372.7265935
303 161 1775074372.7287593
302 160 1775074372.7319925
302 159 1775074372.735322
302 158 1775074372.740618
302 157 1775074372.7429688
302 156 1775074372.7461376
302 154 1775074372.7494366
302 153 1775074372.7524183
303 151 1775074372.755893
304 149 1775074372.75917
304 148 1775074372.7616966
305 145 1775074372.7635915
306 144 1775074372.7654824
307 143 1775074372.7675207
308 142 1775074372.769424
309 141 1775074372.7713854
310 140 1775074372.773355
311 138 1775074372.7757015
313 136 1775074372.7777765
314 135 1775074372.7797596
315 134 1775074372.782028
317 133 1775074372.784023
318 131 1775074372.785941
320 130 1775074372.7880132
322 130 1775074372.7898796
323 129 1775074372.7918704
325 128 1775074372.7937112
326 128 1775074372.79605
327 127 1775074372.7979407
328 125 1775074372.7999058
329 125 1775074372.8019612
330 124 1775074372.8039875
331 124 1775074372.805832
332 123 1775074372.8078215
333 123 1775074372.8101723
334 123 1775074372.8122675
335 123 1775074372.815202
336 123 1775074372.8168201
337 123 1775074372.8206644
338 123 1775074372.8231041
339 123 1775074372.8266022
340 123 1775074372.8306754
341 123 1775074372.834577
342 123 1775074372.8387136
343 123 1775074372.8409004
344 124 1775074372.8433537
345 124 1775074372.84662
346 124 1775074372.8487604
347 124 1775074372.8526611
347 125 1775074372.8548546
348 125 1775074372.8572721
349 126 1775074372.8607342
350 126 1775074372.8646584
351 127 1775074372.8710065
352 127 1775074372.8724842
353 127 1775074372.8766484
354 128 1775074372.8826363
355 128 1775074372.8867838
356 128 1775074372.8906748
357 129 1775074372.8987472
358 129 1775074372.9026906
359 129 1775074372.9087386
359 130 1775074372.9109433
360 130 1775074372.913159
361 131 1775074372.9167087
362 131 1775074372.9189146
362 132 1775074372.9226556
363 133 1775074372.924895
364 133 1775074372.927114
364 134 1775074372.9294438

