STROKE 1
93 321 1777376251.792000
92 321 1777376251.892000
91 321 1777376251.908000
87 319 1777376251.933000
84 317 1777376251.950000
81 313 1777376251.975000
80 311 1777376251.991000
80 309 1777376252.008000
80 305 1777376252.033000
81 301 1777376252.050000
83 298 1777376252.066000
86 295 1777376252.091000
90 293 1777376252.108000
92 293 1777376252.124000
94 292 1777376252.141000
96 292 1777376252.157000
102 294 1777376252.182000
105 296 1777376252.200000
107 297 1777376252.216000
108 298 1777376252.232000
109 299 1777376252.249000
110 301 1777376252.265000
110 303 1777376252.282000
110 305 1777376252.308000
108 309 1777376252.332000
106 311 1777376252.349000
104 313 1777376252.365000
100 315 1777376252.390000
97 316 1777376252.407000
95 317 1777376252.424000
90 317 1777376252.449000
87 316 1777376252.465000
83 315 1777376252.482000
79 312 1777376252.499000
76 309 1777376252.515000
75 306 1777376252.531000
73 303 1777376252.548000
72 296 1777376252.573000
73 288 1777376252.598000
75 283 1777376252.615000
77 278 1777376252.632000
82 273 1777376252.648000
87 270 1777376252.664000
94 267 1777376252.689000
99 266 1777376252.715000
101 266 1777376252.731000
105 267 1777376252.748000
110 268 1777376252.773000
112 269 1777376252.790000
114 270 1777376252.806000
115 271 1777376252.823000
116 271 1777376252.839000
117 272 1777376252.856000
117 272 1777376252.870000

STROKE 2
152 269 1777376253.320000
153 268 1777376253.513000
158 267 1777376253.529000
168 265 1777376253.555000
177 265 1777376253.580000
181 265 1777376253.596000
185 267 1777376253.612000
189 271 1777376253.629000
192 275 1777376253.645000
194 279 1777376253.662000
196 286 1777376253.687000
196 291 1777376253.712000
196 294 1777376253.729000
194 300 1777376253.745000
191 303 1777376253.762000
187 307 1777376253.778000
180 309 1777376253.803000
177 309 1777376253.820000
170 307 1777376253.837000
165 305 1777376253.853000
162 303 1777376253.870000
160 302 1777376253.887000
159 300 1777376253.903000
158 299 1777376253.920000
157 299 1777376253.936000

STROKE 3
208 275 1777376254.215000
209 274 1777376254.335000
212 272 1777376254.352000
216 270 1777376254.369000
221 267 1777376254.386000
228 265 1777376254.410000
230 265 1777376254.427000
232 264 1777376254.444000
234 264 1777376254.460000
236 264 1777376254.477000
238 266 1777376254.502000
239 268 1777376254.518000
240 272 1777376254.535000
241 277 1777376254.552000
240 284 1777376254.568000
238 289 1777376254.585000
236 293 1777376254.601000
230 300 1777376254.627000
223 304 1777376254.652000
216 305 1777376254.677000
211 304 1777376254.693000
205 303 1777376254.710000
200 302 1777376254.727000
196 299 1777376254.744000
194 298 1777376254.760000
193 297 1777376254.776000
192 296 1777376254.801000

STROKE 4
220 307 1777376255.038000
220 308 1777376255.192000
220 309 1777376255.209000
220 313 1777376255.226000
220 319 1777376255.243000
220 328 1777376255.267000
220 335 1777376255.292000
220 339 1777376255.308000
219 343 1777376255.325000
217 347 1777376255.341000
215 350 1777376255.358000
209 355 1777376255.383000
201 358 1777376255.408000
194 359 1777376255.425000
188 359 1777376255.441000
182 359 1777376255.458000
176 359 1777376255.474000
169 357 1777376255.499000
161 355 1777376255.524000
157 352 1777376255.541000
153 349 1777376255.558000
150 346 1777376255.574000
148 342 1777376255.591000
143 333 1777376255.616000
139 323 1777376255.641000
138 317 1777376255.658000
137 311 1777376255.674000
137 306 1777376255.691000
136 299 1777376255.707000
135 289 1777376255.732000
134 280 1777376255.757000
133 273 1777376255.774000
133 271 1777376255.790000
133 269 1777376255.807000
132 267 1777376255.824000
131 262 1777376255.849000
129 253 1777376255.874000
129 248 1777376255.890000
131 240 1777376255.907000
138 234 1777376255.926000
151 229 1777376255.940000
173 226 1777376255.965000
180 226 1777376255.980000

STROKE 5
243 283 1777376256.350000
243 283 1777376256.438000
243 281 1777376256.455000
247 273 1777376256.481000
251 268 1777376256.498000
257 264 1777376256.514000
264 261 1777376256.530000
269 260 1777376256.547000
274 260 1777376256.564000
278 260 1777376256.580000
282 261 1777376256.597000
287 263 1777376256.622000
291 268 1777376256.647000
292 275 1777376256.664000
291 281 1777376256.680000
288 287 1777376256.696000
284 292 1777376256.713000
278 297 1777376256.738000
274 299 1777376256.763000
273 299 1777376256.780000
272 299 1777376256.797000
271 300 1777376256.813000
271 300 1777376256.830000

STROKE 6
276 263 1777376257.087000
274 262 1777376257.212000
270 261 1777376257.228000
254 252 1777376257.254000
242 238 1777376257.278000
240 231 1777376257.295000
239 225 1777376257.312000
240 218 1777376257.329000
242 211 1777376257.345000
248 204 1777376257.361000
259 197 1777376257.386000
268 194 1777376257.412000
270 193 1777376257.428000
272 192 1777376257.445000
273 192 1777376257.461000
274 192 1777376257.478000
276 192 1777376257.503000
276 192 1777376257.520000

