STROKE 1
48 262 1776436820.602000
48 262 1776436820.683000
50 260 1776436820.700000
55 259 1776436820.716000
62 258 1776436820.733000
69 258 1776436820.750000
75 259 1776436820.766000
79 260 1776436820.783000
82 261 1776436820.799000
83 261 1776436820.816000
83 262 1776436820.833000
83 265 1776436820.850000
80 268 1776436820.866000
75 272 1776436820.883000
71 274 1776436820.899000
67 274 1776436820.916000
60 272 1776436820.933000
55 268 1776436820.949000
52 263 1776436820.966000
50 255 1776436820.982000
50 245 1776436820.999000
52 232 1776436821.016000
56 224 1776436821.032000
62 219 1776436821.049000
68 217 1776436821.065000
79 218 1776436821.082000
89 221 1776436821.099000

STROKE 2
114 225 1776436821.452000
115 224 1776436821.564000
117 223 1776436821.581000
122 221 1776436821.598000
131 220 1776436821.614000
139 222 1776436821.631000
145 227 1776436821.647000
149 234 1776436821.664000
151 243 1776436821.681000
150 251 1776436821.698000
148 257 1776436821.714000
145 262 1776436821.731000
140 267 1776436821.747000
135 271 1776436821.764000
128 273 1776436821.781000
124 274 1776436821.797000
119 273 1776436821.814000
114 272 1776436821.830000
111 270 1776436821.847000
108 268 1776436821.864000
108 267 1776436821.880000
108 265 1776436821.897000
111 263 1776436821.914000
119 259 1776436821.930000
126 258 1776436821.947000
132 259 1776436821.963000
138 259 1776436821.980000
142 260 1776436821.997000
142 260 1776436822.008000

STROKE 3
158 233 1776436822.368000
158 233 1776436822.446000
160 230 1776436822.462000
166 224 1776436822.479000
175 218 1776436822.496000
185 214 1776436822.512000
195 212 1776436822.529000
208 215 1776436822.545000
217 220 1776436822.562000
223 227 1776436822.579000
226 235 1776436822.595000
227 246 1776436822.612000
225 253 1776436822.628000
220 259 1776436822.645000
214 263 1776436822.662000
207 266 1776436822.678000
195 267 1776436822.695000
183 266 1776436822.711000
172 264 1776436822.728000
162 261 1776436822.745000
155 257 1776436822.762000
151 253 1776436822.778000

STROKE 4
185 266 1776436823.219000
186 266 1776436823.310000
191 266 1776436823.327000
201 270 1776436823.344000
212 277 1776436823.360000
219 285 1776436823.377000
223 293 1776436823.393000
224 299 1776436823.410000
222 306 1776436823.427000
217 313 1776436823.443000
207 321 1776436823.460000
199 324 1776436823.476000
189 324 1776436823.493000
177 320 1776436823.510000
163 310 1776436823.527000
159 302 1776436823.543000
158 294 1776436823.560000
161 284 1776436823.576000
168 275 1776436823.593000
180 268 1776436823.610000
188 267 1776436823.626000
194 267 1776436823.643000

STROKE 5
248 219 1776436824.145000
248 219 1776436824.241000
249 219 1776436824.258000
250 219 1776436824.274000
252 219 1776436824.291000
252 220 1776436824.308000
252 220 1776436824.324000
252 221 1776436824.341000
252 221 1776436824.369000
252 221 1776436824.379000
252 221 1776436824.391000
251 221 1776436824.408000
251 220 1776436824.424000
251 220 1776436824.448000
251 220 1776436824.457000
252 220 1776436824.474000
253 221 1776436824.491000
254 222 1776436824.507000
254 222 1776436824.524000
254 223 1776436824.540000
254 223 1776436824.557000
253 224 1776436824.574000

STROKE 6
239 264 1776436826.549000
239 264 1776436826.702000
240 264 1776436826.719000
242 263 1776436826.736000
244 263 1776436826.752000
245 263 1776436826.768000
245 263 1776436826.785000
246 263 1776436826.802000
246 263 1776436826.852000
245 263 1776436826.868000
244 262 1776436826.885000
244 262 1776436826.901000
244 262 1776436827.068000
244 262 1776436827.084000
243 262 1776436827.101000
243 262 1776436827.151000
244 261 1776436827.167000
244 261 1776436827.184000
245 261 1776436827.201000
246 261 1776436827.217000
245 261 1776436827.242000
245 262 1776436827.251000
244 262 1776436827.267000
242 262 1776436827.284000
241 262 1776436827.300000
241 262 1776436827.310000

