STROKE 1
91 193 1775319465.338000
92 193 1775319465.464000
93 195 1775319465.480000
97 199 1775319465.497000
100 206 1775319465.514000
100 210 1775319465.530000
100 213 1775319465.547000
97 215 1775319465.564000
93 216 1775319465.580000
89 216 1775319465.597000
85 214 1775319465.613000
83 210 1775319465.630000
81 204 1775319465.647000
82 194 1775319465.663000
86 185 1775319465.680000
91 178 1775319465.697000
95 173 1775319465.713000
98 172 1775319465.730000
100 172 1775319465.746000
103 174 1775319465.763000
106 179 1775319465.780000
108 189 1775319465.797000
108 206 1775319465.813000
106 224 1775319465.830000
104 238 1775319465.846000
103 248 1775319465.863000
102 258 1775319465.880000
102 266 1775319465.896000
103 275 1775319465.912000
103 283 1775319465.929000
105 290 1775319465.946000
106 292 1775319465.962000
108 294 1775319465.979000
111 295 1775319465.996000
119 294 1775319466.013000
127 292 1775319466.029000
134 289 1775319466.046000
137 288 1775319466.062000

STROKE 2
99 252 1775319466.370000
98 252 1775319466.445000
96 251 1775319466.461000
90 251 1775319466.478000
80 253 1775319466.494000
69 257 1775319466.511000
57 263 1775319466.528000
53 268 1775319466.544000
52 272 1775319466.561000
52 275 1775319466.578000
54 279 1775319466.594000
62 283 1775319466.611000
70 283 1775319466.628000
81 282 1775319466.644000
91 279 1775319466.661000
99 274 1775319466.678000
102 270 1775319466.694000
102 268 1775319466.711000
101 264 1775319466.727000
97 259 1775319466.744000
89 254 1775319466.761000
83 252 1775319466.777000

STROKE 3
150 190 1775319467.292000
149 190 1775319467.410000
148 192 1775319467.426000
146 196 1775319467.442000
145 201 1775319467.459000
145 207 1775319467.476000
149 214 1775319467.492000
154 217 1775319467.509000
160 218 1775319467.525000
167 217 1775319467.542000
174 214 1775319467.559000
176 211 1775319467.575000
177 209 1775319467.592000
178 206 1775319467.608000
178 205 1775319467.625000
178 203 1775319467.642000
178 202 1775319467.658000
177 201 1775319467.675000
177 203 1775319467.725000
179 207 1775319467.742000
182 214 1775319467.758000
189 222 1775319467.775000
195 226 1775319467.791000
201 227 1775319467.808000
208 226 1775319467.825000
217 223 1775319467.841000
224 217 1775319467.858000
227 214 1775319467.875000
229 210 1775319467.891000
230 206 1775319467.908000
228 199 1775319467.925000
225 194 1775319467.941000
223 191 1775319467.958000
221 190 1775319467.974000
220 189 1775319467.991000
220 189 1775319467.999000

STROKE 4
233 184 1775319468.286000
233 184 1775319468.408000
226 182 1775319468.423000
212 174 1775319468.440000
197 162 1775319468.456000
193 154 1775319468.473000
195 147 1775319468.490000
202 139 1775319468.506000
218 132 1775319468.523000
231 132 1775319468.540000
242 134 1775319468.555000

