STROKE 1
144 183 1777671159.933000
142 184 1777671160.017000
141 187 1777671160.019000
138 194 1777671160.034000
135 201 1777671160.051000
134 207 1777671160.068000
134 211 1777671160.085000
134 214 1777671160.101000
136 216 1777671160.118000
141 217 1777671160.135000
147 217 1777671160.152000
151 217 1777671160.168000
155 217 1777671160.185000
159 216 1777671160.202000
163 214 1777671160.219000
167 212 1777671160.235000
171 209 1777671160.252000
174 204 1777671160.269000
175 196 1777671160.286000
175 189 1777671160.302000
174 184 1777671160.319000
171 182 1777671160.336000
168 181 1777671160.353000
167 181 1777671160.369000

STROKE 2
158 215 1777671160.765000
150 206 1777671160.888000
150 203 1777671160.905000
153 201 1777671160.921000
158 200 1777671160.938000
163 200 1777671160.955000
167 200 1777671160.971000
169 200 1777671160.988000
170 203 1777671161.005000
171 207 1777671161.021000
171 210 1777671161.038000
171 211 1777671161.055000
171 212 1777671161.072000
171 214 1777671161.088000

STROKE 3
195 176 1777671161.539000
194 178 1777671161.589000
194 185 1777671161.606000
194 190 1777671161.623000
194 195 1777671161.624000
193 207 1777671161.640000
192 221 1777671161.657000
192 233 1777671161.673000
191 244 1777671161.691000
191 252 1777671161.707000
190 257 1777671161.724000
188 259 1777671161.741000
186 260 1777671161.758000
184 260 1777671161.774000
182 260 1777671161.791000
179 260 1777671161.808000
176 259 1777671161.825000
174 256 1777671161.841000
172 252 1777671161.858000
172 246 1777671161.874000
172 239 1777671161.892000
172 233 1777671161.908000
172 227 1777671161.925000
172 221 1777671161.941000
172 216 1777671161.959000
172 211 1777671161.975000
172 209 1777671161.992000
173 209 1777671162.008000

STROKE 4
199 198 1777671162.473000
202 188 1777671162.510000
205 184 1777671162.526000
208 180 1777671162.543000
213 177 1777671162.560000
218 175 1777671162.577000
224 174 1777671162.594000
229 174 1777671162.610000
233 174 1777671162.627000
237 176 1777671162.644000
240 181 1777671162.661000
242 189 1777671162.678000
242 198 1777671162.694000
241 205 1777671162.711000
236 211 1777671162.728000
232 213 1777671162.744000
229 213 1777671162.762000
228 213 1777671162.778000
227 213 1777671162.799000

