STROKE 1
256 152 1775074343.026214
255 153 1775074343.030778
254 153 1775074343.0326054
253 154 1775074343.036551
252 156 1775074343.0406492
251 157 1775074343.044685
248 159 1775074343.0491085
248 160 1775074343.0527527
245 164 1775074343.056779
245 165 1775074343.0597382
244 166 1775074343.0597844
243 168 1775074343.0619688
242 168 1775074343.064126
242 170 1775074343.0662766
241 171 1775074343.0681753
240 172 1775074343.0699108
240 174 1775074343.0714962
240 175 1775074343.0734034
240 176 1775074343.076083
239 177 1775074343.0776632
239 178 1775074343.0796573
239 179 1775074343.0812862
239 180 1775074343.0833488
239 181 1775074343.085309
239 182 1775074343.0873234
239 183 1775074343.0917876
239 184 1775074343.0952897
239 185 1775074343.0963044
239 186 1775074343.1003003
239 187 1775074343.101665
240 188 1775074343.1054637
240 189 1775074343.1077242
241 189 1775074343.1100519
242 189 1775074343.1119845
242 190 1775074343.11408
243 191 1775074343.1160662
243 192 1775074343.119345
244 192 1775074343.121321
245 193 1775074343.1232967
245 194 1775074343.1253383
246 194 1775074343.1273422
246 195 1775074343.1293118
247 195 1775074343.1313224
248 196 1775074343.1333535
248 197 1775074343.1354847
249 198 1775074343.137299
250 198 1775074343.1392965
251 199 1775074343.1413238
251 200 1775074343.143297
252 200 1775074343.1453884
253 201 1775074343.1473095
254 202 1775074343.151368
255 202 1775074343.1533365
255 203 1775074343.1554005
256 203 1775074343.1573865
257 204 1775074343.1593094
258 204 1775074343.1612983
259 205 1775074343.1635015
261 206 1775074343.1673682
262 206 1775074343.1713846
263 207 1775074343.1753528
264 207 1775074343.1774619
265 207 1775074343.1813564
266 207 1775074343.1837058
267 207 1775074343.1854641
268 207 1775074343.187357
269 207 1775074343.1893508
270 207 1775074343.193318
271 207 1775074343.1953106
272 207 1775074343.1977158
273 207 1775074343.2020617
274 207 1775074343.2041385
276 206 1775074343.2087898
278 206 1775074343.2131789
280 205 1775074343.217528
282 203 1775074343.221774
283 202 1775074343.2250574
287 201 1775074343.2276201
287 200 1775074343.2300704
289 199 1775074343.2322218
290 199 1775074343.2342787
291 198 1775074343.2362864
291 197 1775074343.2380385
292 197 1775074343.2400515
293 196 1775074343.2416263
294 194 1775074343.2434459
294 193 1775074343.246212
295 192 1775074343.24804
296 191 1775074343.2497506
298 190 1775074343.2513983
298 189 1775074343.2533457
299 188 1775074343.2553263
299 187 1775074343.2572618
300 186 1775074343.2592974
300 185 1775074343.2612276
301 184 1775074343.2632356
301 183 1775074343.265316
301 182 1775074343.2694426
302 180 1775074343.2712765
302 179 1775074343.2752967
302 176 1775074343.277314
302 175 1775074343.2825594
302 174 1775074343.2854805
