STROKE 1
51 300 1776267450.735000
52 299 1776267450.890000
57 296 1776267450.906000
62 293 1776267450.923000
67 291 1776267450.939000
72 290 1776267450.956000
74 290 1776267450.973000
77 291 1776267450.989000
79 291 1776267451.006000
82 292 1776267451.023000
84 293 1776267451.039000
85 294 1776267451.056000
85 295 1776267451.072000
86 296 1776267451.089000
86 297 1776267451.106000
86 299 1776267451.123000
85 301 1776267451.139000
82 303 1776267451.156000
80 306 1776267451.172000
76 308 1776267451.189000
73 308 1776267451.206000
70 308 1776267451.222000
65 307 1776267451.239000
57 304 1776267451.255000
52 300 1776267451.273000
47 295 1776267451.289000
44 290 1776267451.305000
42 286 1776267451.322000
42 281 1776267451.338000
46 275 1776267451.356000
54 269 1776267451.372000
63 265 1776267451.389000
71 262 1776267451.405000
75 261 1776267451.422000
79 261 1776267451.439000
81 261 1776267451.455000
86 261 1776267451.472000
90 261 1776267451.488000
95 262 1776267451.505000
100 262 1776267451.522000

STROKE 2
112 294 1776267451.861000
112 294 1776267451.987000
114 294 1776267452.004000
118 294 1776267452.020000
123 294 1776267452.037000
127 295 1776267452.054000
131 296 1776267452.070000
132 297 1776267452.087000
133 298 1776267452.103000
134 299 1776267452.120000
134 300 1776267452.137000
132 302 1776267452.153000
130 304 1776267452.170000
127 307 1776267452.186000
124 307 1776267452.203000
122 307 1776267452.220000
120 307 1776267452.236000
117 304 1776267452.253000
115 298 1776267452.270000
114 289 1776267452.287000
116 281 1776267452.303000
120 273 1776267452.319000
125 267 1776267452.336000
129 263 1776267452.353000
134 261 1776267452.370000
136 260 1776267452.386000
138 260 1776267452.403000
142 260 1776267452.419000
146 262 1776267452.436000
150 264 1776267452.453000
153 267 1776267452.469000
155 271 1776267452.486000
157 277 1776267452.503000
159 288 1776267452.519000
160 297 1776267452.536000
160 305 1776267452.552000
161 313 1776267452.569000
161 320 1776267452.586000
161 329 1776267452.602000
161 333 1776267452.619000
161 337 1776267452.636000
161 339 1776267452.653000
161 342 1776267452.669000
161 343 1776267452.685000
161 344 1776267452.695000

STROKE 3
136 316 1776267452.894000
136 318 1776267453.019000
137 322 1776267453.035000
140 336 1776267453.052000
141 349 1776267453.069000
141 360 1776267453.085000
141 368 1776267453.102000
140 376 1776267453.118000
139 378 1776267453.134000
139 380 1776267453.151000
138 381 1776267453.168000
135 383 1776267453.184000
131 385 1776267453.201000
125 387 1776267453.217000
118 388 1776267453.234000
109 388 1776267453.252000
102 387 1776267453.267000
100 387 1776267453.278000

STROKE 4
159 281 1776267453.704000
159 280 1776267453.799000
160 279 1776267453.816000
163 276 1776267453.833000
172 270 1776267453.849000
181 266 1776267453.866000
189 264 1776267453.882000
195 264 1776267453.899000
198 264 1776267453.916000
202 264 1776267453.932000
204 266 1776267453.949000
207 270 1776267453.966000
208 275 1776267453.982000
208 281 1776267453.999000
207 287 1776267454.015000
206 292 1776267454.032000
203 298 1776267454.049000
199 303 1776267454.065000
197 305 1776267454.082000
195 307 1776267454.098000

STROKE 5
269 304 1776267454.499000
269 304 1776267454.614000
265 304 1776267454.631000
257 303 1776267454.648000
241 302 1776267454.669000
228 297 1776267454.698000
223 293 1776267454.714000
221 289 1776267454.731000
221 285 1776267454.747000
223 280 1776267454.764000
227 273 1776267454.780000
232 269 1776267454.797000
237 265 1776267454.813000
240 264 1776267454.830000
242 263 1776267454.847000
244 263 1776267454.863000
247 262 1776267454.880000
250 262 1776267454.897000
253 262 1776267454.913000
255 262 1776267454.930000
256 262 1776267454.947000
258 262 1776267454.963000
258 262 1776267454.980000
259 262 1776267454.996000
259 262 1776267455.013000
260 262 1776267455.030000
258 262 1776267455.096000
254 262 1776267455.113000
247 262 1776267455.129000
238 260 1776267455.146000
228 253 1776267455.163000
217 238 1776267455.179000
213 228 1776267455.196000
212 220 1776267455.213000
213 214 1776267455.229000
219 206 1776267455.246000
227 202 1776267455.262000
237 200 1776267455.279000
247 200 1776267455.296000
250 200 1776267455.303000

