STROKE 1
144 265 1777378473.882000
145 264 1777378474.083000
149 262 1777378474.100000
156 260 1777378474.116000
165 259 1777378474.138000
169 258 1777378474.155000
174 259 1777378474.172000
177 259 1777378474.188000
180 260 1777378474.205000
183 261 1777378474.221000
185 262 1777378474.238000
188 266 1777378474.255000
190 269 1777378474.271000
192 272 1777378474.288000
193 276 1777378474.304000
194 282 1777378474.321000
194 286 1777378474.338000
193 289 1777378474.354000
193 292 1777378474.371000
192 294 1777378474.388000
190 298 1777378474.404000
187 300 1777378474.421000
184 303 1777378474.437000
180 305 1777378474.454000
176 308 1777378474.471000
172 309 1777378474.487000
169 309 1777378474.504000
165 310 1777378474.521000
161 310 1777378474.538000
156 310 1777378474.554000
152 310 1777378474.571000
149 309 1777378474.587000
145 308 1777378474.604000
142 306 1777378474.621000
140 305 1777378474.637000
139 304 1777378474.654000
138 303 1777378474.670000
137 300 1777378474.687000
137 299 1777378474.704000
137 296 1777378474.720000
138 294 1777378474.737000
140 291 1777378474.754000
142 289 1777378474.770000
143 288 1777378474.787000
144 288 1777378474.803000
146 287 1777378474.820000
148 288 1777378474.837000
151 289 1777378474.853000
154 290 1777378474.870000
156 292 1777378474.886000
157 293 1777378474.903000
159 294 1777378474.920000
160 296 1777378474.936000
161 298 1777378474.953000
161 299 1777378474.970000
162 302 1777378474.986000
162 303 1777378475.003000
162 305 1777378475.019000
162 307 1777378475.036000
162 309 1777378475.053000
162 311 1777378475.069000
162 312 1777378475.086000
162 313 1777378475.102000
162 314 1777378475.119000

STROKE 2
162 233 1777378475.611000
162 233 1777378475.718000
160 233 1777378475.734000
153 233 1777378475.751000
141 235 1777378475.768000
125 240 1777378475.785000
117 243 1777378475.801000
112 246 1777378475.817000
109 248 1777378475.834000
108 249 1777378475.851000
107 251 1777378475.867000
106 252 1777378475.884000
106 255 1777378475.901000
105 258 1777378475.917000
105 263 1777378475.934000
104 272 1777378475.950000
104 281 1777378475.967000
104 288 1777378475.984000
104 295 1777378476.001000
105 305 1777378476.017000
105 312 1777378476.033000
105 318 1777378476.050000
105 323 1777378476.067000
105 329 1777378476.083000
105 332 1777378476.100000
105 335 1777378476.117000
105 337 1777378476.133000
105 339 1777378476.150000
105 341 1777378476.167000
105 342 1777378476.183000
105 344 1777378476.200000
105 346 1777378476.217000
106 348 1777378476.233000
106 351 1777378476.250000
107 354 1777378476.266000
109 358 1777378476.283000
112 362 1777378476.300000
116 365 1777378476.316000
121 367 1777378476.333000
126 369 1777378476.349000
132 369 1777378476.366000
139 370 1777378476.383000
143 370 1777378476.399000
147 370 1777378476.416000
151 370 1777378476.433000
155 369 1777378476.450000
158 369 1777378476.466000
159 369 1777378476.482000
161 369 1777378476.499000
162 369 1777378476.516000
163 368 1777378476.532000
164 368 1777378476.549000
164 368 1777378476.566000
165 368 1777378476.582000
166 367 1777378476.599000
166 367 1777378476.616000
166 366 1777378476.632000
167 364 1777378476.649000
167 361 1777378476.666000
167 358 1777378476.682000
167 352 1777378476.699000
167 346 1777378476.715000
167 341 1777378476.732000
167 333 1777378476.749000
167 326 1777378476.765000
167 321 1777378476.782000
167 318 1777378476.798000
168 315 1777378476.815000
168 313 1777378476.832000

STROKE 3
252 297 1777378477.575000
251 298 1777378477.713000
249 298 1777378477.729000
244 300 1777378477.746000
239 302 1777378477.763000
232 303 1777378477.779000
228 303 1777378477.796000
223 302 1777378477.813000
219 300 1777378477.829000
216 296 1777378477.846000
214 292 1777378477.862000
213 288 1777378477.879000
213 282 1777378477.896000
216 274 1777378477.913000
219 270 1777378477.929000
222 266 1777378477.946000
226 265 1777378477.962000
232 263 1777378477.979000
237 262 1777378477.996000
240 262 1777378478.012000
243 262 1777378478.029000
247 262 1777378478.046000
249 262 1777378478.062000
251 262 1777378478.079000
252 262 1777378478.095000
254 262 1777378478.112000
255 262 1777378478.129000
255 262 1777378478.145000
256 262 1777378478.162000
257 262 1777378478.178000
257 262 1777378478.195000
257 262 1777378478.212000
257 262 1777378478.262000
257 262 1777378478.289000
257 263 1777378478.299000
257 263 1777378478.319000
257 264 1777378478.331000
257 264 1777378478.345000
255 265 1777378478.361000
252 267 1777378478.378000
249 268 1777378478.395000
244 270 1777378478.411000
239 270 1777378478.428000
234 270 1777378478.444000
230 269 1777378478.461000
226 268 1777378478.478000
222 266 1777378478.494000
218 264 1777378478.511000
215 260 1777378478.528000
213 255 1777378478.544000
212 246 1777378478.561000
213 239 1777378478.578000
216 232 1777378478.594000
220 227 1777378478.611000
224 224 1777378478.627000
229 222 1777378478.644000
231 221 1777378478.661000
232 220 1777378478.677000
234 220 1777378478.694000
235 221 1777378478.711000
237 221 1777378478.727000
239 222 1777378478.744000
240 222 1777378478.760000
241 223 1777378478.777000
242 224 1777378478.794000
242 224 1777378478.810000
243 224 1777378478.827000

