STROKE 1
169 168 1775316551.297000
169 168 1775316551.398000
167 169 1775316551.414000
165 174 1775316551.431000
162 180 1775316551.448000
161 189 1775316551.464000
163 200 1775316551.481000
166 206 1775316551.497000
170 211 1775316551.514000
176 212 1775316551.530000
187 210 1775316551.547000
197 204 1775316551.563000
204 196 1775316551.580000
209 189 1775316551.597000
211 184 1775316551.614000
211 180 1775316551.630000
210 178 1775316551.647000
208 177 1775316551.663000
205 176 1775316551.680000
197 179 1775316551.697000
190 183 1775316551.713000
187 189 1775316551.730000
186 193 1775316551.747000
186 199 1775316551.763000
188 212 1775316551.780000
190 225 1775316551.796000
192 237 1775316551.813000
192 246 1775316551.830000
191 256 1775316551.846000
190 262 1775316551.863000
190 266 1775316551.880000
189 269 1775316551.896000
189 270 1775316551.913000
188 272 1775316551.929000
187 273 1775316551.946000
186 274 1775316551.963000
184 274 1775316551.979000
177 273 1775316551.996000
169 269 1775316552.012000
162 265 1775316552.029000
156 258 1775316552.046000
151 243 1775316552.062000
149 229 1775316552.079000
148 214 1775316552.096000
146 199 1775316552.112000
145 184 1775316552.129000
143 166 1775316552.145000
142 152 1775316552.162000
143 140 1775316552.179000
146 130 1775316552.196000
153 119 1775316552.212000
161 114 1775316552.229000
169 111 1775316552.245000
177 110 1775316552.263000
188 111 1775316552.279000

STROKE 2
232 179 1775316552.609000
231 179 1775316552.694000
230 184 1775316552.711000
227 206 1775316552.727000
225 228 1775316552.744000
224 246 1775316552.761000
224 259 1775316552.777000
224 270 1775316552.794000
224 275 1775316552.811000
224 276 1775316552.827000

STROKE 3
250 175 1775316552.965000
250 175 1775316553.077000
250 181 1775316553.093000
250 197 1775316553.110000
249 222 1775316553.127000
248 244 1775316553.144000
247 261 1775316553.160000
247 276 1775316553.177000
250 284 1775316553.193000
254 290 1775316553.210000
262 293 1775316553.227000
276 293 1775316553.243000
290 290 1775316553.260000
301 288 1775316553.276000
311 286 1775316553.296000

