STROKE 1
35 263 1776029093.215000
36 262 1776029093.327000
37 261 1776029093.343000
41 259 1776029093.360000
47 256 1776029093.376000
54 255 1776029093.393000
61 255 1776029093.409000
66 256 1776029093.426000
69 257 1776029093.443000
70 257 1776029093.459000
71 259 1776029093.476000
71 259 1776029093.493000
70 260 1776029093.509000
68 261 1776029093.526000
63 262 1776029093.542000
54 263 1776029093.560000
46 263 1776029093.576000
40 262 1776029093.592000
34 259 1776029093.609000
30 253 1776029093.626000
28 244 1776029093.642000
29 236 1776029093.659000
31 229 1776029093.676000
35 224 1776029093.692000
41 220 1776029093.709000
46 218 1776029093.725000
50 218 1776029093.742000
54 219 1776029093.755000

STROKE 2
96 223 1776029094.281000
95 225 1776029094.424000
92 234 1776029094.441000
92 242 1776029094.457000
93 251 1776029094.473000
97 259 1776029094.490000
102 263 1776029094.507000
109 266 1776029094.523000
114 266 1776029094.540000
118 266 1776029094.557000
122 265 1776029094.573000
128 261 1776029094.590000
133 256 1776029094.607000
136 249 1776029094.623000
137 240 1776029094.640000
136 233 1776029094.657000
133 223 1776029094.673000
130 219 1776029094.690000
128 217 1776029094.706000
126 216 1776029094.724000
125 216 1776029094.740000

STROKE 3
138 236 1776029095.179000
139 235 1776029095.255000
140 233 1776029095.272000
143 228 1776029095.289000
147 223 1776029095.305000
153 219 1776029095.322000
159 218 1776029095.338000
163 218 1776029095.355000
169 219 1776029095.372000
174 223 1776029095.388000
180 230 1776029095.405000
183 236 1776029095.421000
185 241 1776029095.438000
185 246 1776029095.455000
184 251 1776029095.471000
182 254 1776029095.488000
181 256 1776029095.504000
179 257 1776029095.521000
178 259 1776029095.538000
177 260 1776029095.554000

STROKE 4
185 244 1776029095.860000
185 243 1776029095.937000
186 240 1776029095.953000
193 230 1776029095.971000
202 223 1776029095.986000
209 218 1776029096.003000
216 217 1776029096.020000
221 217 1776029096.036000
230 223 1776029096.053000
236 232 1776029096.069000
239 240 1776029096.086000
240 247 1776029096.103000
240 252 1776029096.120000
239 255 1776029096.136000
238 257 1776029096.153000
235 259 1776029096.169000
230 261 1776029096.186000
226 262 1776029096.198000

