STROKE 1
76 225 1775217658.679000
76 225 1775217658.795000
74 223 1775217658.812000
71 220 1775217658.828000
68 215 1775217658.845000
66 209 1775217658.861000
66 203 1775217658.878000
70 192 1775217658.895000
74 186 1775217658.911000
78 183 1775217658.928000
81 181 1775217658.944000
85 180 1775217658.961000
89 180 1775217658.977000
95 183 1775217658.994000
103 187 1775217659.011000
110 194 1775217659.028000
113 199 1775217659.044000
114 203 1775217659.061000
115 205 1775217659.077000
115 207 1775217659.094000
115 209 1775217659.111000
115 211 1775217659.127000
114 212 1775217659.144000
113 214 1775217659.161000
113 215 1775217659.177000
112 216 1775217659.194000
111 217 1775217659.210000
110 218 1775217659.227000
110 219 1775217659.244000
109 219 1775217659.260000
109 219 1775217659.277000
109 219 1775217659.294000
108 219 1775217659.310000
108 219 1775217659.327000
108 217 1775217659.343000
109 211 1775217659.360000
112 201 1775217659.377000
115 193 1775217659.393000
119 187 1775217659.410000
122 184 1775217659.427000
126 182 1775217659.443000
131 181 1775217659.460000
138 180 1775217659.476000
143 182 1775217659.493000
147 183 1775217659.510000
151 186 1775217659.526000
155 192 1775217659.543000
156 196 1775217659.560000
157 200 1775217659.576000
157 204 1775217659.593000
156 208 1775217659.610000
155 213 1775217659.626000
153 216 1775217659.643000
152 218 1775217659.659000
151 220 1775217659.676000
150 221 1775217659.689000

STROKE 2
147 225 1775217660.165000
147 227 1775217660.308000
147 231 1775217660.324000
148 238 1775217660.341000
149 251 1775217660.358000
149 260 1775217660.375000
149 268 1775217660.391000
148 273 1775217660.408000
147 277 1775217660.425000
147 278 1775217660.441000
147 279 1775217660.457000
147 280 1775217660.474000
147 280 1775217660.491000
149 280 1775217660.507000
153 279 1775217660.524000
160 277 1775217660.540000
167 275 1775217660.557000
174 273 1775217660.574000
175 273 1775217660.585000

STROKE 3
201 191 1775217665.522000
201 192 1775217665.663000
199 193 1775217665.679000
196 195 1775217665.695000
191 200 1775217665.712000
189 205 1775217665.730000
187 212 1775217665.745000
188 217 1775217665.761000
190 222 1775217665.778000
194 226 1775217665.795000
200 230 1775217665.812000
206 231 1775217665.833000
209 231 1775217665.867000
219 227 1775217665.885000
223 225 1775217665.894000
228 220 1775217665.918000
229 217 1775217665.931000
231 214 1775217665.965000
231 211 1775217665.981000
230 205 1775217666.006000
228 201 1775217666.020000
226 198 1775217666.031000
220 193 1775217666.050000
214 190 1775217666.067000
211 190 1775217666.078000
206 190 1775217666.096000

STROKE 4
230 212 1775217666.682000
232 210 1775217666.809000
235 208 1775217666.825000
241 204 1775217666.842000
246 202 1775217666.858000
249 201 1775217666.876000
252 201 1775217666.892000
257 202 1775217666.909000
263 206 1775217666.925000
265 210 1775217666.941000
266 213 1775217666.958000
266 217 1775217666.975000
264 226 1775217666.992000
261 232 1775217667.008000
257 238 1775217667.025000
253 241 1775217667.041000
250 244 1775217667.058000

STROKE 5
266 203 1775217667.779000
265 203 1775217667.874000
263 202 1775217667.890000
258 199 1775217667.907000
250 193 1775217667.923000
242 186 1775217667.940000
238 176 1775217667.957000
238 170 1775217667.973000
242 162 1775217667.990000
253 156 1775217668.008000
263 154 1775217668.024000
272 155 1775217668.041000
283 158 1775217668.056000
294 163 1775217668.073000

