STROKE 1
62 174 1775217721.110000
62 174 1775217721.197000
63 172 1775217721.214000
66 169 1775217721.231000
72 166 1775217721.248000
76 165 1775217721.264000
82 166 1775217721.281000
91 173 1775217721.308000
94 179 1775217721.324000
94 185 1775217721.341000
92 191 1775217721.358000
89 196 1775217721.375000
82 200 1775217721.392000
75 201 1775217721.409000
67 202 1775217721.426000
60 202 1775217721.443000
50 201 1775217721.459000
46 200 1775217721.476000
44 199 1775217721.493000

STROKE 2
124 167 1775217721.703000
124 167 1775217721.792000
126 167 1775217721.809000
131 168 1775217721.826000
138 172 1775217721.843000
144 178 1775217721.860000
147 184 1775217721.877000
148 191 1775217721.893000
145 196 1775217721.910000
140 201 1775217721.926000
132 203 1775217721.943000
119 202 1775217721.960000
108 199 1775217721.976000
100 195 1775217721.993000
96 192 1775217722.010000

STROKE 3
200 191 1775217722.338000
200 191 1775217722.425000
200 189 1775217722.441000
198 183 1775217722.458000
195 178 1775217722.474000
189 173 1775217722.491000
183 171 1775217722.508000
179 171 1775217722.524000
174 171 1775217722.541000
172 172 1775217722.558000
172 172 1775217722.575000
171 173 1775217722.591000
173 175 1775217722.608000
183 182 1775217722.624000
191 189 1775217722.641000
197 194 1775217722.658000
201 198 1775217722.675000
203 201 1775217722.691000
204 203 1775217722.708000
203 204 1775217722.724000
200 207 1775217722.741000
194 209 1775217722.758000
184 211 1775217722.774000
179 210 1775217722.791000
175 210 1775217722.807000
173 209 1775217722.824000
172 208 1775217722.841000
172 206 1775217722.857000
173 204 1775217722.874000
175 203 1775217722.891000
177 202 1775217722.908000
180 204 1775217722.924000
185 211 1775217722.941000
189 224 1775217722.957000
191 237 1775217722.974000
192 252 1775217722.990000
191 262 1775217723.007000
191 270 1775217723.024000
191 277 1775217723.040000
191 281 1775217723.057000
191 282 1775217723.074000

STROKE 4
192 172 1775217723.356000
191 171 1775217723.456000
188 170 1775217723.472000
180 163 1775217723.490000
174 154 1775217723.506000
170 144 1775217723.522000
170 135 1775217723.539000
174 124 1775217723.556000
182 113 1775217723.573000
189 108 1775217723.589000
197 106 1775217723.606000
207 107 1775217723.622000
226 111 1775217723.639000
245 118 1775217723.655000
257 124 1775217723.671000

STROKE 5
232 175 1775217724.086000
232 175 1775217724.370000
231 175 1775217724.387000
231 175 1775217724.403000
231 175 1775217724.420000

STROKE 6
233 209 1775217724.733000
233 209 1775217725.052000
233 208 1775217725.069000
233 208 1775217725.085000

