STROKE 1
151 209 1777657481.774000
144 199 1777657481.893000
141 195 1777657481.909000
138 189 1777657481.926000
136 183 1777657481.943000
136 177 1777657481.960000
136 172 1777657481.977000
136 167 1777657481.993000
139 164 1777657482.010000
144 161 1777657482.027000
149 158 1777657482.043000
154 158 1777657482.060000
158 157 1777657482.077000
161 157 1777657482.093000
163 157 1777657482.110000
164 157 1777657482.127000
165 157 1777657482.144000
165 158 1777657482.177000
165 159 1777657482.311000
165 160 1777657482.366000
165 162 1777657482.395000
165 164 1777657482.412000
165 167 1777657482.429000
165 172 1777657482.445000
165 178 1777657482.462000
166 184 1777657482.479000
167 191 1777657482.495000
170 196 1777657482.512000
173 200 1777657482.529000
176 203 1777657482.546000
180 205 1777657482.562000
184 206 1777657482.579000
188 207 1777657482.596000
194 207 1777657482.612000
199 207 1777657482.629000
204 207 1777657482.646000
207 204 1777657482.663000
211 200 1777657482.679000
214 195 1777657482.696000
216 191 1777657482.713000
216 186 1777657482.730000
217 181 1777657482.746000
217 177 1777657482.763000
217 173 1777657482.780000
214 168 1777657482.797000
209 163 1777657482.813000
206 158 1777657482.830000
202 155 1777657482.847000
200 154 1777657482.864000
200 155 1777657482.931000

STROKE 2
205 261 1777657483.571000
197 258 1777657483.650000
193 258 1777657483.667000
188 257 1777657483.684000
184 255 1777657483.701000
181 253 1777657483.717000
179 249 1777657483.734000
178 246 1777657483.751000
178 241 1777657483.768000
178 237 1777657483.784000
179 233 1777657483.801000
182 229 1777657483.818000
184 226 1777657483.835000
187 223 1777657483.851000
191 221 1777657483.868000
194 220 1777657483.884000
198 218 1777657483.901000
202 217 1777657483.918000
205 217 1777657483.935000
208 217 1777657483.951000
212 217 1777657483.968000
215 217 1777657483.985000
219 218 1777657484.002000
222 221 1777657484.018000
224 224 1777657484.035000
226 227 1777657484.052000
227 230 1777657484.068000
227 232 1777657484.085000
228 235 1777657484.102000
228 238 1777657484.119000
228 241 1777657484.135000
228 244 1777657484.152000
226 247 1777657484.169000
224 250 1777657484.186000
221 253 1777657484.202000
217 255 1777657484.219000
213 257 1777657484.236000
208 258 1777657484.253000
204 259 1777657484.269000
199 259 1777657484.286000
194 259 1777657484.303000
191 259 1777657484.320000

STROKE 3
186 232 1777657491.284000
180 238 1777657491.367000
176 244 1777657491.383000
171 250 1777657491.400000
165 255 1777657491.417000
161 259 1777657491.433000

