STROKE 1
68 212 1776573839.393000
68 213 1776573839.529000
67 214 1776573839.546000
65 217 1776573839.563000
62 226 1776573839.579000
60 236 1776573839.596000
63 249 1776573839.613000
68 256 1776573839.629000
75 260 1776573839.646000
82 262 1776573839.662000
92 263 1776573839.679000
99 263 1776573839.696000
107 262 1776573839.712000
115 260 1776573839.729000
125 252 1776573839.746000
130 243 1776573839.762000
132 235 1776573839.779000
133 228 1776573839.795000
132 223 1776573839.812000
130 219 1776573839.829000
128 216 1776573839.845000
126 214 1776573839.862000
124 214 1776573839.878000
123 214 1776573839.887000

STROKE 2
130 228 1776573840.402000
131 226 1776573840.510000
135 223 1776573840.527000
142 218 1776573840.544000
149 213 1776573840.561000
158 211 1776573840.577000
163 210 1776573840.594000
167 211 1776573840.610000
171 213 1776573840.627000
175 218 1776573840.644000
180 228 1776573840.660000
182 236 1776573840.677000
183 243 1776573840.693000
183 248 1776573840.710000
183 252 1776573840.727000
182 255 1776573840.743000
180 256 1776573840.760000
178 258 1776573840.776000
172 260 1776573840.793000
169 261 1776573840.810000

STROKE 3
208 216 1776573841.294000
207 218 1776573841.425000
205 223 1776573841.441000
203 233 1776573841.458000
202 245 1776573841.475000
203 252 1776573841.491000
206 258 1776573841.508000
211 262 1776573841.525000
220 266 1776573841.542000
226 267 1776573841.558000
230 266 1776573841.574000
235 266 1776573841.591000
240 265 1776573841.608000
246 262 1776573841.624000
254 256 1776573841.641000
258 249 1776573841.658000
259 243 1776573841.674000
259 236 1776573841.692000
256 227 1776573841.708000
253 224 1776573841.724000
252 222 1776573841.741000
251 222 1776573841.757000

STROKE 4
286 221 1776573843.956000
287 221 1776573844.119000
289 220 1776573844.135000
292 220 1776573844.152000
299 224 1776573844.169000
304 229 1776573844.185000
308 236 1776573844.201000
310 243 1776573844.218000
310 250 1776573844.235000
309 253 1776573844.251000
308 256 1776573844.268000
306 258 1776573844.285000
302 260 1776573844.301000
295 261 1776573844.318000
290 262 1776573844.334000
284 262 1776573844.351000
279 262 1776573844.368000
271 260 1776573844.385000
266 259 1776573844.401000
264 259 1776573844.418000
262 258 1776573844.434000
261 257 1776573844.451000
261 257 1776573844.468000
260 257 1776573844.484000
260 257 1776573844.494000

STROKE 5
293 213 1776573844.963000
291 212 1776573845.066000
287 208 1776573845.083000
281 199 1776573845.099000
276 190 1776573845.116000
274 182 1776573845.133000
279 174 1776573845.149000
287 169 1776573845.166000
296 167 1776573845.182000
305 167 1776573845.199000
318 170 1776573845.216000
323 173 1776573845.232000

