STROKE 1
99 258 1776437025.737000
99 257 1776437025.824000
99 255 1776437025.840000
100 251 1776437025.857000
105 243 1776437025.873000
110 239 1776437025.890000
116 239 1776437025.906000
126 242 1776437025.923000
138 251 1776437025.940000
143 258 1776437025.956000
147 265 1776437025.973000
149 271 1776437025.989000
150 280 1776437026.006000
148 288 1776437026.023000
144 296 1776437026.039000
139 302 1776437026.056000
132 306 1776437026.073000
126 308 1776437026.089000
118 309 1776437026.105000
114 309 1776437026.122000
110 308 1776437026.139000
107 307 1776437026.156000
104 306 1776437026.173000

STROKE 2
145 272 1776437026.559000
147 270 1776437026.671000
152 266 1776437026.688000
163 257 1776437026.704000
172 251 1776437026.721000
179 247 1776437026.738000
185 244 1776437026.754000
192 242 1776437026.771000
196 243 1776437026.787000
202 245 1776437026.804000
207 250 1776437026.821000
214 258 1776437026.838000
218 265 1776437026.854000
220 272 1776437026.871000
222 279 1776437026.887000
222 285 1776437026.904000
222 290 1776437026.921000
220 296 1776437026.937000
216 300 1776437026.954000
211 304 1776437026.970000
204 308 1776437026.987000
195 312 1776437027.004000
190 313 1776437027.020000
187 313 1776437027.037000
186 313 1776437027.053000
185 313 1776437027.071000
184 313 1776437027.086000
183 313 1776437027.103000
183 313 1776437027.120000
183 313 1776437027.137000
183 314 1776437027.269000
183 314 1776437027.286000
183 319 1776437027.304000
183 326 1776437027.320000
183 337 1776437027.336000
183 348 1776437027.353000
184 359 1776437027.370000
184 370 1776437027.386000
184 376 1776437027.403000
185 380 1776437027.419000
185 383 1776437027.436000
185 384 1776437027.453000
185 386 1776437027.469000
186 387 1776437027.486000
188 388 1776437027.503000
193 390 1776437027.519000
202 390 1776437027.536000
220 390 1776437027.552000
231 389 1776437027.569000
239 388 1776437027.586000
243 388 1776437027.600000

STROKE 3
202 245 1776437028.024000
202 245 1776437028.102000
200 244 1776437028.117000
196 240 1776437028.134000
182 226 1776437028.150000
170 213 1776437028.167000
162 201 1776437028.184000
159 190 1776437028.200000
159 179 1776437028.218000
162 170 1776437028.234000
166 164 1776437028.251000
172 161 1776437028.267000
182 159 1776437028.285000
193 160 1776437028.301000
206 165 1776437028.317000
215 171 1776437028.334000
221 179 1776437028.350000
224 191 1776437028.367000
224 198 1776437028.384000
222 206 1776437028.400000
219 214 1776437028.417000
215 220 1776437028.434000
208 225 1776437028.451000
202 228 1776437028.467000
196 230 1776437028.484000
192 231 1776437028.500000
188 232 1776437028.517000

