STROKE 1
75 229 1776489142.259000
74 229 1776489142.372000
68 230 1776489142.389000
50 238 1776489142.405000
38 246 1776489142.422000
31 253 1776489142.438000
26 259 1776489142.455000
25 267 1776489142.472000
25 274 1776489142.488000
28 283 1776489142.505000
33 290 1776489142.522000
40 295 1776489142.538000
49 298 1776489142.555000
56 298 1776489142.571000
63 297 1776489142.588000
70 294 1776489142.605000
75 289 1776489142.622000
78 281 1776489142.638000
78 277 1776489142.655000
75 272 1776489142.671000
70 268 1776489142.688000
62 266 1776489142.705000
52 266 1776489142.721000
45 268 1776489142.738000
40 271 1776489142.754000
39 273 1776489142.767000

STROKE 2
120 296 1776489143.205000
119 295 1776489143.320000
115 292 1776489143.336000
108 287 1776489143.353000
100 279 1776489143.370000
94 271 1776489143.386000
93 267 1776489143.403000
94 261 1776489143.419000
99 251 1776489143.436000
106 242 1776489143.453000
116 236 1776489143.469000
122 234 1776489143.486000
127 234 1776489143.503000
135 237 1776489143.519000
143 243 1776489143.536000
147 249 1776489143.552000
149 253 1776489143.569000
150 256 1776489143.586000
152 263 1776489143.603000
153 269 1776489143.619000
156 277 1776489143.636000
158 284 1776489143.652000
161 290 1776489143.669000
164 295 1776489143.686000
167 298 1776489143.702000
170 299 1776489143.719000
174 300 1776489143.735000
182 298 1776489143.752000
197 290 1776489143.768000
207 282 1776489143.785000
213 275 1776489143.802000
216 270 1776489143.818000
217 265 1776489143.836000
216 259 1776489143.852000
211 250 1776489143.869000
203 244 1776489143.885000
196 240 1776489143.902000
190 240 1776489143.918000
185 244 1776489143.937000
184 245 1776489143.945000

STROKE 3
233 245 1776489144.328000
233 246 1776489144.450000
233 249 1776489144.467000
233 260 1776489144.483000
235 276 1776489144.500000
238 298 1776489144.517000
241 311 1776489144.533000
243 322 1776489144.550000
245 331 1776489144.567000
246 339 1776489144.583000
246 347 1776489144.600000
246 352 1776489144.616000
245 356 1776489144.633000
244 359 1776489144.650000
244 362 1776489144.666000
243 363 1776489144.683000
241 365 1776489144.700000
238 367 1776489144.716000
230 371 1776489144.734000
221 374 1776489144.750000
214 376 1776489144.766000
208 377 1776489144.783000
205 377 1776489144.799000
203 377 1776489144.816000
202 377 1776489144.833000
201 377 1776489144.849000
199 376 1776489144.866000
197 370 1776489144.883000
194 359 1776489144.899000
192 343 1776489144.916000
191 326 1776489144.933000
191 312 1776489144.949000
191 299 1776489144.966000
191 294 1776489144.982000

STROKE 4
234 263 1776489145.392000
234 261 1776489145.464000
233 259 1776489145.481000
234 250 1776489145.498000
237 239 1776489145.514000
244 230 1776489145.531000
252 225 1776489145.548000
260 223 1776489145.565000
270 224 1776489145.581000
279 229 1776489145.597000
287 237 1776489145.614000
291 245 1776489145.631000
294 252 1776489145.648000
295 257 1776489145.664000
294 264 1776489145.681000
293 271 1776489145.697000
289 280 1776489145.715000
287 284 1776489145.731000
285 287 1776489145.747000
284 288 1776489145.762000

STROKE 5
255 218 1776489146.128000
255 218 1776489146.196000
254 217 1776489146.213000
249 212 1776489146.229000
240 199 1776489146.246000
236 188 1776489146.263000
236 179 1776489146.279000
242 167 1776489146.296000
253 158 1776489146.313000
267 154 1776489146.329000
277 155 1776489146.346000

