STROKE 1
70 171 1775152764.362000
71 170 1775152764.466000
75 168 1775152764.482000
83 167 1775152764.499000
93 167 1775152764.515000
103 170 1775152764.532000
113 178 1775152764.549000
116 186 1775152764.565000
117 192 1775152764.582000
117 198 1775152764.599000
113 207 1775152764.615000
107 212 1775152764.632000
100 217 1775152764.649000
92 219 1775152764.665000
81 220 1775152764.682000
72 219 1775152764.698000
62 216 1775152764.715000
55 213 1775152764.732000
49 210 1775152764.749000
48 208 1775152764.765000
47 208 1775152764.775000

STROKE 2
147 176 1775152765.148000
148 174 1775152765.264000
154 171 1775152765.280000
161 170 1775152765.297000
169 172 1775152765.314000
177 177 1775152765.331000
182 186 1775152765.347000
182 192 1775152765.363000
180 200 1775152765.380000
175 206 1775152765.397000
166 212 1775152765.414000
157 214 1775152765.430000
147 214 1775152765.447000
135 213 1775152765.463000
122 210 1775152765.481000
116 209 1775152765.496000
114 208 1775152765.513000
113 208 1775152765.523000

STROKE 3
233 214 1775152766.004000
232 213 1775152766.228000
223 210 1775152766.245000
213 204 1775152766.261000
207 196 1775152766.278000
203 186 1775152766.295000
203 180 1775152766.311000
205 174 1775152766.328000
208 169 1775152766.344000
215 165 1775152766.362000
220 164 1775152766.378000
225 164 1775152766.394000
230 165 1775152766.411000
233 166 1775152766.428000

STROKE 4
221 171 1775152766.957000
217 168 1775152767.109000
203 153 1775152767.126000
198 142 1775152767.143000
196 135 1775152767.159000
200 127 1775152767.176000
210 118 1775152767.192000
218 114 1775152767.209000
226 113 1775152767.226000
237 113 1775152767.242000
258 119 1775152767.259000
263 123 1775152767.269000

