STROKE 1
248 181 1775071605.3618762
247 181 1775071605.3666332
246 180 1775071605.3735044
246 179 1775071605.387446
246 178 1775071605.3966355
246 177 1775071605.4011953
246 176 1775071605.4154708
245 175 1775071605.4244823
245 174 1775071605.4291806
245 173 1775071605.4427683
246 173 1775071605.449905
246 172 1775071605.4568074
247 172 1775071605.4638193
248 171 1775071605.4707906
250 170 1775071605.4777684
253 170 1775071605.4848113
256 170 1775071605.4917583
259 170 1775071605.4987326
262 170 1775071605.505698
265 170 1775071605.5127935
268 171 1775071605.5197346
271 172 1775071605.52673
274 173 1775071605.5337632
277 175 1775071605.540709
279 177 1775071605.5477824
282 179 1775071605.554765
284 182 1775071605.5617697
285 184 1775071605.5687153
286 187 1775071605.5757012
288 189 1775071605.5827742
288 191 1775071605.589859
289 193 1775071605.596864
290 195 1775071605.6038694
290 197 1775071605.610792
290 199 1775071605.6177728
290 201 1775071605.624636
289 203 1775071605.631735
288 204 1775071605.639473
287 206 1775071605.6464016
286 207 1775071605.6534214
283 209 1775071605.6604068
280 210 1775071605.6673813
276 212 1775071605.6742957
273 213 1775071605.6814911
269 214 1775071605.6881795
265 214 1775071605.6951132
261 215 1775071605.7023468
259 215 1775071605.7089462
255 215 1775071605.7158394
253 215 1775071605.7226722
251 215 1775071605.7296731
249 215 1775071605.73654
247 215 1775071605.7436264
246 214 1775071605.7505436
245 214 1775071605.7575998
244 213 1775071605.7645483
243 213 1775071605.7716095
243 212 1775071605.778516
242 211 1775071605.7925832
242 210 1775071605.8065214
242 209 1775071605.813577
242 208 1775071605.8630018
243 208 1775071605.870376
244 209 1775071605.8910475
245 210 1775071605.9119275
245 211 1775071605.9190116
246 211 1775071605.9262161
246 212 1775071605.9330902
247 213 1775071605.939744
248 214 1775071605.946375
249 216 1775071605.9535775
250 218 1775071605.9603748
251 221 1775071605.967335
253 226 1775071605.9742398
254 230 1775071605.9812882
255 236 1775071605.989102
256 242 1775071605.9964552
257 248 1775071606.003212
258 254 1775071606.0100768
259 259 1775071606.017087
260 264 1775071606.0241263
261 269 1775071606.030907
262 272 1775071606.0376396
263 276 1775071606.0445294
263 278 1775071606.0513499
264 280 1775071606.0583425
264 281 1775071606.065356
265 282 1775071606.0723693
265 283 1775071606.08634
267 283 1775071606.1003447
268 283 1775071606.1072257
270 284 1775071606.1143684
273 284 1775071606.121299
277 283 1775071606.1282153
282 282 1775071606.1352987
288 281 1775071606.1422443
295 280 1775071606.1493213
301 280 1775071606.1562943
307 279 1775071606.1633346
313 279 1775071606.1701863
318 278 1775071606.1773036
323 278 1775071606.1842377
326 278 1775071606.1912982
329 278 1775071606.1983051
331 278 1775071606.2053182
332 278 1775071606.2122307
333 278 1775071606.2192843
333 277 1775071606.2261844
334 277 1775071606.233228

STROKE 2
256 162 1775071606.8715613
256 161 1775071606.8845315
255 161 1775071606.9752235
254 161 1775071606.982317
253 160 1775071606.9893384
252 160 1775071606.9963653
250 159 1775071607.0034592
248 158 1775071607.010546
246 157 1775071607.0165553
244 155 1775071607.0235395
241 152 1775071607.030647
238 149 1775071607.0375729
235 144 1775071607.044538
233 140 1775071607.0516243
230 135 1775071607.0586076
229 129 1775071607.0656092
227 123 1775071607.0725062
227 117 1775071607.0796366
227 110 1775071607.0865233
228 103 1775071607.0934896
230 97 1775071607.100591
233 91 1775071607.1075685
236 85 1775071607.1145928
239 81 1775071607.1215036
242 77 1775071607.1285346
245 74 1775071607.1354759
249 72 1775071607.1424894
252 71 1775071607.1494656
255 71 1775071607.1565423
258 71 1775071607.1634822
261 72 1775071607.1704695
264 74 1775071607.1775718
267 76 1775071607.1844778
