STROKE 1
117 195 1777710384.589000
118 195 1777710384.720000
121 196 1777710384.737000
126 199 1777710384.754000
132 203 1777710384.770000
137 208 1777710384.786000
139 210 1777710384.803000
140 212 1777710384.820000
140 213 1777710384.837000
140 214 1777710384.853000
140 215 1777710384.870000
139 217 1777710384.886000
135 219 1777710384.904000
132 221 1777710384.920000
129 222 1777710384.936000
126 223 1777710384.953000
124 223 1777710384.970000
122 222 1777710384.987000
120 220 1777710385.003000
119 216 1777710385.019000
119 209 1777710385.036000
119 201 1777710385.053000
121 192 1777710385.069000
124 186 1777710385.086000
129 180 1777710385.103000
135 176 1777710385.119000
144 173 1777710385.136000
150 172 1777710385.153000
156 174 1777710385.169000
163 176 1777710385.186000
170 181 1777710385.203000
174 187 1777710385.219000
177 195 1777710385.236000
179 205 1777710385.252000
179 219 1777710385.269000
178 240 1777710385.285000
178 251 1777710385.302000
177 260 1777710385.319000
177 266 1777710385.335000
177 272 1777710385.352000
177 275 1777710385.369000
177 276 1777710385.384000

STROKE 2
120 259 1777710385.728000
120 260 1777710385.884000
121 263 1777710385.901000
122 272 1777710385.917000
123 283 1777710385.934000
124 296 1777710385.951000
124 303 1777710385.967000
122 307 1777710385.984000
120 310 1777710386.000000
116 312 1777710386.017000
111 312 1777710386.034000
103 310 1777710386.050000
95 308 1777710386.067000
89 304 1777710386.084000
88 303 1777710386.101000

STROKE 3
145 257 1777710386.440000
145 257 1777710386.632000
145 260 1777710386.649000
145 266 1777710386.666000
145 284 1777710386.682000
145 297 1777710386.699000
145 306 1777710386.715000
145 310 1777710386.728000

STROKE 4
160 262 1777710386.999000
160 263 1777710387.147000
160 266 1777710387.164000
160 277 1777710387.181000
161 289 1777710387.197000
161 300 1777710387.214000
161 308 1777710387.230000
161 313 1777710387.248000
162 317 1777710387.264000
162 318 1777710387.280000
162 319 1777710387.297000
163 320 1777710387.314000
167 320 1777710387.330000
181 318 1777710387.347000
198 314 1777710387.364000
212 310 1777710387.380000
221 309 1777710387.397000
223 308 1777710387.404000

STROKE 5
208 172 1777710389.632000
209 172 1777710389.808000
209 172 1777710389.825000
210 173 1777710389.841000
211 173 1777710389.858000
212 174 1777710389.874000
213 175 1777710389.892000
213 176 1777710389.908000
213 177 1777710389.924000
213 178 1777710389.941000
212 179 1777710389.957000
212 179 1777710389.974000
211 180 1777710389.991000
210 180 1777710390.007000
210 180 1777710390.024000
209 180 1777710390.041000
208 180 1777710390.057000
207 179 1777710390.074000
207 178 1777710390.091000
207 177 1777710390.108000
208 175 1777710390.124000
208 174 1777710390.140000
209 174 1777710390.157000
210 173 1777710390.174000
210 173 1777710390.190000
211 173 1777710390.207000

STROKE 6
210 213 1777710395.722000
210 213 1777710396.043000
210 214 1777710396.059000
210 214 1777710396.076000
210 215 1777710396.093000
210 216 1777710396.109000
210 217 1777710396.126000
210 217 1777710396.143000
210 218 1777710396.159000
210 218 1777710396.176000
209 219 1777710396.193000
209 220 1777710396.209000
208 220 1777710396.226000
207 220 1777710396.242000
206 220 1777710396.260000
206 220 1777710396.276000
205 220 1777710396.292000
204 220 1777710396.309000
204 219 1777710396.326000
203 218 1777710396.342000
203 217 1777710396.359000
203 217 1777710396.375000
203 216 1777710396.392000
203 216 1777710396.409000
203 215 1777710396.425000
204 214 1777710396.442000
205 214 1777710396.458000
206 214 1777710396.476000
207 214 1777710396.492000
208 215 1777710396.509000
209 216 1777710396.525000
210 216 1777710396.542000
210 217 1777710396.554000

