STROKE 1
102 171 1775318165.429000
100 173 1775318165.594000
98 178 1775318165.611000
97 187 1775318165.626000
97 193 1775318165.643000
100 201 1775318165.660000
104 204 1775318165.676000
108 205 1775318165.691000
114 204 1775318165.706000
121 201 1775318165.723000
128 195 1775318165.740000
133 189 1775318165.757000
135 185 1775318165.773000
136 183 1775318165.790000
136 182 1775318165.807000
136 181 1775318165.824000
136 180 1775318165.840000
136 179 1775318165.857000
136 178 1775318165.874000
135 178 1775318165.891000
135 178 1775318165.907000
135 177 1775318165.923000
135 177 1775318165.940000
135 177 1775318165.957000
134 177 1775318165.974000
134 178 1775318165.990000
133 180 1775318166.007000
132 187 1775318166.024000
130 195 1775318166.041000
130 207 1775318166.057000
130 215 1775318166.074000
130 225 1775318166.090000
131 237 1775318166.108000
131 243 1775318166.123000
131 248 1775318166.140000
130 251 1775318166.157000
130 252 1775318166.173000
129 254 1775318166.190000
127 256 1775318166.207000
123 257 1775318166.223000
118 259 1775318166.240000
111 260 1775318166.257000
104 261 1775318166.273000
100 262 1775318166.290000
98 261 1775318166.306000
95 260 1775318166.323000
92 256 1775318166.340000
89 248 1775318166.356000
85 237 1775318166.373000
81 224 1775318166.390000
77 206 1775318166.406000
76 193 1775318166.423000
76 179 1775318166.439000
78 166 1775318166.456000
81 153 1775318166.473000
87 140 1775318166.489000
91 133 1775318166.506000
95 128 1775318166.523000
98 125 1775318166.539000
102 123 1775318166.556000
108 121 1775318166.572000
116 120 1775318166.589000
123 121 1775318166.603000

STROKE 2
162 176 1775318166.951000
163 176 1775318167.054000
164 174 1775318167.071000
167 173 1775318167.087000
170 173 1775318167.104000
176 174 1775318167.121000
183 177 1775318167.138000
188 184 1775318167.154000
190 188 1775318167.171000
190 192 1775318167.188000
187 196 1775318167.204000
181 201 1775318167.221000
175 204 1775318167.237000
170 206 1775318167.254000
166 206 1775318167.271000
163 206 1775318167.288000
162 206 1775318167.304000
161 206 1775318167.321000
160 206 1775318167.337000
160 206 1775318167.354000
159 206 1775318167.370000
159 206 1775318167.391000
159 208 1775318167.404000
160 213 1775318167.420000
161 229 1775318167.437000
161 240 1775318167.454000
161 247 1775318167.470000
161 252 1775318167.487000
162 255 1775318167.503000
162 258 1775318167.520000
164 260 1775318167.537000
169 263 1775318167.553000
176 266 1775318167.570000
187 269 1775318167.587000
196 269 1775318167.603000
204 269 1775318167.620000
209 269 1775318167.634000

STROKE 3
223 179 1775318168.086000
223 179 1775318168.185000
225 179 1775318168.202000
228 180 1775318168.218000
234 183 1775318168.235000
240 189 1775318168.252000
241 193 1775318168.268000
240 197 1775318168.285000
237 201 1775318168.302000
230 205 1775318168.319000
218 206 1775318168.335000
209 206 1775318168.351000
199 205 1775318168.368000
192 202 1775318168.385000
187 199 1775318168.401000
185 196 1775318168.418000
185 196 1775318168.427000

STROKE 4
217 170 1775318168.789000
217 169 1775318168.883000
216 166 1775318168.900000
217 156 1775318168.917000
220 144 1775318168.933000
225 133 1775318168.950000
231 127 1775318168.967000
243 124 1775318168.984000
256 126 1775318169.000000
269 132 1775318169.016000
273 135 1775318169.026000

STROKE 5
208 242 1775318171.712000
209 243 1775318171.926000
209 243 1775318171.943000
210 244 1775318171.959000
210 244 1775318171.976000
211 244 1775318171.993000
211 244 1775318172.009000
211 244 1775318172.076000
212 244 1775318172.092000
212 244 1775318172.109000
213 244 1775318172.126000
214 244 1775318172.143000
215 245 1775318172.159000
216 245 1775318172.175000
216 245 1775318172.192000
216 245 1775318172.209000
217 245 1775318172.308000
217 246 1775318172.325000
218 246 1775318172.342000
219 246 1775318172.358000
219 246 1775318172.375000
219 246 1775318172.392000

