STROKE 1
230 232 1775361206.5430393
228 231 1775361206.5683665
226 230 1775361206.5888505
225 229 1775361206.5958009
224 229 1775361206.6027203
224 228 1775361206.609814
222 227 1775361206.6166897
222 226 1775361206.6237464
221 225 1775361206.630595
220 224 1775361206.637369
219 224 1775361206.6443083
219 223 1775361206.651218
219 222 1775361206.665556
218 221 1775361206.6722567
218 220 1775361206.6862156
218 219 1775361206.7073653
218 218 1775361206.7142677
218 217 1775361206.7212372
218 216 1775361206.7282197
219 215 1775361206.7351246
220 214 1775361206.7422247
222 212 1775361206.749183
225 210 1775361206.7561438
227 208 1775361206.7632403
230 206 1775361206.770197
233 204 1775361206.7773423
236 202 1775361206.7842362
238 201 1775361206.7912776
241 199 1775361206.7981758
243 198 1775361206.8052385
246 197 1775361206.8122258
249 196 1775361206.8193467
251 196 1775361206.8264725
253 196 1775361206.833601
255 197 1775361206.8404956
256 197 1775361206.8476534
258 198 1775361206.8545153
259 199 1775361206.8616433
261 200 1775361206.8685071
262 202 1775361206.8755906
263 204 1775361206.8824525
264 206 1775361206.8895555
266 208 1775361206.8964992
266 210 1775361206.9035134
267 213 1775361206.9105136
268 215 1775361206.9176013
269 216 1775361206.9244475
269 218 1775361206.9315948
269 219 1775361206.9384098
269 220 1775361206.9454618
269 221 1775361206.9534912
270 221 1775361206.960527
270 222 1775361206.9675922
270 223 1775361206.9804823
270 224 1775361207.008551
270 225 1775361207.0365045
270 226 1775361207.0642924
270 227 1775361207.0854428
270 225 1775361207.2464461
270 224 1775361207.253323
270 223 1775361207.260291
270 221 1775361207.2673182
270 220 1775361207.274323
270 219 1775361207.2813094
270 218 1775361207.2882452
270 217 1775361207.2953482
270 216 1775361207.3024313
270 215 1775361207.3093185
270 214 1775361207.316245
271 213 1775361207.3372536
271 212 1775361207.3582127
272 211 1775361207.379283
273 210 1775361207.3862066
274 209 1775361207.3932436
275 208 1775361207.400301
277 207 1775361207.4072788
278 206 1775361207.4142635
281 205 1775361207.4212742
283 203 1775361207.428206
285 202 1775361207.4352643
287 201 1775361207.4422376
290 200 1775361207.4491782
292 199 1775361207.456257
294 198 1775361207.4632533
296 198 1775361207.4702594
298 198 1775361207.477195
300 198 1775361207.4842412
303 198 1775361207.4911122
305 198 1775361207.4982736
307 198 1775361207.5052688
309 198 1775361207.5122406
311 198 1775361207.5190966
313 199 1775361207.5261598
314 199 1775361207.533223
316 200 1775361207.540185
317 200 1775361207.5471556
318 201 1775361207.5541716
319 201 1775361207.5612302
319 202 1775361207.5681658
320 203 1775361207.5751796
320 205 1775361207.5891123
320 206 1775361207.5961874
320 207 1775361207.603172
320 208 1775361207.6101322
320 210 1775361207.6171641
320 211 1775361207.6242023
320 213 1775361207.6311922
