STROKE 1
270 132 1775074103.665695
269 132 1775074103.685569
269 131 1775074103.7135189
268 131 1775074103.7494714
267 131 1775074103.7575865
267 132 1775074103.7629921
266 132 1775074103.7646854
266 133 1775074103.768878
265 134 1775074103.7739513
264 135 1775074103.7797337
264 136 1775074103.7862127
263 136 1775074103.7898173
263 137 1775074103.837139
264 137 1775074103.8815928
265 138 1775074103.8874466
265 139 1775074103.8975408
266 139 1775074103.903672
267 140 1775074103.9094691
268 140 1775074103.914537
269 140 1775074103.9199116
270 141 1775074103.9259615
271 142 1775074103.9318025
272 142 1775074103.935492
273 143 1775074103.9389305
274 143 1775074103.9435577
275 144 1775074103.946787
276 145 1775074103.9527605
277 145 1775074103.9568927
277 146 1775074103.9588487
278 146 1775074103.9648256
278 147 1775074103.9666836
279 148 1775074103.9728444
279 149 1775074103.9767778
280 149 1775074103.9807196
280 150 1775074103.9867127
280 151 1775074103.9927833
280 152 1775074104.002664
281 153 1775074104.0128174
281 154 1775074104.0257716
281 155 1775074104.0319045
281 156 1775074104.0385156
281 157 1775074104.04539
281 158 1775074104.0513804
281 159 1775074104.0569675
280 160 1775074104.0694466
280 161 1775074104.076209
279 161 1775074104.078847
278 162 1775074104.08473
277 163 1775074104.0891852
275 163 1775074104.0945132
274 164 1775074104.0994394
273 165 1775074104.1033118
272 166 1775074104.1064079
271 166 1775074104.1103013
270 167 1775074104.1131516
269 167 1775074104.117885
268 167 1775074104.1206717
267 167 1775074104.1240728
266 167 1775074104.12671
265 168 1775074104.1309414
264 168 1775074104.1335258
263 168 1775074104.1373258
262 168 1775074104.140743
261 168 1775074104.1434617
260 168 1775074104.1487389
259 168 1775074104.1528425
258 168 1775074104.1571443
257 168 1775074104.1597435
257 167 1775074104.1606052
256 167 1775074104.1649961
255 166 1775074104.1728246
254 166 1775074104.178994
254 165 1775074104.1811984
254 164 1775074104.1894965
253 164 1775074104.1978376
253 163 1775074104.200778
253 162 1775074104.2089176
253 161 1775074104.2158847
253 160 1775074104.222431
253 159 1775074104.2251725
253 158 1775074104.2338855
253 157 1775074104.2368968
254 156 1775074104.2432733
255 155 1775074104.2490938
255 154 1775074104.2550302
256 154 1775074104.2568135
256 153 1775074104.2592337
257 153 1775074104.2649765
258 153 1775074104.275746
258 152 1775074104.279596
259 152 1775074104.2870297
260 152 1775074104.3010674
260 151 1775074104.3112345
261 151 1775074104.3128896
262 151 1775074104.3190398
263 151 1775074104.326957
263 152 1775074104.331144
264 152 1775074104.3328617
265 153 1775074104.3383284
266 154 1775074104.3408322
266 155 1775074104.3435347
267 156 1775074104.3468513
268 156 1775074104.3498669
268 160 1775074104.3539069
270 162 1775074104.357649
270 164 1775074104.362167
271 166 1775074104.3651335
271 169 1775074104.368663
272 173 1775074104.3715963
272 176 1775074104.374864
272 178 1775074104.3769953
272 181 1775074104.3808658
272 184 1775074104.3818693
272 186 1775074104.3836794
272 188 1775074104.3853536
272 189 1775074104.3879147
273 192 1775074104.3897467
273 194 1775074104.3914044
273 196 1775074104.39322
273 198 1775074104.3947341
273 201 1775074104.397056
273 203 1775074104.3986604
273 205 1775074104.4019501
273 207 1775074104.402863
273 210 1775074104.405204
273 212 1775074104.4074366
273 213 1775074104.4086902
273 215 1775074104.411337
273 217 1775074104.413216
274 219 1775074104.4160144
274 221 1775074104.416832
274 222 1775074104.41915
274 224 1775074104.4212744
274 225 1775074104.4236465
275 227 1775074104.4252148
275 230 1775074104.428906
275 231 1775074104.4308832
275 233 1775074104.4325936
275 234 1775074104.4347482
275 235 1775074104.4366846
275 237 1775074104.4385734
275 238 1775074104.4406183
276 239 1775074104.4438229
276 240 1775074104.444863
276 241 1775074104.4472735
276 242 1775074104.4506562
276 243 1775074104.452642
276 244 1775074104.4545784
277 245 1775074104.458852
277 246 1775074104.462793
277 247 1775074104.470906
277 248 1775074104.4814591
277 249 1775074104.4995232
277 248 1775074104.5491881
276 247 1775074104.5555658
276 246 1775074104.5586464
275 242 1775074104.5651476
274 239 1775074104.5728157
274 238 1775074104.5814495

STROKE 2
307 139 1775074105.0005977
307 138 1775074105.0054111
307 137 1775074105.0214868
307 136 1775074105.0314007
307 135 1775074105.0475612
307 134 1775074105.067729
308 134 1775074105.074741
308 133 1775074105.0787826
309 133 1775074105.1174917
309 132 1775074105.1218917
310 132 1775074105.1275249
311 132 1775074105.1332242
313 132 1775074105.1398022
315 132 1775074105.1463232
317 132 1775074105.1523738
318 132 1775074105.1581876
321 132 1775074105.1642377
322 132 1775074105.1741579
323 132 1775074105.1770124
324 132 1775074105.1816332
324 133 1775074105.1865118
325 133 1775074105.18806
326 133 1775074105.191133
327 133 1775074105.194408
327 134 1775074105.1966937
328 135 1775074105.2005644
329 135 1775074105.2016447
329 136 1775074105.2034833
330 136 1775074105.2052908
331 137 1775074105.2077956
332 138 1775074105.2106369
333 139 1775074105.2147048
334 140 1775074105.2165935
335 141 1775074105.2208884
336 142 1775074105.2246659
336 143 1775074105.2272992
337 144 1775074105.2305524
338 145 1775074105.236734
338 146 1775074105.2408087
338 147 1775074105.2446463
339 147 1775074105.2465837
339 148 1775074105.250703
339 149 1775074105.2548018
339 150 1775074105.2606232
339 151 1775074105.2667372
339 152 1775074105.2706184
339 153 1775074105.2758873
339 154 1775074105.2769983
339 155 1775074105.27882
339 156 1775074105.2828925
339 157 1775074105.2851162
339 158 1775074105.2865057
339 159 1775074105.289801
339 160 1775074105.291065
339 161 1775074105.2945733
338 162 1775074105.2973385
338 163 1775074105.3005643
338 164 1775074105.30316
337 166 1775074105.304827
337 167 1775074105.308682
336 168 1775074105.3107808
336 169 1775074105.3146105
335 169 1775074105.3176246
335 170 1775074105.3187382
334 170 1775074105.3207314
334 171 1775074105.3226397
333 171 1775074105.3267283
333 172 1775074105.3286355
332 172 1775074105.33324
331 173 1775074105.3390787
330 173 1775074105.3450103
330 174 1775074105.3487139
329 174 1775074105.3516152
328 174 1775074105.3590395
327 175 1775074105.3626702
326 175 1775074105.3686645
325 175 1775074105.3746889
324 175 1775074105.3807986
323 175 1775074105.3828163
322 175 1775074105.3868542
321 175 1775074105.3905892
320 175 1775074105.3947206
319 175 1775074105.398612
318 175 1775074105.41345
317 175 1775074105.4374745
317 174 1775074105.4418168
316 174 1775074105.4492948
315 172 1775074105.455874
315 171 1775074105.4626923
314 170 1775074105.469169
313 168 1775074105.4756787
312 167 1775074105.493801
312 166 1775074105.545063
312 165 1775074105.561851
313 165 1775074105.6468704
314 165 1775074105.6546724
315 165 1775074105.660658
315 166 1775074105.6651208
316 166 1775074105.6665812
316 167 1775074105.672843
317 167 1775074105.6746368
318 167 1775074105.681039
318 168 1775074105.6831813
318 169 1775074105.6871097
319 170 1775074105.6916978
319 171 1775074105.6980197
320 171 1775074105.7005215
320 172 1775074105.7041464
320 174 1775074105.7080407
321 175 1775074105.7118154
321 177 1775074105.716789
321 178 1775074105.7207644
322 181 1775074105.7249048
322 182 1775074105.7284462
322 184 1775074105.7314055
322 187 1775074105.7355871
322 188 1775074105.738054
322 191 1775074105.7404633
323 193 1775074105.743504
323 195 1775074105.7454839
323 196 1775074105.7479043
323 199 1775074105.750841
323 202 1775074105.7526088
323 203 1775074105.7549055
323 204 1775074105.7576108
323 206 1775074105.759234
323 207 1775074105.7616303
323 210 1775074105.7651896
323 212 1775074105.7678633
323 214 1775074105.7708755
323 215 1775074105.7734115
324 219 1775074105.7767358
324 220 1775074105.7788136
324 221 1775074105.7808452
324 223 1775074105.7831423
324 224 1775074105.7855299
324 226 1775074105.7874207
324 227 1775074105.7897882
324 228 1775074105.792191
324 231 1775074105.7939749
324 232 1775074105.7958958
324 235 1775074105.799068
324 236 1775074105.8008676
324 237 1775074105.8029394
324 238 1775074105.8058727
324 239 1775074105.807544
324 241 1775074105.8094008
324 242 1775074105.8115673
325 243 1775074105.8134217
325 244 1775074105.8153949
325 245 1775074105.8183212
325 246 1775074105.8203087
325 247 1775074105.8223777
326 249 1775074105.8248272
326 251 1775074105.8281286
326 253 1775074105.831158
326 254 1775074105.8345318
326 255 1775074105.838806
327 255 1775074105.8427691
327 256 1775074105.8453832
328 256 1775074105.8827302
329 256 1775074105.9009082
330 256 1775074105.904832
331 256 1775074105.9089966
332 256 1775074105.9128153
333 256 1775074105.9148874
334 256 1775074105.9183495
335 256 1775074105.9229867
336 256 1775074105.9248405
337 256 1775074105.9299426
338 256 1775074105.9318233
339 256 1775074105.9367888
340 256 1775074105.9387126
341 256 1775074105.9429204
342 256 1775074105.9464352
343 256 1775074105.9496534
344 256 1775074105.9532712
346 256 1775074105.9578853
347 257 1775074105.962833
348 257 1775074105.9710207
349 257 1775074105.9809134
350 258 1775074105.986931
351 258 1775074105.9968934
352 258 1775074106.002972
353 258 1775074106.0051312
354 258 1775074106.0104117
357 258 1775074106.0160773
360 258 1775074106.0211618
362 258 1775074106.0258422
364 258 1775074106.0291545
365 258 1775074106.0317972
366 258 1775074106.036099
368 258 1775074106.0404904
370 256 1775074106.0435119
371 256 1775074106.046298
373 256 1775074106.0495694
374 256 1775074106.0538025
374 255 1775074106.057371
375 255 1775074106.0627186
374 255 1775074106.1236207
373 254 1775074106.1320872
373 253 1775074106.137142
371 248 1775074106.1466434
370 245 1775074106.155694

STROKE 3
349 135 1775074106.742601
350 135 1775074106.8234563
351 134 1775074106.8327327
352 134 1775074106.84186
353 134 1775074106.8487105
354 133 1775074106.8565047
355 133 1775074106.8628578
356 133 1775074106.867565
358 133 1775074106.8711104
358 132 1775074106.87581
359 132 1775074106.8786144
360 132 1775074106.8846943
361 132 1775074106.8887732
362 132 1775074106.8926466
363 132 1775074106.896737
364 132 1775074106.9026785
364 133 1775074106.905169
365 133 1775074106.9089522
366 133 1775074106.912492
366 134 1775074106.9167016
367 134 1775074106.9227571
367 135 1775074106.9249973
367 136 1775074106.927234
368 136 1775074106.929054
369 137 1775074106.9330416
369 138 1775074106.936595
370 138 1775074106.9389184
370 139 1775074106.940552
370 140 1775074106.9446964
370 141 1775074106.9471188
371 142 1775074106.9510736
371 143 1775074106.9545913
371 144 1775074106.9566019
371 145 1775074106.9593823
371 146 1775074106.964777
371 147 1775074106.9686093
371 148 1775074106.9726694
371 149 1775074106.9786177
371 150 1775074106.9829376
371 151 1775074106.986656
371 152 1775074106.9934888
371 154 1775074107.0011728
370 155 1775074107.0066724
369 157 1775074107.0108237
368 158 1775074107.014976
367 159 1775074107.0180008
366 160 1775074107.0211112
365 161 1775074107.0256557
365 162 1775074107.0279589
364 162 1775074107.0303595
363 163 1775074107.0325496
361 165 1775074107.036995
360 165 1775074107.039783
359 166 1775074107.042673
358 167 1775074107.0446014
357 167 1775074107.046682
356 168 1775074107.050831
355 168 1775074107.056671
355 169 1775074107.0592399
354 169 1775074107.0625062
353 169 1775074107.0645666
352 169 1775074107.072697
351 169 1775074107.0847461
350 169 1775074107.09267
349 169 1775074107.1006672
348 169 1775074107.106927
347 169 1775074107.1112216
347 168 1775074107.1139386
346 168 1775074107.116739
346 167 1775074107.120085
345 167 1775074107.1232388
345 166 1775074107.1346111
344 166 1775074107.1387253
343 166 1775074107.2356505

STROKE 4
364 125 1775074107.9464836
362 125 1775074107.9695773
361 125 1775074107.9753118
360 125 1775074107.9884586
359 125 1775074107.9948182
358 125 1775074108.0025392
357 125 1775074108.0094104
356 125 1775074108.0140908
355 125 1775074108.0178916
354 124 1775074108.0228555
353 124 1775074108.02831
351 123 1775074108.0306482
351 122 1775074108.0341046
349 121 1775074108.0377033
347 120 1775074108.0416367
345 118 1775074108.0451117
344 117 1775074108.0487652
343 116 1775074108.0521178
340 114 1775074108.0558727
339 113 1775074108.0594547
338 110 1775074108.0633152
337 108 1775074108.0670505
336 107 1775074108.0705686
335 106 1775074108.0732028
335 105 1775074108.076219
334 103 1775074108.07909
333 102 1775074108.0834353
333 101 1775074108.084844
333 100 1775074108.0869706
333 99 1775074108.0892675
333 98 1775074108.0920172
332 97 1775074108.093974
332 96 1775074108.0966315
332 95 1775074108.0989637
332 94 1775074108.1009538
332 93 1775074108.1066628
332 92 1775074108.11075
332 91 1775074108.1145582
332 90 1775074108.1228135
332 89 1775074108.1286635
332 88 1775074108.132572
333 88 1775074108.134854
334 87 1775074108.138708
335 86 1775074108.1410792
336 86 1775074108.1425145
337 85 1775074108.1447737
338 84 1775074108.1468592
340 83 1775074108.1499722
343 82 1775074108.1532757
344 81 1775074108.1552708
346 80 1775074108.1574664
350 77 1775074108.160803
352 76 1775074108.162841
353 75 1775074108.1651886
355 75 1775074108.1681182
356 74 1775074108.170152
359 73 1775074108.1727397
362 72 1775074108.1752343
363 71 1775074108.177356
365 71 1775074108.1803298
366 71 1775074108.1823924
368 71 1775074108.1845276
370 71 1775074108.1871908
372 71 1775074108.1907682
373 71 1775074108.1937897
374 71 1775074108.196146
375 71 1775074108.1982756
377 72 1775074108.2012873
378 72 1775074108.2040524
379 73 1775074108.2068255
380 74 1775074108.2095993
381 75 1775074108.2133286
382 75 1775074108.2155688
383 76 1775074108.2186296
384 77 1775074108.2209668
384 78 1775074108.2235787
385 78 1775074108.2258108
385 79 1775074108.2282212
386 80 1775074108.2302718
387 81 1775074108.2326746
387 82 1775074108.2373805
387 83 1775074108.238952
388 83 1775074108.2412999
388 84 1775074108.2443364
389 84 1775074108.2463813
389 85 1775074108.2487845
390 86 1775074108.2514923
390 87 1775074108.2551365
390 88 1775074108.2606814
391 88 1775074108.2666214
391 89 1775074108.2764997

STROKE 5
391 125 1775074108.983708
392 126 1775074108.991024
394 128 1775074109.007491
395 128 1775074109.0151832
395 129 1775074109.025562
395 130 1775074109.073126
395 131 1775074109.0973935
394 131 1775074109.1215303
393 131 1775074109.1375911
392 131 1775074109.1475768
391 130 1775074109.1561282
390 129 1775074109.1655796
389 129 1775074109.1718588
388 128 1775074109.1770487
388 127 1775074109.2214744
388 126 1775074109.2395813
389 126 1775074109.309871
390 126 1775074109.3135927
391 126 1775074109.3217907
391 127 1775074109.327741
392 127 1775074109.3297532
393 127 1775074109.3399463
393 128 1775074109.3903654
393 129 1775074109.403746

STROKE 6
393 155 1775074109.8405674
394 155 1775074109.884501
395 155 1775074109.894921
395 156 1775074109.9024742
396 157 1775074109.9184098
397 157 1775074109.9684532
397 158 1775074109.9826078
397 159 1775074109.9942198
397 160 1775074110.0027943
396 160 1775074110.054423
395 160 1775074110.0683784
394 160 1775074110.079398
393 160 1775074110.086643
392 158 1775074110.096359
391 157 1775074110.1025062
390 157 1775074110.1071718
390 156 1775074110.1116767
390 155 1775074110.1161237
389 155 1775074110.1202264
389 154 1775074110.125653
389 153 1775074110.1316617
389 152 1775074110.137763
389 151 1775074110.1555932
388 151 1775074110.1617916
388 150 1775074110.203852
389 150 1775074110.2424347
390 151 1775074110.2498038
392 151 1775074110.2595518
393 153 1775074110.2707772
394 153 1775074110.2810416
394 154 1775074110.288314
394 155 1775074110.3359811
394 156 1775074110.404563
394 157 1775074110.412216
394 158 1775074110.4254909

