STROKE 1
260 170 1775070062.467659
259 170 1775070062.501481
259 171 1775070062.5224237
259 172 1775070062.5292408
258 173 1775070062.5363007
258 174 1775070062.543378
258 175 1775070062.5503404
258 177 1775070062.557453
259 179 1775070062.5643575
259 182 1775070062.5713441
259 184 1775070062.5783086
259 188 1775070062.5852284
259 191 1775070062.592333
259 194 1775070062.5993645
260 197 1775070062.6078854
260 200 1775070062.613509
260 203 1775070062.6219957
261 205 1775070062.6290877
261 207 1775070062.6360018
262 210 1775070062.6428375
262 212 1775070062.6490147
262 214 1775070062.6555233
263 216 1775070062.6621804
264 217 1775070062.6691241
265 219 1775070062.6757946
266 220 1775070062.6828656
267 220 1775070062.6898022
268 221 1775070062.6965506
269 222 1775070062.7036612
271 223 1775070062.7105298
273 223 1775070062.7174435
275 223 1775070062.724514
277 223 1775070062.7314835
279 224 1775070062.7384748
282 224 1775070062.7455084
285 225 1775070062.7525
287 226 1775070062.7597022
290 226 1775070062.7669806
292 226 1775070062.7741694
294 226 1775070062.7815382
296 226 1775070062.7882295
298 226 1775070062.7951524
300 226 1775070062.8022246
301 226 1775070062.8091762
301 225 1775070062.8160942
302 224 1775070062.8231213
303 223 1775070062.829969
304 221 1775070062.8505678
305 219 1775070062.8576694
306 218 1775070062.8645744
306 216 1775070062.8715413
307 214 1775070062.8786144
308 212 1775070062.885547
309 210 1775070062.892584
311 207 1775070062.899567
312 204 1775070062.9065003
312 201 1775070062.9135623
314 197 1775070062.9206986
314 194 1775070062.927742
315 189 1775070062.934671
316 185 1775070062.9417298
316 182 1775070062.9485345
316 179 1775070062.9554656
316 175 1775070062.9625776
316 173 1775070062.969678
316 170 1775070062.976794
315 168 1775070062.983671
315 167 1775070062.9906847
314 166 1775070062.9977427
313 165 1775070063.0257254
313 166 1775070063.0673141
312 167 1775070063.0744221
312 168 1775070063.0886784

STROKE 2
262 86 1775070063.6773584
262 87 1775070063.6834393
263 88 1775070063.6906202
264 90 1775070063.6977115
266 92 1775070063.7045395
268 94 1775070063.7117932
271 97 1775070063.7185152
274 100 1775070063.725823
278 103 1775070063.7325337
281 106 1775070063.7396774
285 109 1775070063.7468257
288 111 1775070063.7535632
291 114 1775070063.7606096
295 117 1775070063.7675917
299 119 1775070063.7746706
302 121 1775070063.7816691
306 123 1775070063.7889647
308 125 1775070063.7958157
311 127 1775070063.8027813
314 128 1775070063.8093016
316 130 1775070063.8159811
318 131 1775070063.8229682
321 132 1775070063.829929
323 133 1775070063.8368237
325 133 1775070063.8439744
326 134 1775070063.8509278
327 134 1775070063.8579075
328 135 1775070063.8647997

