STROKE 1
77 184 1775316057.238000
76 185 1775316057.370000
73 191 1775316057.386000
70 201 1775316057.403000
68 214 1775316057.420000
69 221 1775316057.436000
72 228 1775316057.452000
78 232 1775316057.469000
84 233 1775316057.486000
94 232 1775316057.503000
104 229 1775316057.519000
113 225 1775316057.536000
119 218 1775316057.552000
125 210 1775316057.569000
127 204 1775316057.586000
127 199 1775316057.602000
127 195 1775316057.619000
124 190 1775316057.636000
122 188 1775316057.652000
119 187 1775316057.669000
117 187 1775316057.685000
117 187 1775316057.699000

STROKE 2
155 190 1775316057.931000
155 190 1775316058.052000
156 188 1775316058.068000
161 187 1775316058.085000
166 188 1775316058.101000
172 191 1775316058.118000
177 196 1775316058.134000
181 203 1775316058.151000
181 208 1775316058.168000
180 213 1775316058.184000
177 218 1775316058.201000
171 222 1775316058.217000
161 225 1775316058.234000
152 225 1775316058.251000
141 222 1775316058.267000
133 220 1775316058.284000
127 216 1775316058.301000
126 214 1775316058.317000
126 213 1775316058.333000

STROKE 3
186 206 1775316058.623000
186 206 1775316058.699000
186 205 1775316058.716000
187 202 1775316058.734000
191 194 1775316058.749000
198 188 1775316058.766000
207 184 1775316058.783000
215 183 1775316058.799000
225 186 1775316058.817000
230 191 1775316058.832000
233 196 1775316058.849000
233 203 1775316058.866000
231 211 1775316058.882000
224 225 1775316058.899000
218 232 1775316058.915000
217 235 1775316058.925000

STROKE 4
252 190 1775316059.267000
252 190 1775316059.447000
253 190 1775316059.464000
254 191 1775316059.481000
254 191 1775316059.497000
254 190 1775316059.581000
254 190 1775316059.597000
254 189 1775316059.614000

STROKE 5
254 225 1775316061.623000
254 226 1775316061.892000
254 226 1775316061.908000
254 226 1775316062.008000
254 227 1775316062.025000
255 229 1775316062.041000
256 230 1775316062.058000
256 231 1775316062.075000
256 231 1775316062.091000
256 231 1775316062.108000
255 231 1775316062.125000
254 231 1775316062.141000
254 231 1775316062.158000
253 231 1775316062.172000

