STROKE 1
113 242 1775154728.968000
113 242 1775154729.093000
111 239 1775154729.111000
109 234 1775154729.127000
105 227 1775154729.143000
103 221 1775154729.160000
102 215 1775154729.176000
101 211 1775154729.193000
101 205 1775154729.210000
102 201 1775154729.226000
103 196 1775154729.243000
105 192 1775154729.260000
109 188 1775154729.276000
112 185 1775154729.293000
116 183 1775154729.309000
122 182 1775154729.326000
129 182 1775154729.343000
135 184 1775154729.359000
142 188 1775154729.376000
147 194 1775154729.393000
151 200 1775154729.410000
155 208 1775154729.426000
156 212 1775154729.442000
156 216 1775154729.459000
157 219 1775154729.476000
157 221 1775154729.492000
157 223 1775154729.509000
157 224 1775154729.525000
157 225 1775154729.542000
157 226 1775154729.559000
157 227 1775154729.575000
157 227 1775154729.592000
157 228 1775154729.609000
157 228 1775154729.625000
157 228 1775154729.647000
156 228 1775154729.658000
156 225 1775154729.675000
156 221 1775154729.692000
157 210 1775154729.709000
160 202 1775154729.725000
164 195 1775154729.742000
167 190 1775154729.758000
172 187 1775154729.776000
175 185 1775154729.792000
178 184 1775154729.808000
182 183 1775154729.825000
185 183 1775154729.842000
191 185 1775154729.858000
197 189 1775154729.875000
201 194 1775154729.891000
204 201 1775154729.908000
206 210 1775154729.925000
207 218 1775154729.941000
206 228 1775154729.958000
203 239 1775154729.975000
200 246 1775154729.991000
196 251 1775154730.008000
194 253 1775154730.024000
192 254 1775154730.041000
190 254 1775154730.058000
189 254 1775154730.074000
188 254 1775154730.091000
187 254 1775154730.108000
186 254 1775154730.124000
186 254 1775154730.141000

STROKE 2
190 261 1775154730.579000
190 261 1775154730.807000
189 265 1775154730.823000
189 272 1775154730.839000
189 283 1775154730.856000
189 293 1775154730.872000
189 304 1775154730.889000
189 309 1775154730.906000
189 312 1775154730.922000
189 315 1775154730.939000
189 316 1775154730.955000
189 316 1775154730.967000

STROKE 3
200 254 1775154731.178000
200 256 1775154731.404000
203 275 1775154731.421000
205 288 1775154731.438000
206 295 1775154731.454000
207 298 1775154731.471000
208 300 1775154731.488000
209 301 1775154731.504000
210 301 1775154731.521000
214 302 1775154731.538000
225 302 1775154731.554000
233 301 1775154731.571000
240 300 1775154731.587000
245 300 1775154731.604000
248 299 1775154731.621000
249 299 1775154731.637000
250 299 1775154731.652000

STROKE 4
227 185 1775154732.070000
228 185 1775154732.269000
229 186 1775154732.286000
231 187 1775154732.302000
232 188 1775154732.319000
233 188 1775154732.336000
233 189 1775154732.352000
233 189 1775154732.369000
233 190 1775154732.385000
232 190 1775154732.402000
231 189 1775154732.419000
230 188 1775154732.435000
229 187 1775154732.452000
229 186 1775154732.468000
229 184 1775154732.485000
230 182 1775154732.502000
232 180 1775154732.518000
233 180 1775154732.535000
233 180 1775154732.552000
234 180 1775154732.568000
234 180 1775154732.575000

STROKE 5
234 236 1775154732.869000
234 236 1775154733.050000
234 237 1775154733.067000
233 239 1775154733.084000
233 242 1775154733.100000
233 243 1775154733.117000
232 244 1775154733.134000
232 244 1775154733.150000
231 245 1775154733.167000
230 244 1775154733.183000
230 243 1775154733.200000
229 241 1775154733.217000
228 239 1775154733.233000
228 238 1775154733.250000
228 237 1775154733.267000
228 237 1775154733.283000
228 236 1775154733.300000
229 236 1775154733.321000
229 237 1775154733.333000
229 237 1775154733.350000
230 238 1775154733.366000
230 239 1775154733.383000
230 240 1775154733.400000
230 240 1775154733.416000
230 240 1775154733.433000
230 240 1775154733.461000
230 240 1775154733.471000
229 238 1775154733.483000
229 237 1775154733.499000
230 235 1775154733.516000
230 232 1775154733.533000
231 232 1775154733.549000
232 231 1775154733.566000
233 232 1775154733.583000
234 234 1775154733.599000
234 236 1775154733.616000

