STROKE 1
85 220 1776488295.411000
82 220 1776488295.533000
76 222 1776488295.549000
63 229 1776488295.565000
44 244 1776488295.587000
39 251 1776488295.602000
37 255 1776488295.619000
37 258 1776488295.636000
38 262 1776488295.653000
43 271 1776488295.669000
49 277 1776488295.686000
56 281 1776488295.702000
62 283 1776488295.719000
67 284 1776488295.735000
75 283 1776488295.752000
81 280 1776488295.768000
87 276 1776488295.785000
90 272 1776488295.802000
92 268 1776488295.819000
93 267 1776488295.835000
93 266 1776488295.852000
91 265 1776488295.868000
86 263 1776488295.885000
73 262 1776488295.902000
62 263 1776488295.918000
54 265 1776488295.935000
50 266 1776488295.952000
48 267 1776488295.970000

STROKE 2
139 285 1776488296.455000
138 284 1776488296.550000
135 281 1776488296.567000
127 273 1776488296.584000
123 268 1776488296.600000
119 263 1776488296.616000
117 256 1776488296.633000
116 246 1776488296.650000
118 236 1776488296.666000
121 229 1776488296.683000
125 223 1776488296.700000
130 220 1776488296.716000
139 218 1776488296.733000
145 218 1776488296.749000
153 220 1776488296.766000
159 223 1776488296.783000
166 230 1776488296.800000
169 238 1776488296.816000
171 245 1776488296.833000
172 250 1776488296.849000
173 254 1776488296.866000
174 258 1776488296.883000
175 261 1776488296.899000
177 265 1776488296.916000
179 269 1776488296.932000
183 274 1776488296.949000
188 276 1776488296.966000
193 278 1776488296.982000
199 278 1776488296.999000
208 276 1776488297.016000
219 272 1776488297.032000
225 268 1776488297.049000
229 265 1776488297.065000
231 261 1776488297.082000
232 255 1776488297.099000
230 247 1776488297.115000
224 239 1776488297.132000
218 234 1776488297.148000
212 230 1776488297.165000
209 229 1776488297.182000
208 229 1776488297.198000

STROKE 3
250 235 1776488299.479000
250 235 1776488299.659000
250 239 1776488299.676000
250 250 1776488299.693000
249 270 1776488299.709000
249 291 1776488299.726000
248 315 1776488299.743000
249 327 1776488299.759000
249 336 1776488299.776000
249 341 1776488299.792000
249 344 1776488299.809000
249 347 1776488299.826000
249 347 1776488299.842000
249 348 1776488299.859000
249 348 1776488299.875000
249 348 1776488299.892000
249 348 1776488299.908000
247 348 1776488299.925000
243 348 1776488299.942000
236 347 1776488299.958000
227 346 1776488299.975000
222 345 1776488299.992000
219 344 1776488300.008000
216 342 1776488300.025000
214 339 1776488300.042000
212 336 1776488300.058000
211 330 1776488300.075000
211 321 1776488300.092000
212 311 1776488300.108000
213 299 1776488300.125000
213 292 1776488300.141000
214 288 1776488300.158000
214 286 1776488300.172000

STROKE 4
251 257 1776488300.730000
251 256 1776488300.790000
251 253 1776488300.806000
252 247 1776488300.823000
255 238 1776488300.839000
260 230 1776488300.856000
266 223 1776488300.873000
273 218 1776488300.889000
279 217 1776488300.906000
283 217 1776488300.923000
290 219 1776488300.939000
301 228 1776488300.956000
306 237 1776488300.973000
309 245 1776488300.989000
310 251 1776488301.006000
310 256 1776488301.023000
310 260 1776488301.039000
308 265 1776488301.056000
306 271 1776488301.072000
303 275 1776488301.089000
301 278 1776488301.106000
299 281 1776488301.122000
298 281 1776488301.133000

STROKE 5
304 315 1776488301.706000
304 316 1776488301.954000
304 316 1776488301.970000
304 317 1776488301.987000
303 318 1776488302.004000
302 318 1776488302.020000
301 319 1776488302.037000
301 319 1776488302.053000
300 318 1776488302.070000
299 317 1776488302.087000
298 316 1776488302.103000
298 314 1776488302.120000
299 313 1776488302.137000
300 312 1776488302.154000
300 310 1776488302.170000
301 310 1776488302.186000
302 310 1776488302.203000
302 310 1776488302.220000
303 311 1776488302.236000
304 313 1776488302.253000
304 314 1776488302.270000
304 315 1776488302.286000
303 316 1776488302.303000
302 317 1776488302.320000
302 317 1776488302.336000
301 317 1776488302.353000
301 316 1776488302.369000
300 316 1776488302.386000
300 315 1776488302.402000
300 315 1776488302.419000

