STROKE 1
64 230 1776267072.958000
63 231 1776267073.066000
61 234 1776267073.083000
57 241 1776267073.099000
53 249 1776267073.116000
51 255 1776267073.132000
50 259 1776267073.149000
51 264 1776267073.165000
55 273 1776267073.182000
60 280 1776267073.199000
65 284 1776267073.216000
69 287 1776267073.232000
73 288 1776267073.249000
77 288 1776267073.265000
82 287 1776267073.282000
87 286 1776267073.299000
93 283 1776267073.315000
98 280 1776267073.332000
103 275 1776267073.349000
106 272 1776267073.365000
107 270 1776267073.382000
108 269 1776267073.399000
109 268 1776267073.415000
109 266 1776267073.432000
108 260 1776267073.448000
105 251 1776267073.465000
100 239 1776267073.481000
95 232 1776267073.498000
90 227 1776267073.515000
85 224 1776267073.531000
77 223 1776267073.548000
71 223 1776267073.565000
65 224 1776267073.581000
59 226 1776267073.598000
56 231 1776267073.615000
54 236 1776267073.627000

STROKE 2
106 262 1776267074.106000
106 261 1776267074.213000
106 260 1776267074.230000
107 255 1776267074.246000
110 246 1776267074.263000
114 238 1776267074.280000
121 230 1776267074.296000
126 227 1776267074.313000
130 225 1776267074.329000
135 224 1776267074.346000
142 225 1776267074.363000
148 227 1776267074.379000
155 232 1776267074.396000
160 238 1776267074.413000
164 244 1776267074.430000
167 251 1776267074.446000
168 254 1776267074.462000
168 256 1776267074.479000
168 257 1776267074.496000
168 259 1776267074.513000
167 262 1776267074.529000
165 266 1776267074.546000
162 270 1776267074.562000
158 275 1776267074.579000
154 278 1776267074.596000
151 281 1776267074.612000
148 282 1776267074.629000
147 283 1776267074.646000
146 283 1776267074.653000

STROKE 3
148 283 1776267075.063000
148 286 1776267075.194000
147 292 1776267075.211000
146 304 1776267075.227000
145 323 1776267075.244000
145 335 1776267075.261000
145 344 1776267075.277000
145 351 1776267075.294000
145 355 1776267075.311000
145 358 1776267075.327000
145 360 1776267075.344000
145 361 1776267075.360000
145 362 1776267075.377000
146 363 1776267075.394000
147 363 1776267075.410000
152 362 1776267075.427000
161 359 1776267075.444000
172 355 1776267075.460000
177 353 1776267075.477000
178 353 1776267075.487000

STROKE 4
191 256 1776267075.924000
191 256 1776267075.976000
190 254 1776267075.992000
190 249 1776267076.009000
190 242 1776267076.026000
193 233 1776267076.042000
197 226 1776267076.059000
203 220 1776267076.076000
207 219 1776267076.092000
211 218 1776267076.109000
214 219 1776267076.125000
220 221 1776267076.142000
225 225 1776267076.158000
230 232 1776267076.175000
232 240 1776267076.192000
234 249 1776267076.209000
234 252 1776267076.225000
235 255 1776267076.242000
235 256 1776267076.258000
235 257 1776267076.275000
234 259 1776267076.291000
234 262 1776267076.308000
232 266 1776267076.325000
229 271 1776267076.342000
224 277 1776267076.359000
222 280 1776267076.375000
219 282 1776267076.391000
216 283 1776267076.408000
213 284 1776267076.425000
210 285 1776267076.441000
207 285 1776267076.458000
205 285 1776267076.474000
202 283 1776267076.491000
197 278 1776267076.507000
195 274 1776267076.524000
193 270 1776267076.541000
192 267 1776267076.557000
192 264 1776267076.574000
191 258 1776267076.591000
192 254 1776267076.607000

STROKE 5
236 260 1776267077.064000
236 257 1776267077.173000
236 251 1776267077.189000
238 243 1776267077.206000
241 234 1776267077.223000
246 226 1776267077.239000
251 222 1776267077.256000
256 220 1776267077.272000
261 219 1776267077.289000
266 219 1776267077.306000
274 221 1776267077.322000
280 225 1776267077.339000
285 233 1776267077.355000
289 240 1776267077.372000
292 249 1776267077.389000
293 252 1776267077.405000
294 255 1776267077.422000
294 256 1776267077.439000
294 258 1776267077.456000
293 261 1776267077.472000
291 265 1776267077.488000
288 270 1776267077.505000
284 275 1776267077.522000
279 280 1776267077.538000

STROKE 6
274 213 1776267077.985000
273 213 1776267078.054000
272 213 1776267078.070000
267 212 1776267078.087000
260 210 1776267078.104000
248 202 1776267078.121000
241 194 1776267078.137000
237 185 1776267078.153000
236 176 1776267078.170000
238 168 1776267078.187000
246 156 1776267078.204000
255 150 1776267078.220000
265 148 1776267078.237000
274 147 1776267078.253000
283 150 1776267078.270000
286 151 1776267078.277000

