STROKE 1
137 209 1775643248.034000
137 209 1775643248.143000
134 210 1775643248.160000
130 214 1775643248.177000
122 227 1775643248.194000
120 238 1775643248.210000
121 246 1775643248.226000
124 253 1775643248.243000
129 258 1775643248.260000
138 262 1775643248.276000
145 263 1775643248.293000
152 264 1775643248.310000
158 264 1775643248.326000
167 262 1775643248.343000
176 259 1775643248.359000
184 251 1775643248.376000
189 241 1775643248.393000
192 233 1775643248.410000
192 226 1775643248.426000
191 221 1775643248.443000
188 216 1775643248.459000
185 213 1775643248.476000
180 211 1775643248.492000
176 209 1775643248.509000
174 209 1775643248.526000
172 209 1775643248.542000

STROKE 2
130 250 1775643248.826000
131 250 1775643248.925000
137 246 1775643248.941000
145 243 1775643248.958000
153 243 1775643248.975000
160 244 1775643248.991000
168 248 1775643249.008000
172 251 1775643249.025000
172 252 1775643249.034000

STROKE 3
175 207 1775643249.372000
174 207 1775643249.457000
171 204 1775643249.473000
165 199 1775643249.490000
157 188 1775643249.507000
154 178 1775643249.523000
154 169 1775643249.540000
157 158 1775643249.557000
166 146 1775643249.573000
173 142 1775643249.590000
181 140 1775643249.606000
189 141 1775643249.623000
200 145 1775643249.640000
206 150 1775643249.656000
210 155 1775643249.673000
212 161 1775643249.690000
212 169 1775643249.706000
209 183 1775643249.723000
205 193 1775643249.739000
200 200 1775643249.756000
194 206 1775643249.773000
186 210 1775643249.790000
181 212 1775643249.806000
177 213 1775643249.823000
176 213 1775643249.837000

STROKE 4
156 264 1775643250.340000
156 267 1775643250.454000
156 275 1775643250.471000
155 290 1775643250.488000
155 307 1775643250.504000
155 319 1775643250.521000
156 328 1775643250.537000
157 331 1775643250.554000
157 333 1775643250.571000
157 334 1775643250.587000
158 334 1775643250.604000
158 334 1775643250.621000
159 334 1775643250.637000
165 330 1775643250.655000
172 325 1775643250.671000
180 321 1775643250.687000
186 319 1775643250.704000
192 318 1775643250.720000

STROKE 5
181 294 1775643251.165000
181 295 1775643251.369000
179 296 1775643251.386000
178 297 1775643251.402000
177 297 1775643251.419000
177 297 1775643251.435000
176 297 1775643251.453000
176 296 1775643251.469000
177 294 1775643251.485000
178 293 1775643251.502000
179 292 1775643251.519000
180 293 1775643251.535000

