STROKE 1
245 220 1775070037.32217
243 220 1775070037.328289
240 220 1775070037.3360531
238 220 1775070037.3435626
235 220 1775070037.3493357
232 219 1775070037.357162
230 218 1775070037.3633475
227 217 1775070037.37144
224 215 1775070037.3774235
222 214 1775070037.3844655
220 213 1775070037.3908644
218 212 1775070037.3979504
217 210 1775070037.4048371
215 208 1775070037.4119554
214 207 1775070037.418916
214 204 1775070037.425941
214 203 1775070037.43289
214 201 1775070037.4398625
214 199 1775070037.4468992
214 197 1775070037.453945
214 195 1775070037.4609401
214 194 1775070037.4679096
215 192 1775070037.4752014
215 191 1775070037.4818575
216 189 1775070037.4888027
218 188 1775070037.495841
220 186 1775070037.5029151
222 184 1775070037.5098386
225 182 1775070037.516831
228 181 1775070037.5238576
231 179 1775070037.5308456
234 178 1775070037.5378056
237 177 1775070037.5448415
241 176 1775070037.5518568
244 176 1775070037.5588808
247 176 1775070037.5657723
250 176 1775070037.5727584
253 177 1775070037.579857
255 178 1775070037.5867891
257 179 1775070037.593688
259 180 1775070037.600831
261 182 1775070037.6076434
263 184 1775070037.6146927
265 186 1775070037.621654
267 188 1775070037.6286907
268 189 1775070037.6356378
270 191 1775070037.6427495
272 193 1775070037.64956
273 195 1775070037.656678
275 197 1775070037.664039
277 199 1775070037.6709409
278 202 1775070037.677888
280 204 1775070037.6849642
281 206 1775070037.6917892
282 208 1775070037.700128
284 210 1775070037.7060218
285 211 1775070037.713069
287 213 1775070037.720055
289 214 1775070037.7270343
290 215 1775070037.7339437
292 216 1775070037.7411785
293 217 1775070037.7477336
294 217 1775070037.754648
296 218 1775070037.7616434
297 218 1775070037.7686107
298 218 1775070037.7756646
299 218 1775070037.7825766
300 218 1775070037.7897284
302 218 1775070037.7966077
303 218 1775070037.8037765
304 218 1775070037.810717
305 218 1775070037.8178334
306 218 1775070037.824365
307 218 1775070037.838383
308 218 1775070037.8451824
309 217 1775070037.8662379
310 217 1775070037.8732357
311 215 1775070037.8810017
312 214 1775070037.8879197
313 212 1775070037.894747
315 209 1775070037.9019172
316 206 1775070037.910182
317 204 1775070037.915828
318 201 1775070037.9227922
319 198 1775070037.929871
320 195 1775070037.9367206
321 192 1775070037.9437158
321 189 1775070037.9507658
322 187 1775070037.9590778
322 185 1775070037.9649754
322 182 1775070037.9730864
322 181 1775070037.9788265
321 179 1775070037.9860337
321 178 1775070037.992913
321 176 1775070038.0012484
320 175 1775070038.00703
319 174 1775070038.013948
319 173 1775070038.0208964
318 172 1775070038.027886
317 171 1775070038.034541
317 170 1775070038.041542
316 169 1775070038.0485156
315 168 1775070038.0555508
314 167 1775070038.0695834
313 167 1775070038.0837145
312 167 1775070038.0905037
311 166 1775070038.1046305
310 166 1775070038.1185057
309 166 1775070038.1255076
308 167 1775070038.1465921
307 167 1775070038.286824
306 168 1775070038.405765
306 167 1775070038.524849
305 167 1775070038.5454621
304 166 1775070038.559722
302 165 1775070038.5663838
301 163 1775070038.5733607
299 161 1775070038.5806072
298 159 1775070038.5876656
296 156 1775070038.5947666
294 154 1775070038.6016462
293 151 1775070038.6086102
292 147 1775070038.6158104
291 144 1775070038.6222062
290 141 1775070038.628921
290 137 1775070038.6359322
290 134 1775070038.6429157
290 131 1775070038.649912
291 128 1775070038.656886
292 125 1775070038.6639333
293 122 1775070038.6709497
295 119 1775070038.6778903
297 116 1775070038.6849072
299 114 1775070038.6919823
301 111 1775070038.6989217
303 109 1775070038.705995
304 108 1775070038.713012
306 107 1775070038.719884
307 106 1775070038.7269282
308 105 1775070038.7339408
309 105 1775070038.7410092
310 105 1775070038.7479513
311 104 1775070038.7549484
312 104 1775070038.7619236
313 105 1775070038.7688487
315 105 1775070038.7758894
316 106 1775070038.7829146
318 106 1775070038.7898538
320 107 1775070038.796859
322 109 1775070038.8038993
324 110 1775070038.8108451
326 112 1775070038.8178847
327 114 1775070038.8248792
329 116 1775070038.8318717
329 119 1775070038.8388011
330 121 1775070038.845865
331 124 1775070038.8528407
331 127 1775070038.8598387
331 129 1775070038.8668377
331 132 1775070038.8739982
331 134 1775070038.8808787
331 137 1775070038.887846
330 139 1775070038.8948314
330 141 1775070038.9017928
329 142 1775070038.908842
