STROKE 1
575 146 1775075988.4385912
574 146 1775075988.5026915
573 146 1775075988.5092177
572 146 1775075988.5146074
571 146 1775075988.5179656
570 146 1775075988.522807
569 146 1775075988.5263956
568 146 1775075988.5295713
567 146 1775075988.5329795
566 146 1775075988.536905
565 146 1775075988.5384371
564 146 1775075988.542945
564 145 1775075988.544917
563 145 1775075988.547331
562 145 1775075988.5516584
561 145 1775075988.5563815
560 145 1775075988.5604165
559 145 1775075988.5664074
558 145 1775075988.5705
557 145 1775075988.5730145
556 145 1775075988.5784516
555 145 1775075988.5803118
554 145 1775075988.5850997
553 146 1775075988.5870814
552 146 1775075988.5903943
551 146 1775075988.5932667
550 146 1775075988.5965204
550 147 1775075988.5995522
549 147 1775075988.6006548
548 147 1775075988.6044483
548 148 1775075988.6074095
547 148 1775075988.6083179
546 149 1775075988.6128783
545 150 1775075988.6184003
544 151 1775075988.624474
544 152 1775075988.6323636
543 152 1775075988.6348615
543 153 1775075988.6383731
542 153 1775075988.6463687
542 154 1775075988.648645
542 155 1775075988.6523855
542 156 1775075988.656443
542 157 1775075988.664455
542 158 1775075988.668466
542 159 1775075988.6744103
542 160 1775075988.6864364
542 161 1775075988.7004557
543 161 1775075988.7204504
544 161 1775075988.7386298
545 161 1775075988.7424126
546 162 1775075988.7464762
547 162 1775075988.7504282
548 163 1775075988.7533212
549 163 1775075988.754414
550 163 1775075988.7563112
551 164 1775075988.760563
552 164 1775075988.762696
553 164 1775075988.765403
554 164 1775075988.7671337
554 165 1775075988.7691798
555 165 1775075988.7714975
557 165 1775075988.7747898
558 166 1775075988.7767682
559 166 1775075988.7812085
560 166 1775075988.784391
561 166 1775075988.7884662
561 167 1775075988.7924213
562 167 1775075988.7951915
563 167 1775075988.802451
563 168 1775075988.808388
564 168 1775075988.8107765
564 169 1775075988.8163967
565 169 1775075988.819098
565 170 1775075988.8206344
566 171 1775075988.8246427
567 171 1775075988.828565
567 172 1775075988.8307865
567 173 1775075988.835212
567 174 1775075988.838439
568 175 1775075988.8425922
568 176 1775075988.8447487
569 177 1775075988.852383
569 178 1775075988.8563597
569 179 1775075988.8603885
569 180 1775075988.8644812
569 181 1775075988.8685033
570 182 1775075988.8712492
570 183 1775075988.874511
570 184 1775075988.8784363
570 185 1775075988.8808727
570 186 1775075988.8845084
570 187 1775075988.8869178
570 188 1775075988.889543
570 189 1775075988.8925452
570 190 1775075988.8947577
570 191 1775075988.897829
569 192 1775075988.9005117
569 193 1775075988.9033074
569 194 1775075988.9047494
568 194 1775075988.9073343
568 195 1775075988.9092422
567 196 1775075988.913358
567 197 1775075988.914471
566 198 1775075988.9186954
565 199 1775075988.9223523
564 200 1775075988.9265401
564 201 1775075988.9304197
563 202 1775075988.9333878
562 202 1775075988.9363277
561 203 1775075988.9405563
560 203 1775075988.942969
559 204 1775075988.9456139
559 205 1775075988.9474583
558 205 1775075988.94953
557 205 1775075988.951705
556 207 1775075988.9545705
555 207 1775075988.9567666
553 208 1775075988.9590554
551 208 1775075988.962451
550 208 1775075988.9643316
549 209 1775075988.9671545
548 210 1775075988.9698138
547 210 1775075988.9717693
546 210 1775075988.974488
545 211 1775075988.9768314
544 211 1775075988.9786448
543 211 1775075988.981486
542 212 1775075988.9838083
541 212 1775075988.985622
540 212 1775075988.9884143
539 212 1775075988.990558
538 212 1775075988.9949412
537 212 1775075988.996175
536 212 1775075989.0004013
535 212 1775075989.0063574
534 212 1775075989.0124872
534 211 1775075989.016409
533 211 1775075989.0187578
532 211 1775075989.0244434
532 210 1775075989.0284789
531 209 1775075989.031086
531 208 1775075989.034383
530 208 1775075989.0375915
530 207 1775075989.0388844
530 206 1775075989.0410466
529 205 1775075989.0446444
529 204 1775075989.0484908
529 203 1775075989.0513873
528 203 1775075989.0526805
528 202 1775075989.054748
528 201 1775075989.0575533
528 200 1775075989.0600476
528 199 1775075989.0633876
528 198 1775075989.0649912
528 197 1775075989.0672524
528 196 1775075989.0691195
528 195 1775075989.0742927
528 194 1775075989.0784614
528 193 1775075989.0806913
529 193 1775075989.082987
529 192 1775075989.0863712
530 191 1775075989.0903888
531 190 1775075989.099007
532 190 1775075989.106378
533 190 1775075989.1212263
534 190 1775075989.1334572
535 190 1775075989.1371093
536 190 1775075989.1416585
537 190 1775075989.1464515
538 190 1775075989.1512196
539 190 1775075989.1558235
539 191 1775075989.1578002
540 192 1775075989.1605833
541 193 1775075989.1647465
541 194 1775075989.1664262
542 195 1775075989.169556
542 196 1775075989.1716728
542 197 1775075989.1737945
543 200 1775075989.1767037
543 202 1775075989.1789503
544 205 1775075989.1821854
544 209 1775075989.185692
546 214 1775075989.188602
546 216 1775075989.1915174
546 218 1775075989.1933916
547 220 1775075989.196022
547 226 1775075989.1985924
547 229 1775075989.2005177
547 232 1775075989.2033362
547 236 1775075989.205952
547 238 1775075989.207817
548 244 1775075989.2105718
548 247 1775075989.2130687
548 249 1775075989.2150435
548 253 1775075989.2176585
548 255 1775075989.2201078
548 257 1775075989.2221227
548 263 1775075989.2249904
548 265 1775075989.2271833
549 267 1775075989.2292788
549 270 1775075989.2322633
549 273 1775075989.2343597
549 275 1775075989.236524
549 276 1775075989.2398047
549 279 1775075989.242153
550 280 1775075989.2446337
550 282 1775075989.2476103
550 283 1775075989.250009
551 285 1775075989.252905
551 286 1775075989.2551188
552 287 1775075989.2572885
552 288 1775075989.2603955
553 289 1775075989.2623472
553 290 1775075989.2675545
553 291 1775075989.268856
554 292 1775075989.2729764
554 293 1775075989.276338
554 294 1775075989.2789636
555 295 1775075989.2810621
555 296 1775075989.2866418
555 297 1775075989.2890399
555 298 1775075989.294506
555 299 1775075989.2966487
556 300 1775075989.299323
556 301 1775075989.3023498
556 302 1775075989.306567
556 303 1775075989.308233
556 304 1775075989.3144858
557 304 1775075989.316963
557 305 1775075989.3223364
557 306 1775075989.3304148
558 306 1775075989.3345106
559 306 1775075989.3543882
559 305 1775075989.362866
560 305 1775075989.3703897
560 304 1775075989.3727293
560 303 1775075989.3743153
560 302 1775075989.378646
561 302 1775075989.3813095
561 301 1775075989.3837802
562 299 1775075989.3864367
562 298 1775075989.3885279
563 297 1775075989.392266
563 296 1775075989.394365

STROKE 2
625 206 1775075989.7719655
624 206 1775075989.7750907
623 206 1775075989.779485
623 207 1775075989.785062
622 207 1775075989.7906246
621 207 1775075989.8026848
620 207 1775075989.810524
619 207 1775075989.818562
618 207 1775075989.8246682
617 207 1775075989.8300781
616 207 1775075989.834009
615 207 1775075989.839528
614 207 1775075989.8466644
613 207 1775075989.8546739
612 207 1775075989.864669
611 207 1775075989.8746922
610 207 1775075989.8805995
610 206 1775075989.8864586
609 206 1775075989.8902988
608 206 1775075989.8956516
607 204 1775075989.9001844
606 204 1775075989.9036415
606 203 1775075989.9078846
605 201 1775075989.9115503
604 200 1775075989.9152787
603 198 1775075989.9207685
603 197 1775075989.926194
603 196 1775075989.930231
602 195 1775075989.9339633
602 192 1775075989.9385853
602 191 1775075989.9437647
602 190 1775075989.9479709
602 188 1775075989.9522717
603 187 1775075989.957576
604 185 1775075989.9627092
605 183 1775075989.9672518
606 182 1775075989.972188
608 180 1775075989.9774272
609 177 1775075989.9810786
611 176 1775075989.9847636
613 174 1775075989.9887934
615 172 1775075989.992479
615 171 1775075989.9956694
618 169 1775075989.9987674
619 168 1775075990.0021296
621 167 1775075990.004864
622 166 1775075990.007228
623 164 1775075990.0106049
624 163 1775075990.0133443
626 162 1775075990.0175552
627 161 1775075990.0210733
628 160 1775075990.0242283
629 160 1775075990.026383
629 159 1775075990.0301008
630 159 1775075990.0334544
631 159 1775075990.036848
632 159 1775075990.040557
633 159 1775075990.044441
634 159 1775075990.050489
635 159 1775075990.0529518
636 159 1775075990.05644
637 159 1775075990.0604525
638 159 1775075990.0633552
639 159 1775075990.0653603
640 159 1775075990.0687268
641 159 1775075990.072383
642 159 1775075990.0749314
643 159 1775075990.0764356
644 159 1775075990.0795658
645 159 1775075990.0818188
646 160 1775075990.0855901
648 160 1775075990.0891502
649 161 1775075990.0923784
650 161 1775075990.0964632
651 161 1775075990.1004782
652 162 1775075990.104418
653 162 1775075990.1085067
654 163 1775075990.1144521
655 164 1775075990.118381
655 165 1775075990.1213078
656 165 1775075990.1230643
656 166 1775075990.1256063
657 167 1775075990.129173
658 168 1775075990.1315491
659 170 1775075990.1348817
659 172 1775075990.1373534
659 173 1775075990.1399848
660 175 1775075990.1431952
661 175 1775075990.14558
661 177 1775075990.148793
661 178 1775075990.1514754
662 180 1775075990.1545937
662 181 1775075990.1575108
663 181 1775075990.161684
663 182 1775075990.1635814
663 183 1775075990.1662347
663 184 1775075990.169894
663 185 1775075990.1727967
664 186 1775075990.1771564
664 187 1775075990.1805248
664 188 1775075990.188367
664 189 1775075990.1923711
664 190 1775075990.1983542
664 191 1775075990.2125835
664 192 1775075990.2254949
664 193 1775075990.2472346
663 193 1775075990.2726989
663 194 1775075990.280737
664 194 1775075990.3389046
664 193 1775075990.3433077
664 192 1775075990.3567333
665 192 1775075990.359826
665 191 1775075990.3653078
665 190 1775075990.3701026

STROKE 3
663 180 1775075990.7935429
663 179 1775075990.8265421
663 178 1775075990.8326697
663 176 1775075990.837017
663 175 1775075990.842798
663 174 1775075990.8453574
663 173 1775075990.8494003
663 172 1775075990.8533525
663 171 1775075990.8575222
663 170 1775075990.8612993
664 170 1775075990.8657277
664 169 1775075990.8694708
664 168 1775075990.8738534
665 167 1775075990.8779337
666 167 1775075990.883612
667 166 1775075990.8864872
667 165 1775075990.8919091
668 165 1775075990.8941517
669 164 1775075990.8979213
670 164 1775075990.9016607
672 163 1775075990.9056084
674 162 1775075990.9089408
675 162 1775075990.9123127
676 160 1775075990.9123344
678 159 1775075990.9164586
679 159 1775075990.9188044
680 159 1775075990.921548
681 158 1775075990.9240985
684 158 1775075990.9285583
685 158 1775075990.9311073
687 158 1775075990.934624
688 158 1775075990.9370887
689 158 1775075990.9403565
691 158 1775075990.9403768
692 158 1775075990.9427748
695 158 1775075990.9467254
698 158 1775075990.950469
701 158 1775075990.9549575
703 158 1775075990.9586475
705 158 1775075990.962681
706 158 1775075990.9650912
707 159 1775075990.9687932
708 159 1775075990.9715862
709 159 1775075990.9766393
709 160 1775075990.981084
710 160 1775075990.9827015
710 161 1775075990.9854784
711 162 1775075990.9892335
711 163 1775075990.9918933
712 164 1775075990.9957597
714 168 1775075990.9985723
715 170 1775075991.0025873
716 171 1775075991.0052135
716 173 1775075991.007901
718 175 1775075991.0113602
718 178 1775075991.013773
720 180 1775075991.0172074
720 181 1775075991.0196812
721 184 1775075991.0231206
722 185 1775075991.0257673
723 187 1775075991.0284574
723 188 1775075991.0318656
723 190 1775075991.034393
723 191 1775075991.037697
724 192 1775075991.040363
724 193 1775075991.0438335
724 194 1775075991.0474951
724 195 1775075991.0510552
724 196 1775075991.053609
724 197 1775075991.0563004
723 198 1775075991.0603957
723 199 1775075991.064999
722 200 1775075991.068352
722 201 1775075991.070422
721 202 1775075991.0745516
721 203 1775075991.076855
719 206 1775075991.0807152
719 207 1775075991.0832984
717 209 1775075991.0871809
717 210 1775075991.089793
715 211 1775075991.093291
714 213 1775075991.0958505
713 214 1775075991.0989723
712 216 1775075991.1020644
710 219 1775075991.10458
709 220 1775075991.1082625
708 221 1775075991.1109304
707 222 1775075991.1144335
706 222 1775075991.1169233
705 223 1775075991.120446
706 222 1775075991.1931598
707 221 1775075991.2031856
709 220 1775075991.2107642
713 216 1775075991.2208729
714 214 1775075991.231251

STROKE 4
706 150 1775075991.5806782
705 150 1775075991.6066222
704 150 1775075991.6146667
703 150 1775075991.6206894
702 150 1775075991.6250427
701 150 1775075991.6296072
699 150 1775075991.6328259
697 150 1775075991.6376028
695 150 1775075991.6421242
692 150 1775075991.646166
688 150 1775075991.651179
684 149 1775075991.655718
681 149 1775075991.65987
677 148 1775075991.6647875
676 148 1775075991.6685407
671 147 1775075991.6724682
668 145 1775075991.6767516
667 144 1775075991.6799302
665 143 1775075991.684139
664 142 1775075991.6872437
662 141 1775075991.691179
662 140 1775075991.6940389
661 139 1775075991.6976485
660 137 1775075991.7004056
660 136 1775075991.7039666
659 135 1775075991.7068312
658 133 1775075991.7105231
658 132 1775075991.713405
658 131 1775075991.716168
658 129 1775075991.7198892
658 128 1775075991.722541
658 127 1775075991.7259173
658 125 1775075991.7284665
659 123 1775075991.731967
660 121 1775075991.735053
661 119 1775075991.7388985
661 116 1775075991.741685
662 114 1775075991.7451499
663 113 1775075991.748148
664 110 1775075991.751157
665 108 1775075991.754813
666 106 1775075991.757483
667 102 1775075991.7611024
668 101 1775075991.7636251
671 98 1775075991.7679427
673 94 1775075991.77078
675 92 1775075991.774424
677 91 1775075991.777032
680 90 1775075991.780346
681 89 1775075991.7829828
683 88 1775075991.7860122
685 87 1775075991.789419
687 87 1775075991.7921097
689 86 1775075991.7958732
693 84 1775075991.7983959
694 84 1775075991.8017416
696 84 1775075991.804252
698 84 1775075991.807469
700 84 1775075991.810488
701 84 1775075991.8137107
703 84 1775075991.8183134
705 84 1775075991.823249
706 84 1775075991.827349
707 85 1775075991.8300953
708 85 1775075991.8326745
709 85 1775075991.835917
710 86 1775075991.8387024
711 87 1775075991.843212
712 87 1775075991.849005
713 88 1775075991.8523521
714 89 1775075991.8566074
715 90 1775075991.864471
716 90 1775075991.8684356
717 90 1775075991.8744197
718 90 1775075991.8844776
718 91 1775075991.886245
719 91 1775075991.8963816
720 91 1775075991.9045463
721 92 1775075991.9123535
722 92 1775075991.9163718
723 92 1775075991.9204926
723 93 1775075991.9222
724 93 1775075991.9269454
724 94 1775075991.9288151

