STROKE 1
80 224 1776200196.571000
80 223 1776200196.669000
83 219 1776200196.685000
88 214 1776200196.702000
94 209 1776200196.718000
100 206 1776200196.735000
106 204 1776200196.752000
110 204 1776200196.768000
113 205 1776200196.785000
117 207 1776200196.801000
120 209 1776200196.818000
123 214 1776200196.835000
125 218 1776200196.851000
126 222 1776200196.868000
126 226 1776200196.885000
126 235 1776200196.901000
125 243 1776200196.918000
123 249 1776200196.934000
122 253 1776200196.951000
120 255 1776200196.968000
116 258 1776200196.984000
112 260 1776200197.001000
107 261 1776200197.017000
102 261 1776200197.034000
96 262 1776200197.051000
92 262 1776200197.067000
89 262 1776200197.084000
87 261 1776200197.101000
83 260 1776200197.118000
78 254 1776200197.134000
75 247 1776200197.151000
72 240 1776200197.167000
71 236 1776200197.184000
72 232 1776200197.201000
72 229 1776200197.217000
73 227 1776200197.234000
75 225 1776200197.251000
80 223 1776200197.267000
81 223 1776200197.279000

STROKE 2
82 223 1776200197.675000
83 224 1776200197.833000
85 227 1776200197.849000
88 233 1776200197.865000
92 243 1776200197.882000
93 249 1776200197.899000
93 253 1776200197.915000
93 255 1776200197.932000
93 257 1776200197.949000
93 260 1776200197.965000
92 262 1776200197.982000

STROKE 3
98 269 1776200198.409000
99 268 1776200198.514000
100 268 1776200198.531000
103 267 1776200198.548000
108 267 1776200198.564000
115 268 1776200198.580000
122 270 1776200198.597000
127 273 1776200198.614000
132 277 1776200198.630000
135 281 1776200198.647000
137 285 1776200198.664000
138 290 1776200198.680000
138 297 1776200198.697000
137 304 1776200198.713000
134 311 1776200198.730000
130 318 1776200198.747000
125 323 1776200198.763000
121 326 1776200198.780000
116 329 1776200198.796000
111 330 1776200198.813000
106 331 1776200198.830000
100 331 1776200198.847000
95 329 1776200198.863000
89 324 1776200198.880000
84 318 1776200198.896000
80 309 1776200198.913000
79 303 1776200198.929000
79 296 1776200198.946000
80 287 1776200198.963000
84 279 1776200198.980000
89 272 1776200198.996000
92 270 1776200199.013000
94 268 1776200199.029000
95 268 1776200199.046000
96 267 1776200199.054000

STROKE 4
164 207 1776200199.641000
163 209 1776200199.828000
160 214 1776200199.844000
157 225 1776200199.861000
155 239 1776200199.878000
156 248 1776200199.894000
159 255 1776200199.911000
163 259 1776200199.927000
167 261 1776200199.944000
171 264 1776200199.961000
175 264 1776200199.977000
179 264 1776200199.994000
184 264 1776200200.010000
190 264 1776200200.027000
198 263 1776200200.044000
203 261 1776200200.060000
208 256 1776200200.077000
213 250 1776200200.093000
217 239 1776200200.110000
219 232 1776200200.127000
220 225 1776200200.143000
221 220 1776200200.160000
221 215 1776200200.177000
221 209 1776200200.193000
220 206 1776200200.210000
220 204 1776200200.227000
219 202 1776200200.243000
219 201 1776200200.260000
218 201 1776200200.271000

STROKE 5
166 262 1776200200.621000
167 261 1776200200.742000
170 259 1776200200.759000
180 252 1776200200.776000
189 248 1776200200.792000
195 246 1776200200.808000
199 246 1776200200.825000
202 245 1776200200.842000
205 245 1776200200.858000
207 246 1776200200.875000
209 246 1776200200.892000
211 247 1776200200.908000
214 249 1776200200.925000

STROKE 6
226 200 1776200201.342000
225 199 1776200201.457000
222 197 1776200201.474000
215 193 1776200201.490000
207 185 1776200201.507000
200 176 1776200201.524000
196 163 1776200201.540000
196 154 1776200201.557000
200 144 1776200201.573000
208 136 1776200201.590000
225 132 1776200201.607000
242 133 1776200201.624000
260 138 1776200201.640000
271 144 1776200201.657000
277 150 1776200201.673000
280 159 1776200201.690000

STROKE 7
245 213 1776200202.087000
246 214 1776200202.256000
246 214 1776200202.271000
246 215 1776200202.289000
246 215 1776200202.305000
246 214 1776200202.371000
246 214 1776200202.388000
246 213 1776200202.406000
247 213 1776200202.422000
247 213 1776200202.438000
248 213 1776200202.457000
248 213 1776200202.474000
248 214 1776200202.488000
248 214 1776200202.506000
248 214 1776200202.521000
247 214 1776200202.538000
247 213 1776200202.555000
247 213 1776200202.573000

STROKE 8
237 260 1776200204.973000
237 259 1776200205.082000
237 259 1776200205.099000
238 259 1776200205.115000
239 259 1776200205.131000
239 259 1776200205.148000
240 259 1776200205.164000
240 259 1776200205.181000
240 259 1776200205.198000
240 259 1776200205.214000
241 259 1776200205.239000
241 258 1776200205.248000
241 258 1776200205.264000
241 257 1776200205.281000
241 255 1776200205.298000
241 254 1776200205.314000
241 252 1776200205.331000
241 252 1776200205.348000
242 252 1776200205.364000
242 253 1776200205.381000
243 254 1776200205.398000
243 255 1776200205.414000
243 255 1776200205.430000
243 256 1776200205.447000
243 256 1776200205.465000
243 256 1776200205.481000
243 256 1776200205.501000
242 256 1776200205.514000
242 256 1776200205.531000
242 257 1776200205.614000
242 257 1776200205.697000
242 257 1776200205.713000
242 257 1776200205.760000

