STROKE 1
69 252 1775599285.305000
70 252 1775599285.400000
72 250 1775599285.415000
76 246 1775599285.432000
82 243 1775599285.449000
87 241 1775599285.466000
94 240 1775599285.482000
100 243 1775599285.499000
108 246 1775599285.515000
113 251 1775599285.532000
117 255 1775599285.549000
119 258 1775599285.565000
120 260 1775599285.582000
121 265 1775599285.601000
120 272 1775599285.616000
116 280 1775599285.632000
112 287 1775599285.648000
106 292 1775599285.666000
101 295 1775599285.682000
94 298 1775599285.699000
90 298 1775599285.715000
87 298 1775599285.732000
84 298 1775599285.748000
81 297 1775599285.765000
79 294 1775599285.781000
77 291 1775599285.798000
76 287 1775599285.815000
77 282 1775599285.832000
82 276 1775599285.848000
86 273 1775599285.864000
90 272 1775599285.882000
95 272 1775599285.899000
102 274 1775599285.914000
106 277 1775599285.931000
110 279 1775599285.948000
112 280 1775599285.957000

STROKE 2
99 299 1775599286.407000
99 299 1775599286.513000
101 299 1775599286.530000
105 299 1775599286.546000
116 303 1775599286.563000
125 307 1775599286.580000
130 312 1775599286.596000
134 317 1775599286.613000
136 322 1775599286.630000
137 328 1775599286.646000
137 333 1775599286.663000
134 340 1775599286.680000
130 347 1775599286.697000
123 355 1775599286.713000
118 359 1775599286.729000
113 362 1775599286.746000
107 364 1775599286.763000
101 366 1775599286.779000
97 366 1775599286.797000
92 364 1775599286.813000
85 360 1775599286.829000
77 350 1775599286.847000
73 341 1775599286.862000
70 334 1775599286.879000
70 329 1775599286.895000
71 323 1775599286.913000
78 313 1775599286.929000
86 307 1775599286.945000
94 302 1775599286.962000
100 299 1775599286.978000
104 298 1775599286.996000
107 297 1775599287.012000

STROKE 3
159 296 1775599287.428000
159 296 1775599287.562000
157 296 1775599287.578000
154 293 1775599287.594000
148 287 1775599287.611000
143 280 1775599287.627000
139 273 1775599287.644000
138 269 1775599287.660000
139 266 1775599287.677000
142 260 1775599287.693000
146 255 1775599287.711000
153 249 1775599287.727000
157 248 1775599287.743000
161 248 1775599287.760000
167 249 1775599287.778000
177 254 1775599287.794000
184 257 1775599287.810000
189 260 1775599287.827000
193 262 1775599287.843000
195 265 1775599287.861000
197 268 1775599287.876000
198 272 1775599287.893000
198 276 1775599287.910000
196 283 1775599287.927000
195 286 1775599287.944000
194 289 1775599287.960000
193 291 1775599287.977000
192 292 1775599287.993000
191 292 1775599288.000000

STROKE 4
193 265 1775599288.316000
194 264 1775599288.425000
197 261 1775599288.442000
204 256 1775599288.459000
211 249 1775599288.475000
218 245 1775599288.492000
222 243 1775599288.508000
226 242 1775599288.525000
230 243 1775599288.541000
234 246 1775599288.558000
239 250 1775599288.575000
245 255 1775599288.592000
248 257 1775599288.608000
250 259 1775599288.625000
252 261 1775599288.641000
254 264 1775599288.659000
254 267 1775599288.675000
252 273 1775599288.691000
249 280 1775599288.708000
244 287 1775599288.724000
238 292 1775599288.741000
233 296 1775599288.758000
229 298 1775599288.774000
227 300 1775599288.791000

STROKE 5
228 246 1775599290.647000
226 245 1775599290.803000
222 242 1775599290.819000
212 236 1775599290.836000
199 225 1775599290.853000
195 218 1775599290.869000
194 213 1775599290.886000
198 206 1775599290.902000
211 197 1775599290.919000
222 194 1775599290.936000
228 192 1775599290.953000
236 194 1775599290.971000
243 198 1775599290.986000
246 201 1775599290.997000

