STROKE 1
103 227 1775598433.304000
104 227 1775598433.408000
107 225 1775598433.424000
113 224 1775598433.440000
121 223 1775598433.457000
130 223 1775598433.474000
138 227 1775598433.490000
147 237 1775598433.507000
150 244 1775598433.524000
150 250 1775598433.540000
148 256 1775598433.558000
145 260 1775598433.574000
139 265 1775598433.591000
132 268 1775598433.607000
122 271 1775598433.624000
116 271 1775598433.640000
111 270 1775598433.657000
107 269 1775598433.673000
105 268 1775598433.690000
103 267 1775598433.706000
103 266 1775598433.723000
103 265 1775598433.740000
106 263 1775598433.756000
113 261 1775598433.773000
123 259 1775598433.789000
129 259 1775598433.806000
134 259 1775598433.823000
136 259 1775598433.839000
137 260 1775598433.851000

STROKE 2
116 277 1775598434.080000
116 277 1775598434.172000
116 276 1775598434.188000
119 275 1775598434.205000
126 273 1775598434.222000
133 275 1775598434.238000
140 278 1775598434.255000
146 283 1775598434.272000
150 291 1775598434.289000
152 296 1775598434.305000
152 302 1775598434.323000
151 308 1775598434.339000
148 314 1775598434.355000
143 322 1775598434.372000
137 327 1775598434.388000
131 330 1775598434.404000
124 332 1775598434.421000
113 330 1775598434.439000
104 326 1775598434.455000
97 320 1775598434.471000
93 313 1775598434.488000
92 305 1775598434.505000
94 297 1775598434.521000
99 288 1775598434.538000
106 280 1775598434.555000
114 276 1775598434.571000
122 273 1775598434.587000
127 273 1775598434.605000

STROKE 3
216 264 1775598435.213000
215 264 1775598435.354000
211 265 1775598435.370000
200 265 1775598435.386000
190 265 1775598435.402000
182 264 1775598435.419000
175 262 1775598435.437000
170 255 1775598435.452000
170 248 1775598435.469000
171 239 1775598435.485000
175 231 1775598435.502000
183 224 1775598435.519000
188 222 1775598435.535000
193 222 1775598435.552000
196 222 1775598435.569000
200 222 1775598435.585000
204 223 1775598435.602000
206 223 1775598435.619000
207 224 1775598435.629000

STROKE 4
203 225 1775598435.962000
202 224 1775598436.067000
199 224 1775598436.084000
186 220 1775598436.101000
174 213 1775598436.117000
164 204 1775598436.135000
161 195 1775598436.150000
162 186 1775598436.167000
172 172 1775598436.184000
184 167 1775598436.201000
196 165 1775598436.217000
210 168 1775598436.233000
223 174 1775598436.251000

STROKE 5
193 292 1775598436.772000
194 292 1775598436.882000
195 291 1775598436.899000
197 290 1775598436.915000
198 289 1775598436.932000
199 289 1775598436.948000
199 289 1775598436.965000
199 289 1775598437.015000
199 289 1775598437.032000
198 289 1775598437.048000
198 289 1775598437.065000
197 289 1775598437.081000
197 289 1775598437.098000
196 289 1775598437.198000
196 289 1775598437.215000
194 288 1775598437.231000
192 287 1775598437.248000
191 286 1775598437.264000
191 286 1775598437.281000

