STROKE 1
130 260 1775320885.152000
130 259 1775320885.237000
129 258 1775320885.254000
124 253 1775320885.270000
117 241 1775320885.287000
115 231 1775320885.303000
115 224 1775320885.320000
119 216 1775320885.337000
126 209 1775320885.354000
132 208 1775320885.370000
139 207 1775320885.387000
147 208 1775320885.403000
156 211 1775320885.420000
167 217 1775320885.437000
172 223 1775320885.453000
175 230 1775320885.470000
177 237 1775320885.487000
177 244 1775320885.503000
176 248 1775320885.520000
175 250 1775320885.536000
174 252 1775320885.553000
172 253 1775320885.570000
171 254 1775320885.586000

STROKE 2
173 231 1775320885.813000
172 230 1775320885.886000
171 227 1775320885.902000
171 224 1775320885.919000
175 213 1775320885.936000
182 204 1775320885.952000
191 199 1775320885.969000
200 197 1775320885.985000
208 197 1775320886.002000
219 200 1775320886.019000
225 204 1775320886.035000
229 210 1775320886.052000
231 215 1775320886.068000
232 222 1775320886.085000
232 231 1775320886.102000
231 238 1775320886.118000
228 244 1775320886.135000
225 248 1775320886.152000
220 251 1775320886.168000
217 252 1775320886.185000
216 252 1775320886.200000

STROKE 3
220 258 1775320886.457000
219 259 1775320886.567000
216 263 1775320886.584000
211 273 1775320886.601000
209 280 1775320886.617000
209 286 1775320886.634000
212 291 1775320886.650000
217 296 1775320886.667000
225 299 1775320886.684000
230 300 1775320886.700000
238 298 1775320886.717000
247 294 1775320886.734000
253 285 1775320886.750000
254 280 1775320886.767000
252 273 1775320886.783000
246 267 1775320886.800000
238 263 1775320886.817000
228 260 1775320886.833000
222 260 1775320886.850000
218 260 1775320886.867000
217 260 1775320886.875000

STROKE 4
167 127 1775320887.240000
167 128 1775320887.332000
173 132 1775320887.349000
192 146 1775320887.365000
220 167 1775320887.382000
230 174 1775320887.390000

