STROKE 1
111 264 1777699364.315000
110 264 1777699364.440000
107 263 1777699364.456000
103 260 1777699364.472000
97 254 1777699364.489000
92 245 1777699364.506000
92 234 1777699364.522000
94 224 1777699364.539000
99 217 1777699364.556000
103 213 1777699364.572000
109 210 1777699364.589000
113 209 1777699364.605000
116 209 1777699364.622000
120 209 1777699364.639000
126 211 1777699364.656000
131 214 1777699364.672000
137 218 1777699364.689000
141 224 1777699364.705000
146 233 1777699364.723000
148 238 1777699364.738000
149 243 1777699364.755000
150 246 1777699364.772000
150 248 1777699364.788000
150 250 1777699364.805000
150 252 1777699364.822000
150 253 1777699364.838000
149 255 1777699364.855000
148 256 1777699364.872000
147 257 1777699364.888000
146 259 1777699364.905000
146 259 1777699364.921000
145 260 1777699364.938000
145 260 1777699364.955000
145 260 1777699364.971000
145 260 1777699365.054000
145 257 1777699365.071000
146 248 1777699365.088000
148 239 1777699365.104000
150 229 1777699365.121000
152 221 1777699365.137000
155 214 1777699365.154000
159 209 1777699365.171000
163 206 1777699365.187000
166 204 1777699365.204000
169 203 1777699365.221000
173 202 1777699365.238000
181 203 1777699365.254000
189 205 1777699365.271000
196 208 1777699365.287000
201 213 1777699365.304000
206 220 1777699365.321000
208 227 1777699365.337000
210 234 1777699365.354000
210 241 1777699365.370000
209 249 1777699365.387000
207 254 1777699365.403000
203 258 1777699365.420000
199 260 1777699365.437000
196 261 1777699365.453000
193 262 1777699365.470000
193 262 1777699365.481000

STROKE 2
184 202 1777699367.804000
183 201 1777699367.914000
180 200 1777699367.931000
174 196 1777699367.948000
162 187 1777699367.964000
155 179 1777699367.981000
151 172 1777699367.997000
150 165 1777699368.014000
150 160 1777699368.031000
154 149 1777699368.047000
160 142 1777699368.064000
168 137 1777699368.080000
177 134 1777699368.098000
183 134 1777699368.114000
191 135 1777699368.130000
199 138 1777699368.147000
207 142 1777699368.164000
216 149 1777699368.181000
220 153 1777699368.197000
223 159 1777699368.214000
225 164 1777699368.230000
226 169 1777699368.247000
226 173 1777699368.264000
226 176 1777699368.280000
225 179 1777699368.297000
223 183 1777699368.313000
218 189 1777699368.330000
214 193 1777699368.346000
210 196 1777699368.363000
208 198 1777699368.380000
205 201 1777699368.397000
203 201 1777699368.413000
202 202 1777699368.430000
199 203 1777699368.446000
196 203 1777699368.464000
192 203 1777699368.479000
189 202 1777699368.496000
187 202 1777699368.513000

