STROKE 1
102 219 1777376920.332000
101 219 1777376920.540000
99 219 1777376920.556000
93 221 1777376920.586000
89 222 1777376920.602000
86 224 1777376920.619000
85 226 1777376920.635000
83 228 1777376920.652000
82 232 1777376920.669000
81 236 1777376920.685000
80 242 1777376920.702000
79 246 1777376920.718000
79 249 1777376920.735000
79 251 1777376920.752000
80 253 1777376920.768000
80 254 1777376920.785000
81 255 1777376920.801000
82 256 1777376920.818000
83 257 1777376920.835000
85 259 1777376920.851000
87 260 1777376920.868000
90 261 1777376920.884000
93 262 1777376920.901000
99 264 1777376920.918000
105 265 1777376920.934000
110 266 1777376920.951000
116 267 1777376920.968000
120 268 1777376920.984000
125 268 1777376921.001000
129 268 1777376921.017000
132 268 1777376921.034000
135 268 1777376921.051000
139 268 1777376921.068000
142 267 1777376921.084000
143 266 1777376921.101000
145 266 1777376921.117000
147 265 1777376921.134000
148 265 1777376921.151000
149 264 1777376921.167000
150 264 1777376921.184000
151 262 1777376921.200000
152 257 1777376921.217000
153 252 1777376921.234000
153 246 1777376921.250000
152 240 1777376921.267000
150 234 1777376921.284000
149 230 1777376921.300000
147 227 1777376921.317000
145 224 1777376921.333000
142 222 1777376921.350000
139 219 1777376921.367000
138 218 1777376921.383000
136 217 1777376921.400000
135 217 1777376921.416000

STROKE 2
128 276 1777376922.072000
128 278 1777376922.283000
129 286 1777376922.300000
130 295 1777376922.316000
133 307 1777376922.338000
137 319 1777376922.365000
141 329 1777376922.381000
144 337 1777376922.398000
147 345 1777376922.414000
149 352 1777376922.431000
152 363 1777376922.448000
153 369 1777376922.464000
154 374 1777376922.481000
155 379 1777376922.497000
155 382 1777376922.514000
156 384 1777376922.530000
156 385 1777376922.547000
156 385 1777376922.564000
156 386 1777376922.580000
156 387 1777376922.597000
156 387 1777376922.613000
157 387 1777376922.630000
162 385 1777376922.647000
173 382 1777376922.664000
182 378 1777376922.680000
190 375 1777376922.697000
196 373 1777376922.713000
200 372 1777376922.730000
202 372 1777376922.747000

STROKE 3
223 270 1777376923.278000
222 270 1777376923.379000
217 269 1777376923.395000
210 268 1777376923.412000
202 267 1777376923.429000
195 265 1777376923.445000
188 264 1777376923.462000
185 262 1777376923.478000
182 260 1777376923.495000
179 256 1777376923.512000
177 250 1777376923.528000
175 241 1777376923.545000
175 236 1777376923.561000
175 232 1777376923.578000
176 229 1777376923.595000
177 225 1777376923.611000
179 222 1777376923.628000
181 220 1777376923.644000
183 218 1777376923.661000
185 216 1777376923.678000
188 214 1777376923.694000
190 213 1777376923.712000
193 212 1777376923.728000
195 212 1777376923.744000
198 211 1777376923.761000
200 211 1777376923.777000
204 211 1777376923.794000
207 212 1777376923.811000
210 212 1777376923.827000
213 213 1777376923.844000
216 214 1777376923.861000
218 216 1777376923.877000
220 218 1777376923.894000
223 221 1777376923.911000
225 224 1777376923.927000
227 228 1777376923.944000
229 233 1777376923.960000
230 238 1777376923.977000
232 245 1777376923.994000
233 249 1777376924.010000
233 251 1777376924.027000
234 253 1777376924.043000
234 255 1777376924.060000
234 256 1777376924.077000
234 257 1777376924.093000
233 259 1777376924.110000
232 262 1777376924.127000
231 265 1777376924.143000
230 268 1777376924.160000
229 271 1777376924.176000
228 273 1777376924.193000
226 275 1777376924.210000
225 276 1777376924.226000
225 277 1777376924.243000
224 278 1777376924.260000
223 279 1777376924.276000
222 280 1777376924.293000
222 280 1777376924.310000
222 281 1777376924.326000
222 280 1777376924.526000
222 279 1777376924.543000
222 277 1777376924.559000
223 273 1777376924.576000
224 271 1777376924.592000
225 268 1777376924.609000
226 266 1777376924.625000
228 261 1777376924.642000
230 255 1777376924.659000
232 247 1777376924.675000
234 239 1777376924.692000
236 233 1777376924.709000
238 228 1777376924.725000
240 225 1777376924.742000
242 222 1777376924.758000
244 219 1777376924.775000
249 216 1777376924.792000
252 214 1777376924.808000
255 212 1777376924.825000
259 210 1777376924.842000
264 209 1777376924.858000
267 208 1777376924.875000
269 208 1777376924.892000
271 208 1777376924.908000
273 208 1777376924.925000
277 209 1777376924.941000
280 210 1777376924.958000
282 212 1777376924.975000
285 215 1777376924.991000
287 220 1777376925.008000
289 225 1777376925.025000
289 231 1777376925.041000
289 239 1777376925.058000
288 248 1777376925.075000
286 252 1777376925.091000
285 255 1777376925.108000
283 257 1777376925.124000
282 259 1777376925.141000
279 260 1777376925.158000
277 261 1777376925.174000
275 262 1777376925.191000
274 262 1777376925.207000
273 263 1777376925.220000

STROKE 4
273 206 1777376925.622000
272 205 1777376925.740000
268 204 1777376925.756000
259 201 1777376925.773000
248 196 1777376925.789000
237 188 1777376925.806000
232 183 1777376925.823000
230 178 1777376925.839000
229 172 1777376925.856000
231 164 1777376925.873000
237 152 1777376925.889000
245 144 1777376925.906000
254 138 1777376925.922000
261 134 1777376925.939000
270 130 1777376925.956000
276 129 1777376925.972000
282 128 1777376925.989000
286 128 1777376926.006000
290 129 1777376926.022000
293 129 1777376926.039000
295 131 1777376926.056000
296 131 1777376926.070000

