STROKE 1
43 224 1776573720.536000
43 223 1776573720.615000
45 220 1776573720.637000
48 218 1776573720.649000
52 217 1776573720.666000
57 216 1776573720.682000
65 218 1776573720.699000
72 224 1776573720.715000
77 232 1776573720.732000
79 241 1776573720.749000
79 250 1776573720.766000
77 255 1776573720.782000
75 259 1776573720.799000
71 263 1776573720.815000
66 266 1776573720.833000
59 269 1776573720.849000
53 269 1776573720.865000
47 269 1776573720.882000
42 268 1776573720.898000
38 267 1776573720.915000
36 266 1776573720.932000
35 266 1776573720.947000

STROKE 2
105 217 1776573721.246000
105 217 1776573721.380000
107 217 1776573721.397000
111 217 1776573721.414000
116 218 1776573721.430000
123 223 1776573721.447000
127 228 1776573721.464000
130 235 1776573721.480000
130 242 1776573721.497000
130 249 1776573721.514000
127 255 1776573721.530000
125 257 1776573721.547000
121 260 1776573721.563000
116 261 1776573721.580000
108 263 1776573721.597000
102 264 1776573721.613000
95 264 1776573721.630000
90 264 1776573721.647000
85 264 1776573721.664000
82 263 1776573721.680000
80 263 1776573721.696000
79 263 1776573721.713000
79 262 1776573721.726000

STROKE 3
155 226 1776573722.128000
155 225 1776573722.228000
157 222 1776573722.245000
160 218 1776573722.262000
168 213 1776573722.278000
174 211 1776573722.295000
180 211 1776573722.312000
188 212 1776573722.328000
197 217 1776573722.345000
202 222 1776573722.361000
205 228 1776573722.378000
207 235 1776573722.395000
207 244 1776573722.412000
206 250 1776573722.428000
204 254 1776573722.445000
201 257 1776573722.461000
196 260 1776573722.478000
188 263 1776573722.495000
181 265 1776573722.511000
175 265 1776573722.528000
167 265 1776573722.551000
163 264 1776573722.562000
154 255 1776573722.594000
152 241 1776573722.628000
156 228 1776573722.661000
158 225 1776573722.687000

STROKE 4
166 221 1776573723.129000
166 222 1776573723.310000
167 227 1776573723.326000
168 235 1776573723.342000
168 244 1776573723.359000
168 250 1776573723.376000
167 256 1776573723.392000
167 258 1776573723.409000
166 259 1776573723.425000
166 260 1776573723.442000
166 261 1776573723.455000

STROKE 5
169 270 1776573723.877000
170 270 1776573724.024000
174 270 1776573724.041000
181 270 1776573724.058000
195 274 1776573724.074000
203 279 1776573724.090000
207 285 1776573724.107000
210 290 1776573724.124000
211 297 1776573724.141000
211 300 1776573724.157000
210 305 1776573724.174000
209 310 1776573724.190000
206 313 1776573724.208000
202 317 1776573724.223000
196 319 1776573724.240000
190 320 1776573724.257000
183 320 1776573724.273000
172 317 1776573724.290000
164 313 1776573724.307000
159 309 1776573724.323000
155 305 1776573724.340000
152 300 1776573724.357000
151 296 1776573724.373000
151 292 1776573724.390000
152 287 1776573724.406000
153 282 1776573724.423000
156 278 1776573724.440000
158 277 1776573724.456000
159 275 1776573724.473000
161 274 1776573724.490000
163 273 1776573724.507000
165 272 1776573724.523000
167 271 1776573724.540000
170 270 1776573724.556000
173 270 1776573724.573000

STROKE 6
167 265 1776573724.862000
167 266 1776573725.022000
167 268 1776573725.038000
169 277 1776573725.055000
169 284 1776573725.072000
170 290 1776573725.088000
169 296 1776573725.105000
169 299 1776573725.121000
168 302 1776573725.138000
167 304 1776573725.155000
167 305 1776573725.171000
166 306 1776573725.188000
166 307 1776573725.204000
165 308 1776573725.221000
165 308 1776573725.230000

STROKE 7
205 236 1776573725.844000
206 234 1776573725.937000
209 229 1776573725.953000
213 223 1776573725.969000
219 218 1776573725.986000
225 214 1776573726.003000
232 212 1776573726.019000
238 212 1776573726.036000
245 213 1776573726.053000
252 215 1776573726.069000
260 221 1776573726.086000
263 228 1776573726.102000
265 235 1776573726.119000
265 243 1776573726.136000
264 251 1776573726.153000
262 255 1776573726.169000
259 258 1776573726.185000
256 260 1776573726.202000
253 261 1776573726.219000
248 264 1776573726.236000

