STROKE 1
150 247 1777376021.387000
149 247 1777376021.471000
149 247 1777376021.488000
143 250 1777376021.514000
135 255 1777376021.538000
131 257 1777376021.555000
128 261 1777376021.572000
126 265 1777376021.588000
126 271 1777376021.604000
126 278 1777376021.621000
130 290 1777376021.646000
136 298 1777376021.671000
141 302 1777376021.688000
146 304 1777376021.705000
151 305 1777376021.721000
159 306 1777376021.737000
172 304 1777376021.763000
182 302 1777376021.788000
189 299 1777376021.804000
193 297 1777376021.821000
197 295 1777376021.837000
200 292 1777376021.854000
204 287 1777376021.879000
205 281 1777376021.904000
205 277 1777376021.920000
204 272 1777376021.938000
204 270 1777376021.954000
203 268 1777376021.970000
200 264 1777376021.995000
198 260 1777376022.020000
196 258 1777376022.037000
196 258 1777376022.047000

STROKE 2
201 271 1777376022.536000
203 266 1777376022.685000
212 251 1777376022.711000
219 242 1777376022.727000
225 235 1777376022.744000
230 232 1777376022.761000
235 229 1777376022.777000
241 228 1777376022.802000
247 229 1777376022.819000
254 233 1777376022.835000
260 238 1777376022.852000
265 244 1777376022.868000
267 249 1777376022.886000
268 253 1777376022.902000
269 255 1777376022.918000
269 256 1777376022.935000
268 259 1777376022.951000
264 267 1777376022.976000
257 277 1777376023.001000
252 281 1777376023.018000
249 283 1777376023.035000
246 286 1777376023.051000
243 287 1777376023.068000
240 289 1777376023.093000
238 290 1777376023.118000
238 290 1777376023.134000

STROKE 3
192 199 1777376023.417000
194 199 1777376023.500000
200 200 1777376023.517000
223 202 1777376023.542000
236 204 1777376023.558000
245 205 1777376023.575000
252 206 1777376023.592000
255 206 1777376023.608000
256 206 1777376023.623000

