STROKE 1
138 200 1777658730.363000
133 191 1777658730.533000
134 188 1777658730.549000
138 186 1777658730.566000
141 184 1777658730.583000
146 182 1777658730.599000
150 182 1777658730.616000
154 182 1777658730.633000
158 182 1777658730.650000
160 182 1777658730.666000
162 182 1777658730.683000
164 184 1777658730.699000
164 185 1777658730.716000
165 188 1777658730.733000
165 191 1777658730.750000
165 193 1777658730.766000
165 196 1777658730.783000
161 199 1777658730.800000
158 202 1777658730.816000
154 203 1777658730.833000
151 204 1777658730.850000
147 205 1777658730.867000
144 205 1777658730.883000
139 205 1777658730.900000
134 205 1777658730.917000
131 203 1777658730.934000
128 200 1777658730.950000
127 197 1777658730.967000
126 193 1777658730.984000
126 188 1777658731.001000
126 183 1777658731.017000
126 179 1777658731.034000
126 175 1777658731.051000
126 171 1777658731.067000
129 167 1777658731.084000
132 164 1777658731.101000
135 161 1777658731.118000
139 158 1777658731.134000
144 157 1777658731.151000
148 156 1777658731.168000
152 156 1777658731.185000
156 156 1777658731.201000
160 156 1777658731.218000
162 156 1777658731.235000
164 157 1777658731.252000
164 158 1777658731.268000
165 158 1777658731.285000

STROKE 2
201 160 1777658731.815000
196 163 1777658731.888000
195 167 1777658731.905000
193 173 1777658731.921000
191 179 1777658731.938000
190 186 1777658731.955000
190 193 1777658731.972000
190 198 1777658731.988000
191 202 1777658732.005000
193 203 1777658732.022000
197 204 1777658732.038000
201 205 1777658732.055000
206 205 1777658732.072000
211 205 1777658732.089000
216 205 1777658732.105000
220 204 1777658732.122000
224 202 1777658732.139000
227 199 1777658732.155000
230 197 1777658732.172000
232 194 1777658732.189000
234 190 1777658732.206000
236 187 1777658732.222000
237 183 1777658732.239000
237 180 1777658732.256000
237 177 1777658732.272000
237 174 1777658732.289000
237 170 1777658732.306000
237 167 1777658732.323000
237 164 1777658732.339000
235 161 1777658732.356000
233 159 1777658732.373000
231 158 1777658732.390000
229 158 1777658732.406000

STROKE 3
246 173 1777658735.466000
246 165 1777658735.637000
250 162 1777658735.654000
255 159 1777658735.670000
259 157 1777658735.687000
264 155 1777658735.703000
267 154 1777658735.720000
271 154 1777658735.737000
274 154 1777658735.753000
277 154 1777658735.770000
280 154 1777658735.787000
284 157 1777658735.803000
287 160 1777658735.820000
290 165 1777658735.837000
292 169 1777658735.854000
294 173 1777658735.870000
295 177 1777658735.887000
296 181 1777658735.904000
296 185 1777658735.921000
296 189 1777658735.937000
296 193 1777658735.954000
293 197 1777658735.971000
290 201 1777658735.987000
286 203 1777658736.004000
282 205 1777658736.021000
278 205 1777658736.038000
276 205 1777658736.054000
274 205 1777658736.071000
273 205 1777658736.088000

STROKE 4
303 178 1777658736.571000
301 168 1777658736.674000
302 165 1777658736.691000
304 161 1777658736.708000
307 158 1777658736.724000
311 155 1777658736.741000
315 153 1777658736.758000
319 151 1777658736.774000
323 151 1777658736.791000
328 151 1777658736.808000
332 151 1777658736.824000
337 151 1777658736.841000
341 152 1777658736.858000
345 155 1777658736.874000
347 158 1777658736.891000
350 161 1777658736.908000
352 165 1777658736.925000
353 168 1777658736.941000
353 172 1777658736.958000
353 175 1777658736.975000
353 178 1777658736.992000
349 182 1777658737.008000
345 185 1777658737.025000
341 189 1777658737.042000
337 192 1777658737.059000
333 195 1777658737.075000
328 197 1777658737.092000
325 199 1777658737.109000
322 200 1777658737.126000
321 200 1777658737.142000

STROKE 5
335 128 1777658738.093000
332 124 1777658738.214000
328 124 1777658738.231000
325 125 1777658738.247000
320 126 1777658738.264000
316 126 1777658738.280000
312 126 1777658738.297000
309 126 1777658738.314000
305 122 1777658738.331000
303 117 1777658738.347000
301 112 1777658738.364000
301 106 1777658738.381000
301 101 1777658738.397000
301 97 1777658738.414000
301 93 1777658738.431000
302 89 1777658738.447000
306 85 1777658738.464000
312 83 1777658738.481000
318 81 1777658738.498000
324 81 1777658738.514000
331 81 1777658738.531000
336 81 1777658738.548000
341 82 1777658738.565000
343 83 1777658738.581000
345 85 1777658738.598000
345 86 1777658738.615000
346 86 1777658738.632000
347 87 1777658738.648000

