STROKE 1
110 187 1775148313.165000
110 186 1775148313.243000
110 185 1775148313.260000
116 182 1775148313.277000
123 179 1775148313.293000
130 177 1775148313.310000
138 178 1775148313.327000
148 181 1775148313.343000
155 186 1775148313.360000
159 192 1775148313.377000
161 198 1775148313.393000
162 203 1775148313.410000
160 210 1775148313.426000
156 216 1775148313.443000
150 222 1775148313.460000
139 230 1775148313.477000
130 233 1775148313.493000
123 236 1775148313.510000
117 236 1775148313.526000
112 235 1775148313.543000
107 233 1775148313.560000
105 232 1775148313.576000
103 231 1775148313.593000
103 230 1775148313.607000

STROKE 2
164 204 1775148313.983000
165 204 1775148314.108000
165 201 1775148314.125000
169 195 1775148314.142000
175 189 1775148314.158000
182 184 1775148314.175000
189 182 1775148314.191000
196 182 1775148314.208000
206 184 1775148314.225000
214 188 1775148314.241000
219 193 1775148314.258000
223 198 1775148314.274000
224 201 1775148314.291000
225 206 1775148314.308000
224 212 1775148314.324000
220 220 1775148314.341000
213 227 1775148314.358000
204 235 1775148314.374000
199 238 1775148314.391000
197 239 1775148314.406000

