STROKE 1
116 171 1775319579.688000
116 171 1775319579.772000
113 171 1775319579.788000
106 171 1775319579.805000
92 175 1775319579.822000
74 185 1775319579.839000
66 193 1775319579.855000
63 201 1775319579.872000
62 209 1775319579.888000
64 219 1775319579.906000
71 231 1775319579.921000
77 236 1775319579.938000
83 237 1775319579.955000
89 235 1775319579.971000
96 229 1775319579.988000
99 224 1775319580.004000
99 220 1775319580.021000
98 215 1775319580.038000
91 210 1775319580.055000
83 208 1775319580.071000
76 208 1775319580.088000
70 209 1775319580.104000
67 211 1775319580.121000

STROKE 2
136 183 1775319580.519000
136 183 1775319580.603000
137 180 1775319580.620000
140 176 1775319580.636000
148 170 1775319580.653000
154 169 1775319580.670000
161 171 1775319580.686000
170 176 1775319580.703000
177 186 1775319580.720000
180 199 1775319580.736000
180 208 1775319580.753000
178 219 1775319580.769000
173 229 1775319580.786000
165 238 1775319580.803000
158 240 1775319580.819000
151 241 1775319580.836000
142 239 1775319580.852000
132 233 1775319580.869000
128 230 1775319580.886000
126 227 1775319580.902000
126 225 1775319580.919000
130 220 1775319580.936000
138 216 1775319580.952000
147 214 1775319580.969000
155 214 1775319580.986000
162 216 1775319581.002000
167 217 1775319581.014000

STROKE 3
153 133 1775319581.403000
153 133 1775319581.468000
153 131 1775319581.484000
153 126 1775319581.501000
153 117 1775319581.518000
158 101 1775319581.534000
162 94 1775319581.551000
166 90 1775319581.567000
170 90 1775319581.584000
177 93 1775319581.601000
189 104 1775319581.617000
195 114 1775319581.634000
199 124 1775319581.651000
201 140 1775319581.668000
201 155 1775319581.684000
199 174 1775319581.700000
198 192 1775319581.717000
196 209 1775319581.734000
195 227 1775319581.751000
195 237 1775319581.767000
195 242 1775319581.782000

STROKE 4
264 117 1775319585.258000
264 117 1775319585.342000
262 117 1775319585.359000
258 116 1775319585.375000
251 117 1775319585.391000
242 118 1775319585.408000
233 124 1775319585.425000
229 130 1775319585.441000
226 137 1775319585.458000
226 145 1775319585.475000
226 153 1775319585.491000
227 165 1775319585.508000
228 173 1775319585.525000
231 180 1775319585.541000
234 185 1775319585.558000
239 189 1775319585.575000
243 189 1775319585.591000
248 189 1775319585.608000
254 189 1775319585.624000
258 188 1775319585.642000
261 187 1775319585.658000
262 187 1775319585.674000
263 187 1775319585.689000

STROKE 5
261 191 1775319586.075000
260 191 1775319586.173000
256 190 1775319586.190000
247 191 1775319586.206000
235 193 1775319586.223000
223 199 1775319586.240000
219 203 1775319586.256000
218 207 1775319586.273000
219 211 1775319586.289000
227 221 1775319586.307000
239 227 1775319586.323000
252 231 1775319586.340000
264 233 1775319586.356000
273 234 1775319586.372000
282 234 1775319586.389000
284 234 1775319586.400000

