STROKE 1
68 261 1776027716.635000
68 261 1776027716.740000
69 260 1776027716.757000
72 259 1776027716.773000
76 257 1776027716.790000
81 256 1776027716.807000
84 256 1776027716.823000
86 256 1776027716.840000
89 257 1776027716.856000
90 257 1776027716.873000
92 258 1776027716.890000
92 259 1776027716.906000
93 259 1776027716.923000
93 260 1776027716.940000
93 260 1776027716.956000
93 261 1776027716.973000
92 262 1776027716.989000
89 263 1776027717.006000
85 264 1776027717.023000
80 265 1776027717.039000
77 265 1776027717.056000
73 265 1776027717.073000
69 264 1776027717.089000
64 263 1776027717.106000
61 261 1776027717.122000
59 257 1776027717.139000
59 252 1776027717.156000
63 243 1776027717.173000
67 238 1776027717.189000
72 234 1776027717.206000
75 233 1776027717.222000
78 232 1776027717.239000
81 232 1776027717.255000
85 232 1776027717.272000
88 232 1776027717.287000

STROKE 2
125 237 1776027717.853000
125 237 1776027717.954000
125 236 1776027717.970000
125 235 1776027717.987000
124 233 1776027718.004000
123 233 1776027718.020000
122 232 1776027718.037000
121 232 1776027718.054000
119 233 1776027718.070000
118 234 1776027718.087000
117 234 1776027718.103000
116 235 1776027718.120000
116 235 1776027718.137000
116 236 1776027718.153000
117 237 1776027718.170000
119 239 1776027718.187000
124 243 1776027718.203000
128 246 1776027718.220000
131 249 1776027718.236000
132 251 1776027718.253000
133 253 1776027718.270000
134 254 1776027718.286000
134 255 1776027718.303000
134 256 1776027718.320000
134 257 1776027718.336000
133 259 1776027718.353000
130 260 1776027718.369000
127 261 1776027718.386000
125 262 1776027718.403000
122 263 1776027718.419000
120 264 1776027718.436000
119 264 1776027718.452000
118 264 1776027718.469000
117 264 1776027718.486000
115 263 1776027718.503000
114 262 1776027718.519000
113 261 1776027718.536000
113 260 1776027718.552000
113 260 1776027718.569000
113 259 1776027718.585000
114 259 1776027718.602000
115 259 1776027718.619000
117 259 1776027718.635000
122 261 1776027718.652000
125 266 1776027718.669000
127 272 1776027718.685000
128 281 1776027718.702000
127 296 1776027718.719000
126 307 1776027718.735000
124 316 1776027718.752000
123 324 1776027718.768000
123 329 1776027718.785000
123 333 1776027718.802000
123 335 1776027718.818000
123 336 1776027718.828000

STROKE 3
134 261 1776027719.185000
134 260 1776027719.235000
136 251 1776027719.251000
139 242 1776027719.267000
142 234 1776027719.284000
146 229 1776027719.301000
153 226 1776027719.317000
159 225 1776027719.334000
166 227 1776027719.350000
173 232 1776027719.367000
177 237 1776027719.384000
181 244 1776027719.400000
182 248 1776027719.417000
182 251 1776027719.434000
180 254 1776027719.450000
177 257 1776027719.467000
174 260 1776027719.483000
170 261 1776027719.500000
169 261 1776027719.509000

STROKE 4
225 263 1776027723.090000
224 263 1776027723.241000
223 263 1776027723.258000
219 263 1776027723.274000
213 263 1776027723.291000
204 262 1776027723.307000
200 261 1776027723.324000
197 259 1776027723.341000
196 256 1776027723.357000
196 251 1776027723.374000
199 245 1776027723.391000
203 239 1776027723.407000
207 236 1776027723.424000
211 234 1776027723.441000
212 234 1776027723.457000
214 234 1776027723.474000
216 234 1776027723.490000
218 234 1776027723.507000
222 235 1776027723.524000
222 235 1776027723.535000

STROKE 5
224 237 1776027724.007000
223 236 1776027724.106000
218 235 1776027724.122000
210 231 1776027724.139000
202 226 1776027724.156000
196 221 1776027724.172000
194 216 1776027724.189000
195 213 1776027724.205000
199 209 1776027724.222000
206 207 1776027724.239000
218 205 1776027724.255000
228 206 1776027724.272000
240 209 1776027724.289000

