STROKE 1
103 172 1775316991.916000
105 171 1775316992.008000
111 169 1775316992.025000
119 168 1775316992.041000
129 169 1775316992.058000
139 172 1775316992.074000
147 176 1775316992.092000
153 183 1775316992.108000
155 188 1775316992.124000
155 193 1775316992.141000
154 199 1775316992.157000
148 206 1775316992.174000
142 209 1775316992.191000
134 211 1775316992.207000
127 211 1775316992.224000
117 210 1775316992.241000
112 208 1775316992.257000
110 206 1775316992.274000
109 205 1775316992.290000
108 204 1775316992.307000
110 201 1775316992.324000
114 198 1775316992.340000
121 195 1775316992.357000
128 193 1775316992.373000
137 194 1775316992.391000
143 196 1775316992.407000
146 197 1775316992.424000
148 199 1775316992.440000
148 199 1775316992.449000

STROKE 2
145 154 1775316992.738000
145 154 1775316992.806000
143 150 1775316992.826000
140 144 1775316992.840000
138 135 1775316992.856000
138 126 1775316992.873000
140 115 1775316992.889000
146 103 1775316992.906000
152 99 1775316992.922000
158 98 1775316992.939000
164 98 1775316992.956000
174 103 1775316992.973000
180 109 1775316992.989000
185 117 1775316993.005000
188 128 1775316993.022000
191 140 1775316993.039000
193 159 1775316993.056000
195 173 1775316993.072000
196 185 1775316993.089000
197 194 1775316993.105000
198 201 1775316993.123000
198 205 1775316993.139000
198 208 1775316993.155000
198 210 1775316993.172000

STROKE 3
218 175 1775316993.453000
218 175 1775316993.571000
219 175 1775316993.587000
219 175 1775316993.604000
220 175 1775316993.621000
221 176 1775316993.638000
222 176 1775316993.654000
222 176 1775316993.670000
222 176 1775316993.803000

STROKE 4
225 213 1775316994.052000
225 214 1775316994.252000
225 214 1775316994.269000
225 214 1775316994.286000
224 214 1775316994.303000
223 214 1775316994.319000
223 213 1775316994.335000
223 213 1775316994.352000

