STROKE 1
259 150 1775074714.3404777
258 150 1775074714.3969338
257 149 1775074714.4034038
256 149 1775074714.4058719
254 149 1775074714.4102087
252 149 1775074714.413555
250 149 1775074714.4179986
249 149 1775074714.4211974
247 150 1775074714.4223015
246 150 1775074714.4241638
245 150 1775074714.4268165
243 150 1775074714.4287996
242 150 1775074714.4304779
239 151 1775074714.4323788
238 151 1775074714.4348211
236 152 1775074714.436801
235 152 1775074714.4386578
233 154 1775074714.4407723
232 155 1775074714.442301
229 156 1775074714.4446273
227 157 1775074714.4478302
226 157 1775074714.4486725
224 158 1775074714.4503977
223 159 1775074714.452554
221 160 1775074714.4548879
219 161 1775074714.4562833
217 163 1775074714.4584465
216 164 1775074714.4606283
215 165 1775074714.4626286
213 166 1775074714.4643567
212 167 1775074714.466816
210 169 1775074714.469212
209 170 1775074714.4700642
208 171 1775074714.4721932
207 174 1775074714.4744885
206 176 1775074714.4787645
205 177 1775074714.4809284
204 178 1775074714.4822745
204 179 1775074714.4840794
203 180 1775074714.4865925
203 181 1775074714.4884558
203 182 1775074714.491042
202 183 1775074714.492058
201 184 1775074714.4955251
201 185 1775074714.4963756
201 188 1775074714.498904
199 189 1775074714.500601
199 190 1775074714.5033882
199 191 1775074714.5041652
198 192 1775074714.5070002
198 193 1775074714.510023
198 194 1775074714.5110247
198 195 1775074714.5131285
198 197 1775074714.515131
198 199 1775074714.5185218
198 200 1775074714.5205364
198 201 1775074714.5239913
198 202 1775074714.5248103
198 203 1775074714.526464
198 204 1775074714.528775
198 205 1775074714.5316026
198 206 1775074714.5324252
198 207 1775074714.5342145
198 208 1775074714.538018
199 209 1775074714.5387275
201 211 1775074714.5403397
202 213 1775074714.5443854
202 214 1775074714.5463107
203 215 1775074714.5480669
204 216 1775074714.5502439
205 217 1775074714.5527968
205 218 1775074714.5544538
206 219 1775074714.5560985
207 219 1775074714.5589418
207 220 1775074714.5608602
208 221 1775074714.562418
209 221 1775074714.5644841
210 222 1775074714.5670757
210 223 1775074714.5687025
211 223 1775074714.5703492
212 224 1775074714.5741723
213 225 1775074714.5762365
214 225 1775074714.5788767
215 226 1775074714.5801506
216 226 1775074714.582027
217 227 1775074714.5849946
217 228 1775074714.5868487
218 228 1775074714.5884702
219 229 1775074714.59071
220 229 1775074714.593466
220 230 1775074714.5943289
221 230 1775074714.5968218
222 230 1775074714.5988147
223 230 1775074714.6015818
224 231 1775074714.604095
225 231 1775074714.6064017
226 232 1775074714.6102853
227 232 1775074714.6122959
228 232 1775074714.6162357
229 232 1775074714.6204321
230 232 1775074714.6242537
231 232 1775074714.6281655
232 232 1775074714.6301055
233 232 1775074714.6343641
234 232 1775074714.63828
235 232 1775074714.6402724
236 232 1775074714.6440253
237 231 1775074714.646084
239 231 1775074714.648184
240 231 1775074714.6522844
241 230 1775074714.654126
242 230 1775074714.658283
243 229 1775074714.660465
244 229 1775074714.6627617
244 228 1775074714.6649349
245 228 1775074714.666631
246 227 1775074714.669068
247 226 1775074714.6721268
248 226 1775074714.6740832
248 225 1775074714.6782105
249 225 1775074714.6801093
250 224 1775074714.684236
250 223 1775074714.6862018
250 222 1775074714.690327
251 222 1775074714.6922348
251 221 1775074714.6961393
251 220 1775074714.6986942
251 219 1775074714.702641
251 218 1775074714.7061915
250 217 1775074714.7105865
250 216 1775074714.7127745
250 215 1775074714.7166462
249 215 1775074714.718121
249 214 1775074714.7201009
248 213 1775074714.722509
248 212 1775074714.7253892
247 212 1775074714.7265549
247 211 1775074714.7281144
246 211 1775074714.7307773
246 210 1775074714.7334456
245 209 1775074714.7361438
244 208 1775074714.7380264
244 207 1775074714.7403443
243 207 1775074714.7428722
243 206 1775074714.7457945
242 206 1775074714.7468543
241 205 1775074714.7485254
241 204 1775074714.7510254
240 204 1775074714.752341
239 204 1775074714.756191
238 204 1775074714.7581286
238 203 1775074714.7609832
237 203 1775074714.7620213
236 203 1775074714.7643125
235 203 1775074714.7681627
234 203 1775074714.7721982
233 203 1775074714.7762165
232 203 1775074714.7780623
231 203 1775074714.7806017
229 203 1775074714.7843156
228 203 1775074714.7881405
227 203 1775074714.7900546
226 203 1775074714.792082
225 203 1775074714.795217
224 203 1775074714.7966168
223 203 1775074714.7987838
222 204 1775074714.8012047
221 204 1775074714.8042238
219 205 1775074714.8061044
218 205 1775074714.8090715
217 205 1775074714.8101084
216 205 1775074714.8125868
215 206 1775074714.8155193
214 206 1775074714.816589
213 207 1775074714.8183033
212 207 1775074714.822711
211 208 1775074714.8263323
210 208 1775074714.8323078
209 208 1775074714.8363316
208 208 1775074714.842568
208 209 1775074714.8763545

STROKE 2
303 149 1775074715.3395107
303 150 1775074715.348508
302 150 1775074715.3504086
301 150 1775074715.3623698
301 151 1775074715.3645518
300 152 1775074715.3707595
300 153 1775074715.374184
299 153 1775074715.3760974
299 154 1775074715.380253
298 154 1775074715.3820975
298 155 1775074715.384644
298 156 1775074715.386215
297 156 1775074715.388192
297 157 1775074715.3909898
296 158 1775074715.3927593
296 159 1775074715.3948753
295 160 1775074715.3965187
295 161 1775074715.4004948
294 162 1775074715.4027467
294 163 1775074715.4045146
294 164 1775074715.4061794
293 165 1775074715.4081137
293 166 1775074715.4103708
292 169 1775074715.4157937
292 170 1775074715.417004
291 172 1775074715.4196181
291 176 1775074715.4223397
291 177 1775074715.4245937
291 179 1775074715.4270797
290 180 1775074715.4294596
290 181 1775074715.4317281
290 184 1775074715.4346094
290 187 1775074715.4373875
290 189 1775074715.439839
290 191 1775074715.4429805
290 193 1775074715.4454353
291 194 1775074715.447533
291 195 1775074715.449484
291 196 1775074715.4510646
292 199 1775074715.4540632
293 201 1775074715.4565506
294 203 1775074715.4587805
294 204 1775074715.4610755
294 205 1775074715.4635324
295 206 1775074715.4657638
295 208 1775074715.4677954
298 211 1775074715.4707303
299 212 1775074715.472614
299 213 1775074715.4750419
300 214 1775074715.4776058
300 215 1775074715.4795456
301 215 1775074715.4819264
302 216 1775074715.4836857
303 218 1775074715.4864538
303 219 1775074715.488757
304 220 1775074715.4922786
305 220 1775074715.494765
305 221 1775074715.4977136
306 221 1775074715.4987123
307 221 1775074715.500326
307 222 1775074715.5046492
308 222 1775074715.507046
309 222 1775074715.5106256
310 222 1775074715.5125782
311 223 1775074715.5167704
312 223 1775074715.520144
313 223 1775074715.5244086
314 223 1775074715.5272174
315 223 1775074715.5282493
316 223 1775074715.531071
317 223 1775074715.5336442
318 223 1775074715.5352435
319 224 1775074715.5372102
320 224 1775074715.5396934
321 224 1775074715.541411
322 224 1775074715.5431027
325 224 1775074715.5466487
326 224 1775074715.5488107
328 224 1775074715.5511162
332 224 1775074715.5548916
334 224 1775074715.5569048
335 224 1775074715.5592399
336 224 1775074715.5619066
338 224 1775074715.5638876
340 224 1775074715.5661125
344 224 1775074715.5688782
346 224 1775074715.5710192
351 223 1775074715.574464
353 223 1775074715.5764134
355 223 1775074715.578105
357 223 1775074715.58106
358 223 1775074715.5831962
361 222 1775074715.5849197
365 222 1775074715.5884893
366 221 1775074715.5908267
368 221 1775074715.5932348
371 221 1775074715.595797
372 220 1775074715.5976694
374 220 1775074715.5997343
377 218 1775074715.6028457
378 217 1775074715.6052659
381 217 1775074715.607626
383 215 1775074715.6101515
384 214 1775074715.6146474
385 213 1775074715.6169355
386 212 1775074715.6181247
387 211 1775074715.6226099
387 210 1775074715.6253028
387 209 1775074715.6268694
387 207 1775074715.6312158
387 206 1775074715.633827
387 205 1775074715.636604
387 203 1775074715.6388638
387 202 1775074715.6408768
387 200 1775074715.644179
387 199 1775074715.64623
387 198 1775074715.6501956
387 196 1775074715.651405
386 194 1775074715.653239
386 193 1775074715.6552022
385 191 1775074715.6583633
384 190 1775074715.6602812
384 188 1775074715.662495
383 187 1775074715.665652
382 185 1775074715.6688962
381 184 1775074715.6714215
381 183 1775074715.6738167
378 181 1775074715.6762426
378 179 1775074715.6792798
377 178 1775074715.6810737
377 177 1775074715.683326
375 175 1775074715.686197
374 174 1775074715.6880634
374 173 1775074715.6901958
373 173 1775074715.693131
372 172 1775074715.6950045
372 171 1775074715.6971798
371 170 1775074715.7001386
370 169 1775074715.7021337
369 168 1775074715.7042916
369 167 1775074715.7065253
368 166 1775074715.7083478
367 165 1775074715.7127316
367 164 1775074715.7142174
366 163 1775074715.7165496
365 163 1775074715.7196848
365 162 1775074715.7220023
364 161 1775074715.7238507
363 160 1775074715.7269804
363 159 1775074715.729125
362 159 1775074715.7330863
362 158 1775074715.7344255
361 158 1775074715.7364318
361 157 1775074715.7390974
361 158 1775074715.8266788
361 159 1775074715.8325856
361 160 1775074715.838426
361 164 1775074715.8414147
361 165 1775074715.8500473

