STROKE 1
69 262 1776270065.270000
69 262 1776270065.412000
68 262 1776270065.429000
66 259 1776270065.445000
61 250 1776270065.461000
58 235 1776270065.490000
59 225 1776270065.507000
61 218 1776270065.524000
65 213 1776270065.541000
69 209 1776270065.558000
74 206 1776270065.574000
82 204 1776270065.591000
88 203 1776270065.607000
93 203 1776270065.624000
100 204 1776270065.641000
107 207 1776270065.657000
112 209 1776270065.674000
115 212 1776270065.690000
117 215 1776270065.707000
119 218 1776270065.723000
120 224 1776270065.740000
120 230 1776270065.756000
120 237 1776270065.773000
119 247 1776270065.790000
117 252 1776270065.806000
116 255 1776270065.823000
116 256 1776270065.841000
115 257 1776270065.856000
113 258 1776270065.873000
113 259 1776270065.889000
112 259 1776270065.906000
112 260 1776270065.915000

STROKE 2
118 225 1776270066.270000
119 223 1776270066.389000
123 219 1776270066.405000
129 213 1776270066.422000
135 209 1776270066.438000
143 206 1776270066.455000
147 206 1776270066.471000
152 206 1776270066.488000
157 208 1776270066.505000
161 209 1776270066.521000
166 213 1776270066.538000
169 216 1776270066.554000
171 218 1776270066.571000
172 222 1776270066.588000
174 227 1776270066.605000
174 238 1776270066.621000
173 246 1776270066.638000
172 252 1776270066.654000
169 256 1776270066.672000
166 259 1776270066.688000
163 260 1776270066.704000
160 261 1776270066.722000
157 262 1776270066.739000
154 263 1776270066.754000
152 263 1776270066.771000
151 264 1776270066.781000

STROKE 3
158 263 1776270071.757000
158 265 1776270071.925000
158 272 1776270071.941000
159 282 1776270071.958000
160 298 1776270071.975000
160 308 1776270071.991000
161 314 1776270072.008000
161 319 1776270072.025000
161 323 1776270072.042000
161 325 1776270072.058000
161 326 1776270072.074000
161 327 1776270072.091000
160 328 1776270072.108000
160 329 1776270072.125000
159 329 1776270072.141000
159 330 1776270072.158000
158 330 1776270072.174000
156 331 1776270072.191000
154 331 1776270072.207000
149 331 1776270072.224000
138 331 1776270072.241000
123 332 1776270072.258000
102 335 1776270072.274000
87 336 1776270072.291000
76 337 1776270072.307000
63 338 1776270072.325000
57 338 1776270072.341000
51 338 1776270072.357000
47 337 1776270072.374000
43 337 1776270072.391000
40 336 1776270072.408000
38 336 1776270072.423000
36 335 1776270072.440000
35 335 1776270072.457000
34 334 1776270072.474000
33 334 1776270072.490000
33 334 1776270072.507000
32 334 1776270072.523000
32 334 1776270072.540000
32 334 1776270072.557000
31 334 1776270072.573000
31 334 1776270072.623000
31 333 1776270072.640000
31 330 1776270072.656000
32 322 1776270072.673000
34 306 1776270072.690000
35 287 1776270072.706000
37 256 1776270072.723000
38 233 1776270072.739000
38 212 1776270072.756000
36 187 1776270072.773000
34 175 1776270072.789000
32 165 1776270072.806000
31 158 1776270072.823000
30 153 1776270072.839000
30 149 1776270072.856000
30 147 1776270072.873000
30 146 1776270072.889000
30 145 1776270072.906000
30 144 1776270072.923000
30 142 1776270072.939000
30 142 1776270072.956000
31 141 1776270072.972000
31 140 1776270072.990000
32 139 1776270073.006000
33 138 1776270073.022000
37 137 1776270073.039000
47 134 1776270073.055000
73 133 1776270073.072000
96 132 1776270073.089000
115 132 1776270073.105000
127 132 1776270073.122000
138 132 1776270073.139000
143 132 1776270073.155000
146 132 1776270073.172000
148 132 1776270073.188000
150 132 1776270073.205000
151 132 1776270073.222000

STROKE 4
201 205 1776270073.760000
200 206 1776270073.887000
198 209 1776270073.903000
195 214 1776270073.920000
192 222 1776270073.937000
191 231 1776270073.953000
191 242 1776270073.970000
193 250 1776270073.986000
196 255 1776270074.003000
200 257 1776270074.020000
204 259 1776270074.036000
207 260 1776270074.053000
210 261 1776270074.070000
216 261 1776270074.087000
218 261 1776270074.103000
223 261 1776270074.119000
226 260 1776270074.136000
230 256 1776270074.153000
234 249 1776270074.170000
237 238 1776270074.186000
238 231 1776270074.203000
237 226 1776270074.219000
236 220 1776270074.237000
234 216 1776270074.252000
233 213 1776270074.269000
232 212 1776270074.286000
231 211 1776270074.302000
230 210 1776270074.320000

STROKE 5
259 210 1776270074.696000
259 210 1776270074.836000
261 210 1776270074.851000
264 210 1776270074.868000
269 212 1776270074.885000
275 214 1776270074.901000
278 217 1776270074.918000
280 220 1776270074.934000
282 225 1776270074.951000
282 231 1776270074.968000
280 242 1776270074.984000
277 249 1776270075.001000
273 254 1776270075.018000
269 257 1776270075.034000
263 259 1776270075.051000
256 260 1776270075.067000
251 261 1776270075.084000
247 261 1776270075.101000
243 260 1776270075.118000
240 259 1776270075.134000
237 257 1776270075.150000
235 254 1776270075.167000
234 253 1776270075.182000

STROKE 6
261 204 1776270078.641000
261 204 1776270078.742000
260 204 1776270078.758000
257 203 1776270078.775000
251 198 1776270078.792000
245 193 1776270078.808000
240 187 1776270078.825000
237 181 1776270078.842000
235 175 1776270078.858000
235 169 1776270078.875000
236 165 1776270078.891000
239 160 1776270078.908000
246 155 1776270078.925000
255 151 1776270078.941000
262 149 1776270078.958000
267 148 1776270078.974000
271 148 1776270078.991000
275 148 1776270079.008000
283 150 1776270079.024000
287 151 1776270079.041000

