STROKE 1
111 248 1776489306.195000
111 246 1776489306.278000
108 245 1776489306.294000
103 244 1776489306.311000
95 245 1776489306.327000
78 251 1776489306.345000
68 256 1776489306.361000
62 262 1776489306.377000
60 268 1776489306.394000
60 274 1776489306.410000
64 286 1776489306.427000
70 294 1776489306.443000
77 299 1776489306.460000
85 303 1776489306.477000
93 304 1776489306.493000
104 303 1776489306.510000
112 300 1776489306.527000
117 297 1776489306.544000
120 293 1776489306.560000
121 289 1776489306.577000
118 281 1776489306.593000
113 276 1776489306.610000
105 274 1776489306.627000
96 275 1776489306.643000
86 278 1776489306.660000
77 284 1776489306.676000
74 288 1776489306.693000

STROKE 2
172 261 1776489307.250000
171 261 1776489307.375000
170 262 1776489307.391000
167 266 1776489307.408000
164 276 1776489307.425000
163 285 1776489307.441000
166 296 1776489307.458000
171 306 1776489307.475000
181 313 1776489307.491000
189 315 1776489307.508000
197 315 1776489307.524000
206 313 1776489307.541000
216 309 1776489307.558000
226 302 1776489307.574000
233 296 1776489307.591000
237 289 1776489307.608000
239 283 1776489307.624000
240 276 1776489307.641000
240 273 1776489307.657000
239 270 1776489307.674000
236 266 1776489307.691000
232 263 1776489307.707000
227 261 1776489307.724000
224 260 1776489307.740000
223 260 1776489307.756000

STROKE 3
175 304 1776489309.298000
176 303 1776489309.437000
178 300 1776489309.454000
185 294 1776489309.470000
191 290 1776489309.487000
197 288 1776489309.503000
202 287 1776489309.520000
206 287 1776489309.536000
211 289 1776489309.553000
214 291 1776489309.570000
217 292 1776489309.586000
218 294 1776489309.603000
220 296 1776489309.619000
220 297 1776489309.636000
221 298 1776489309.653000
222 299 1776489309.669000
222 300 1776489309.686000
222 301 1776489309.702000
222 302 1776489309.719000
222 302 1776489309.736000
222 303 1776489309.752000
222 303 1776489309.769000
222 303 1776489309.786000
222 304 1776489309.802000
222 304 1776489309.819000
222 304 1776489309.836000
222 305 1776489309.985000
222 306 1776489310.002000
223 307 1776489310.018000
223 311 1776489310.035000
223 318 1776489310.052000
224 327 1776489310.068000
224 341 1776489310.085000
226 351 1776489310.102000
227 360 1776489310.118000
228 367 1776489310.135000
229 375 1776489310.152000
229 379 1776489310.168000
229 382 1776489310.185000
229 384 1776489310.201000
229 387 1776489310.218000
228 388 1776489310.235000
228 389 1776489310.251000
227 390 1776489310.268000
227 391 1776489310.285000
225 392 1776489310.301000
220 394 1776489310.318000
212 396 1776489310.334000
201 398 1776489310.351000
191 399 1776489310.368000
179 399 1776489310.384000
174 399 1776489310.401000
170 399 1776489310.418000
168 399 1776489310.434000
166 399 1776489310.451000
165 399 1776489310.467000
163 399 1776489310.484000
162 399 1776489310.501000
161 399 1776489310.518000
160 398 1776489310.534000
159 398 1776489310.551000
158 397 1776489310.567000
156 394 1776489310.584000
153 386 1776489310.600000
151 373 1776489310.617000
149 357 1776489310.634000
148 338 1776489310.650000
149 320 1776489310.667000
151 295 1776489310.683000
152 281 1776489310.700000
153 268 1776489310.717000
153 254 1776489310.733000
151 236 1776489310.750000
150 226 1776489310.767000
149 219 1776489310.783000
148 213 1776489310.800000
147 206 1776489310.817000
147 201 1776489310.833000
147 198 1776489310.850000
147 196 1776489310.866000
147 194 1776489310.883000
147 193 1776489310.900000
147 192 1776489310.916000
147 191 1776489310.933000
147 191 1776489310.950000
147 191 1776489310.966000
147 190 1776489310.983000
147 190 1776489311.003000
148 190 1776489311.016000
150 189 1776489311.033000
161 188 1776489311.049000
181 190 1776489311.066000
201 191 1776489311.082000
215 192 1776489311.099000
224 192 1776489311.116000
230 192 1776489311.132000
233 192 1776489311.149000
234 192 1776489311.166000
235 192 1776489311.182000
236 192 1776489311.191000

STROKE 4
199 338 1776489311.634000
200 338 1776489311.748000
202 337 1776489311.764000
204 338 1776489311.781000
209 340 1776489311.798000
215 344 1776489311.814000
218 348 1776489311.831000
220 352 1776489311.847000
222 357 1776489311.864000
222 362 1776489311.881000
221 366 1776489311.897000
220 369 1776489311.914000
219 372 1776489311.930000
217 376 1776489311.947000
214 381 1776489311.964000
210 385 1776489311.980000
207 388 1776489311.997000
204 390 1776489312.014000
200 392 1776489312.031000
196 392 1776489312.047000
189 390 1776489312.063000
182 387 1776489312.080000
175 382 1776489312.097000
169 376 1776489312.114000
166 371 1776489312.130000
165 367 1776489312.147000
165 364 1776489312.163000
167 358 1776489312.180000
171 353 1776489312.196000
175 350 1776489312.213000
178 347 1776489312.230000
182 346 1776489312.246000
188 345 1776489312.263000
193 345 1776489312.280000
197 346 1776489312.296000
201 346 1776489312.313000
204 346 1776489312.330000
207 347 1776489312.346000
209 348 1776489312.363000

