STROKE 1
154 197 1776483241.571000
154 197 1776483241.657000
151 196 1776483241.674000
145 194 1776483241.690000
136 193 1776483241.707000
127 193 1776483241.723000
118 195 1776483241.740000
111 201 1776483241.756000
108 205 1776483241.773000
107 210 1776483241.790000
108 217 1776483241.807000
111 229 1776483241.823000
120 243 1776483241.840000
128 250 1776483241.856000
136 254 1776483241.873000
143 256 1776483241.890000
150 256 1776483241.906000
153 256 1776483241.923000
155 256 1776483241.939000
156 256 1776483241.956000
158 256 1776483241.973000
159 256 1776483241.989000
159 256 1776483242.006000
160 256 1776483242.023000
160 256 1776483242.039000
160 256 1776483242.056000

STROKE 2
153 264 1776483242.650000
153 265 1776483242.888000
152 269 1776483242.904000
151 278 1776483242.920000
150 291 1776483242.937000
150 302 1776483242.954000
151 314 1776483242.970000
151 320 1776483242.987000
151 323 1776483243.004000
151 324 1776483243.020000
151 325 1776483243.037000
150 326 1776483243.054000
149 328 1776483243.070000
146 329 1776483243.087000
138 329 1776483243.103000
124 330 1776483243.120000
115 329 1776483243.137000
109 329 1776483243.153000
105 329 1776483243.170000
103 329 1776483243.187000
102 328 1776483243.203000
100 328 1776483243.220000
99 327 1776483243.236000
98 326 1776483243.253000
97 324 1776483243.270000
95 318 1776483243.286000
93 306 1776483243.303000
91 290 1776483243.320000
89 271 1776483243.336000
85 245 1776483243.353000
82 227 1776483243.369000
80 209 1776483243.386000
78 193 1776483243.403000
77 178 1776483243.419000
76 161 1776483243.436000
74 151 1776483243.453000
73 143 1776483243.469000
72 135 1776483243.487000
72 132 1776483243.503000
71 130 1776483243.519000
71 129 1776483243.536000
71 128 1776483243.553000
71 127 1776483243.569000
71 126 1776483243.586000
71 126 1776483243.602000
71 125 1776483243.619000
71 124 1776483243.636000
73 123 1776483243.652000
80 122 1776483243.669000
94 121 1776483243.685000
109 120 1776483243.702000
127 120 1776483243.719000
138 121 1776483243.735000
142 122 1776483243.745000

STROKE 3
234 261 1776483244.385000
234 261 1776483244.533000
231 261 1776483244.551000
223 260 1776483244.567000
212 258 1776483244.583000
200 254 1776483244.600000
190 246 1776483244.616000
181 235 1776483244.633000
178 228 1776483244.650000
177 222 1776483244.666000
177 217 1776483244.683000
181 207 1776483244.700000
188 200 1776483244.716000
196 195 1776483244.733000
203 192 1776483244.749000
208 190 1776483244.766000
212 189 1776483244.783000
215 189 1776483244.799000
218 190 1776483244.816000
221 190 1776483244.833000
224 191 1776483244.849000
228 194 1776483244.866000

STROKE 4
214 189 1776483245.413000
214 188 1776483245.498000
211 187 1776483245.514000
204 184 1776483245.531000
191 174 1776483245.548000
182 163 1776483245.564000
175 151 1776483245.581000
172 141 1776483245.597000
172 135 1776483245.614000
178 125 1776483245.631000
190 120 1776483245.647000
205 118 1776483245.664000
229 122 1776483245.681000
236 124 1776483245.693000

STROKE 5
271 207 1776483247.220000
271 207 1776483247.393000
272 207 1776483247.410000
273 207 1776483247.427000
274 207 1776483247.443000
276 207 1776483247.461000
276 208 1776483247.476000
277 208 1776483247.493000
278 209 1776483247.510000
278 209 1776483247.526000
278 210 1776483247.546000
277 210 1776483247.561000
277 210 1776483247.576000
276 210 1776483247.593000
276 210 1776483247.609000
275 210 1776483247.626000
275 209 1776483247.643000
274 209 1776483247.659000
274 209 1776483247.676000
274 208 1776483247.696000
275 208 1776483247.759000

STROKE 6
268 264 1776483248.414000
269 264 1776483248.558000
270 264 1776483248.574000
270 264 1776483248.590000
271 264 1776483248.607000
272 264 1776483248.623000
272 264 1776483248.640000
273 264 1776483248.657000
272 264 1776483248.723000
271 264 1776483248.740000
271 264 1776483248.756000
270 263 1776483248.773000
270 263 1776483248.790000
270 262 1776483248.816000
270 262 1776483248.823000
271 262 1776483248.839000
271 262 1776483248.856000
272 261 1776483248.873000
273 261 1776483248.889000
273 261 1776483248.906000
274 261 1776483248.923000
274 261 1776483248.939000
274 261 1776483249.006000
273 261 1776483249.023000
273 261 1776483249.039000
272 261 1776483249.056000
272 261 1776483249.072000
271 261 1776483249.089000
271 261 1776483249.106000
271 261 1776483249.172000
272 261 1776483249.189000
273 261 1776483249.205000
273 261 1776483249.222000
273 261 1776483249.238000
273 261 1776483249.305000
272 261 1776483249.322000
271 261 1776483249.338000
270 261 1776483249.355000
270 261 1776483249.372000
270 261 1776483249.388000
270 261 1776483249.472000
270 261 1776483249.488000
271 261 1776483249.505000
271 261 1776483249.521000
271 261 1776483249.538000
272 261 1776483249.555000

