STROKE 1
87 231 1776574187.865000
87 231 1776574187.940000
86 233 1776574187.957000
81 240 1776574187.973000
78 246 1776574187.990000
76 252 1776574188.007000
76 257 1776574188.023000
79 268 1776574188.040000
85 275 1776574188.057000
91 280 1776574188.073000
97 283 1776574188.090000
103 284 1776574188.107000
111 284 1776574188.123000
117 283 1776574188.140000
123 281 1776574188.156000
127 278 1776574188.173000
132 273 1776574188.190000
135 270 1776574188.206000
136 268 1776574188.223000
138 266 1776574188.240000
140 260 1776574188.257000
141 253 1776574188.273000
141 244 1776574188.289000
138 235 1776574188.306000
134 229 1776574188.322000
126 222 1776574188.339000
118 220 1776574188.356000
111 219 1776574188.373000
102 220 1776574188.389000
92 224 1776574188.406000
86 231 1776574188.422000
85 237 1776574188.438000

STROKE 2
142 259 1776574194.078000
142 257 1776574194.192000
143 252 1776574194.208000
146 243 1776574194.225000
152 233 1776574194.242000
160 223 1776574194.259000
165 220 1776574194.275000
168 218 1776574194.292000
170 218 1776574194.308000
175 219 1776574194.326000
181 223 1776574194.341000
189 232 1776574194.358000
197 242 1776574194.375000
202 249 1776574194.391000
206 255 1776574194.408000
207 259 1776574194.425000
207 262 1776574194.441000
207 266 1776574194.458000
205 272 1776574194.475000
200 279 1776574194.491000
195 282 1776574194.508000
189 284 1776574194.524000
182 284 1776574194.541000
172 283 1776574194.558000
157 277 1776574194.574000
149 272 1776574194.591000
144 269 1776574194.607000
143 267 1776574194.624000

STROKE 3
180 184 1776574197.595000
180 184 1776574197.866000
180 185 1776574197.883000
180 186 1776574197.900000
180 186 1776574197.916000
180 186 1776574197.933000
180 186 1776574198.066000
180 186 1776574198.082000
180 186 1776574198.099000
180 185 1776574198.116000
180 184 1776574198.132000
181 184 1776574198.149000
182 184 1776574198.165000
182 184 1776574198.182000
183 184 1776574198.199000
183 184 1776574198.215000
184 184 1776574198.232000
184 184 1776574198.249000
184 184 1776574198.268000
184 185 1776574198.284000
184 185 1776574198.299000
183 186 1776574198.315000
182 186 1776574198.332000
181 187 1776574198.348000
180 187 1776574198.365000
180 187 1776574198.382000
179 187 1776574198.398000
179 186 1776574198.415000
178 186 1776574198.432000
178 185 1776574198.449000
178 184 1776574198.465000
178 184 1776574198.481000
178 183 1776574198.498000
179 183 1776574198.515000
180 183 1776574198.531000
180 183 1776574198.548000
180 183 1776574198.565000
181 183 1776574198.581000
181 184 1776574198.598000
181 185 1776574198.614000
181 185 1776574198.625000

STROKE 4
178 291 1776574199.420000
178 291 1776574199.795000
178 296 1776574199.812000
178 305 1776574199.828000
178 316 1776574199.845000
178 328 1776574199.861000
178 338 1776574199.878000
178 342 1776574199.895000
178 345 1776574199.911000
178 346 1776574199.928000
178 347 1776574199.945000
178 348 1776574199.961000
178 349 1776574199.978000
178 349 1776574199.994000
178 350 1776574200.011000
178 350 1776574200.028000
179 350 1776574200.044000
182 350 1776574200.061000
189 348 1776574200.078000
201 347 1776574200.095000
209 347 1776574200.111000

