STROKE 1
208 157 1775217896.347000
208 156 1775217896.440000
207 153 1775217896.456000
202 148 1775217896.473000
191 145 1775217896.490000
180 143 1775217896.506000
168 143 1775217896.523000
162 145 1775217896.540000
159 147 1775217896.556000
159 148 1775217896.573000
160 151 1775217896.590000
166 160 1775217896.606000
174 167 1775217896.623000
181 175 1775217896.639000
187 183 1775217896.656000
192 194 1775217896.673000
194 201 1775217896.689000
194 206 1775217896.706000
194 210 1775217896.722000
192 213 1775217896.740000
187 214 1775217896.755000
180 214 1775217896.772000
168 209 1775217896.789000
156 200 1775217896.806000
153 193 1775217896.822000
152 189 1775217896.839000
154 184 1775217896.855000
159 182 1775217896.872000
169 183 1775217896.889000
179 190 1775217896.905000
188 204 1775217896.922000
194 224 1775217896.939000
198 242 1775217896.956000
200 266 1775217896.972000
201 281 1775217896.988000
201 294 1775217897.005000
200 305 1775217897.022000
199 315 1775217897.039000
198 321 1775217897.055000

STROKE 2
178 136 1775217897.396000
178 136 1775217897.454000
176 135 1775217897.471000
168 126 1775217897.487000
158 111 1775217897.504000
153 94 1775217897.520000
153 80 1775217897.537000
165 57 1775217897.554000
180 47 1775217897.570000
196 44 1775217897.587000
210 44 1775217897.604000
226 49 1775217897.620000
241 60 1775217897.637000
250 70 1775217897.653000
256 82 1775217897.670000
257 93 1775217897.687000
250 110 1775217897.704000
236 123 1775217897.720000
220 131 1775217897.736000
204 135 1775217897.753000
184 136 1775217897.770000
171 133 1775217897.786000
162 128 1775217897.803000
158 125 1775217897.820000
158 120 1775217897.837000
163 113 1775217897.853000
175 104 1775217897.869000
188 98 1775217897.886000
199 98 1775217897.903000
212 102 1775217897.920000
220 107 1775217897.936000
225 113 1775217897.953000
228 118 1775217897.969000
230 122 1775217897.983000

