STROKE 1
87 264 1777551416.140000
89 264 1777551416.377000
92 263 1777551416.394000
98 262 1777551416.410000
106 261 1777551416.427000
114 261 1777551416.444000
119 261 1777551416.460000
124 262 1777551416.477000
127 263 1777551416.493000
130 265 1777551416.510000
133 269 1777551416.527000
135 273 1777551416.543000
136 277 1777551416.560000
137 281 1777551416.577000
136 286 1777551416.594000
135 290 1777551416.610000
133 294 1777551416.626000
132 296 1777551416.643000
128 299 1777551416.660000
124 301 1777551416.676000
120 302 1777551416.693000
117 303 1777551416.710000
113 303 1777551416.726000
110 303 1777551416.743000
108 303 1777551416.760000
106 303 1777551416.776000
105 303 1777551416.793000
103 302 1777551416.810000
102 300 1777551416.826000
102 299 1777551416.843000
101 297 1777551416.859000
102 295 1777551416.876000
103 292 1777551416.893000
105 289 1777551416.909000
107 287 1777551416.926000
110 285 1777551416.942000
113 284 1777551416.959000
115 284 1777551416.976000
116 284 1777551416.992000
118 285 1777551417.009000
119 286 1777551417.026000
121 288 1777551417.042000
122 291 1777551417.059000
122 293 1777551417.075000
122 295 1777551417.092000
121 298 1777551417.109000
120 300 1777551417.125000
119 302 1777551417.142000
117 304 1777551417.159000
115 305 1777551417.175000

STROKE 2
141 289 1777551417.501000
141 289 1777551417.627000
141 287 1777551417.645000
142 282 1777551417.661000
143 277 1777551417.677000
145 272 1777551417.694000
151 267 1777551417.724000
155 265 1777551417.741000
162 264 1777551417.758000
166 264 1777551417.774000
170 264 1777551417.790000
176 265 1777551417.807000
183 268 1777551417.824000
188 271 1777551417.840000
192 274 1777551417.857000
194 277 1777551417.873000
195 280 1777551417.890000
196 284 1777551417.907000
196 288 1777551417.923000
195 293 1777551417.940000
192 298 1777551417.957000
188 302 1777551417.973000
181 305 1777551417.990000
175 307 1777551418.006000
169 308 1777551418.023000
164 309 1777551418.040000
156 308 1777551418.057000
150 307 1777551418.073000
145 305 1777551418.090000
140 304 1777551418.106000
138 303 1777551418.123000
136 300 1777551418.139000
135 299 1777551418.156000
134 298 1777551418.173000
134 296 1777551418.189000
134 296 1777551418.197000

STROKE 3
217 265 1777551418.639000
220 265 1777551418.789000
226 264 1777551418.805000
233 263 1777551418.822000
239 262 1777551418.838000
245 262 1777551418.855000
249 262 1777551418.871000
252 263 1777551418.888000
255 264 1777551418.904000
259 266 1777551418.922000
261 270 1777551418.938000
262 273 1777551418.954000
263 276 1777551418.971000
262 280 1777551418.988000
259 287 1777551419.004000
256 292 1777551419.021000
253 296 1777551419.037000
250 298 1777551419.054000
246 300 1777551419.071000
241 302 1777551419.087000
236 303 1777551419.104000
231 304 1777551419.120000
228 304 1777551419.137000
224 304 1777551419.154000
223 303 1777551419.170000
221 303 1777551419.187000
220 303 1777551419.204000
219 302 1777551419.220000
218 302 1777551419.237000
217 302 1777551419.253000
217 302 1777551419.270000
217 302 1777551419.287000
217 302 1777551419.318000
217 303 1777551419.329000
217 303 1777551419.337000
216 307 1777551419.354000
216 314 1777551419.370000
216 320 1777551419.386000
216 327 1777551419.403000
216 334 1777551419.420000
216 341 1777551419.437000
216 346 1777551419.453000
216 350 1777551419.470000
216 354 1777551419.487000
216 359 1777551419.504000
216 361 1777551419.520000
216 363 1777551419.536000
216 365 1777551419.553000
216 366 1777551419.570000
217 368 1777551419.586000
219 369 1777551419.603000
220 371 1777551419.619000
223 372 1777551419.636000
228 373 1777551419.653000
233 373 1777551419.669000
238 373 1777551419.686000
244 373 1777551419.703000
251 373 1777551419.720000
260 372 1777551419.736000
266 372 1777551419.752000
270 371 1777551419.769000
274 371 1777551419.786000
279 369 1777551419.803000
282 368 1777551419.819000
285 367 1777551419.836000
287 366 1777551419.852000
290 365 1777551419.869000
291 365 1777551419.886000

STROKE 4
275 265 1777551420.392000
276 265 1777551420.567000
278 264 1777551420.584000
284 264 1777551420.601000
289 263 1777551420.617000
294 263 1777551420.633000
297 264 1777551420.650000
301 265 1777551420.667000
304 266 1777551420.683000
308 269 1777551420.700000
310 272 1777551420.717000
311 275 1777551420.733000
312 277 1777551420.750000
312 281 1777551420.767000
311 284 1777551420.783000
310 288 1777551420.800000
308 292 1777551420.817000
304 295 1777551420.833000
302 297 1777551420.850000
298 299 1777551420.866000
294 299 1777551420.883000
288 300 1777551420.900000
284 300 1777551420.916000
279 300 1777551420.933000
272 298 1777551420.949000
265 296 1777551420.966000
257 293 1777551420.983000
254 291 1777551420.999000
252 290 1777551421.016000
251 289 1777551421.033000
250 289 1777551421.040000

STROKE 5
316 262 1777551421.446000
315 262 1777551421.581000
308 262 1777551421.598000
300 262 1777551421.615000
293 261 1777551421.631000
285 257 1777551421.648000
281 251 1777551421.664000
278 243 1777551421.681000
277 237 1777551421.698000
277 231 1777551421.714000
278 227 1777551421.731000
280 223 1777551421.747000
283 220 1777551421.764000
287 217 1777551421.781000
294 215 1777551421.797000
298 214 1777551421.814000
301 214 1777551421.831000
305 214 1777551421.848000
307 214 1777551421.864000
310 215 1777551421.880000
312 216 1777551421.895000

STROKE 6
329 277 1777551423.230000
330 277 1777551423.477000
330 277 1777551423.493000
331 277 1777551423.517000
332 277 1777551423.534000
334 277 1777551423.560000
334 277 1777551423.577000
335 277 1777551423.593000
335 277 1777551423.610000
336 277 1777551423.626000

STROKE 7
341 315 1777551424.133000
341 314 1777551424.274000
341 313 1777551424.291000
341 312 1777551424.308000
341 311 1777551424.325000
341 310 1777551424.341000
340 309 1777551424.358000
340 309 1777551424.374000
340 309 1777551424.391000
340 308 1777551424.408000
339 308 1777551424.424000
338 308 1777551424.441000
338 308 1777551424.458000
337 308 1777551424.474000
337 308 1777551424.491000
336 307 1777551424.507000

