STROKE 1
101 193 1776267655.539000
101 194 1776267655.649000
100 195 1776267655.666000
96 202 1776267655.685000
93 211 1776267655.702000
96 235 1776267655.730000
103 246 1776267655.747000
111 253 1776267655.763000
119 256 1776267655.780000
129 257 1776267655.797000
138 255 1776267655.813000
147 250 1776267655.830000
153 242 1776267655.846000
156 234 1776267655.863000
158 224 1776267655.880000
157 216 1776267655.896000
154 208 1776267655.913000
150 201 1776267655.929000
145 196 1776267655.947000
142 194 1776267655.962000
140 194 1776267655.979000
138 194 1776267655.996000

STROKE 2
185 191 1776267656.334000
185 193 1776267656.428000
184 203 1776267656.445000
185 223 1776267656.462000
186 257 1776267656.478000
185 278 1776267656.494000
184 293 1776267656.511000
183 303 1776267656.528000
181 311 1776267656.545000
181 314 1776267656.561000
180 315 1776267656.578000
180 316 1776267656.595000
180 317 1776267656.611000
179 318 1776267656.628000
179 319 1776267656.645000
177 319 1776267656.661000
174 320 1776267656.678000
164 318 1776267656.695000
155 317 1776267656.711000
148 316 1776267656.728000
144 315 1776267656.745000
141 315 1776267656.762000
140 315 1776267656.777000
139 314 1776267656.794000
138 314 1776267656.811000
137 314 1776267656.827000
136 313 1776267656.844000
135 312 1776267656.861000
134 309 1776267656.877000
133 302 1776267656.894000
133 292 1776267656.911000
133 279 1776267656.927000
134 273 1776267656.944000
134 270 1776267656.960000
134 270 1776267656.968000

STROKE 3
192 181 1776267657.385000
191 181 1776267657.475000
189 180 1776267657.492000
176 172 1776267657.509000
165 161 1776267657.526000
158 150 1776267657.542000
158 141 1776267657.559000
166 128 1776267657.576000
183 116 1776267657.592000
195 113 1776267657.609000
206 113 1776267657.625000
217 117 1776267657.642000
229 126 1776267657.659000
234 135 1776267657.675000
236 144 1776267657.692000
236 155 1776267657.709000
233 166 1776267657.725000
226 177 1776267657.742000
219 181 1776267657.758000
211 183 1776267657.775000
199 184 1776267657.792000
188 182 1776267657.808000
182 181 1776267657.824000

STROKE 4
205 199 1776267658.246000
205 200 1776267658.373000
206 203 1776267658.390000
208 223 1776267658.407000
209 246 1776267658.423000
209 266 1776267658.440000
208 283 1776267658.457000
207 299 1776267658.473000
206 307 1776267658.490000
206 312 1776267658.506000
206 315 1776267658.523000
206 318 1776267658.540000
207 320 1776267658.556000
208 322 1776267658.573000
212 324 1776267658.590000
219 326 1776267658.606000
233 327 1776267658.623000
244 328 1776267658.639000
247 329 1776267658.649000

