STROKE 1
86 248 1775599154.627000
86 248 1775599154.713000
86 246 1775599154.730000
89 242 1775599154.747000
94 237 1775599154.763000
100 232 1775599154.780000
107 230 1775599154.797000
114 230 1775599154.814000
124 235 1775599154.830000
130 241 1775599154.846000
133 247 1775599154.864000
134 251 1775599154.880000
135 255 1775599154.897000
133 258 1775599154.913000
130 264 1775599154.930000
123 270 1775599154.946000
116 276 1775599154.963000
108 280 1775599154.980000
98 282 1775599154.997000
92 282 1775599155.014000
87 281 1775599155.030000
82 280 1775599155.046000
80 279 1775599155.063000
80 278 1775599155.079000

STROKE 2
152 234 1775599155.380000
152 234 1775599155.511000
153 233 1775599155.528000
155 231 1775599155.545000
160 230 1775599155.561000
165 230 1775599155.578000
170 232 1775599155.595000
175 235 1775599155.611000
180 242 1775599155.628000
182 247 1775599155.644000
183 251 1775599155.661000
184 254 1775599155.679000
184 255 1775599155.695000
183 257 1775599155.711000
182 260 1775599155.728000
178 264 1775599155.744000
171 268 1775599155.761000
161 272 1775599155.777000
154 273 1775599155.794000
148 272 1775599155.811000
141 271 1775599155.828000
137 270 1775599155.844000
135 270 1775599155.861000
133 269 1775599155.877000
132 268 1775599155.894000
131 268 1775599155.911000

STROKE 3
204 239 1775599156.289000
204 238 1775599156.393000
205 238 1775599156.410000
207 235 1775599156.426000
209 234 1775599156.443000
212 234 1775599156.459000
216 235 1775599156.476000
223 240 1775599156.493000
227 245 1775599156.509000
230 249 1775599156.526000
231 252 1775599156.543000
232 255 1775599156.560000
232 256 1775599156.576000
231 257 1775599156.592000
230 259 1775599156.609000
227 262 1775599156.626000
218 268 1775599156.642000
210 271 1775599156.659000
204 272 1775599156.676000
199 272 1775599156.692000
192 270 1775599156.709000
188 269 1775599156.726000
185 268 1775599156.742000
182 267 1775599156.759000
180 266 1775599156.776000
179 265 1775599156.792000

