STROKE 1
45 241 1776483530.992000
45 240 1776483531.076000
46 240 1776483531.093000
49 239 1776483531.110000
59 239 1776483531.127000
72 244 1776483531.143000
82 251 1776483531.160000
88 259 1776483531.177000
91 266 1776483531.193000
92 276 1776483531.210000
89 285 1776483531.226000
84 293 1776483531.243000
78 298 1776483531.260000
72 301 1776483531.276000
65 303 1776483531.293000
58 302 1776483531.310000
50 299 1776483531.326000
42 292 1776483531.344000
39 286 1776483531.359000
39 283 1776483531.376000
39 280 1776483531.393000
42 277 1776483531.409000
51 274 1776483531.427000
60 273 1776483531.443000
70 273 1776483531.459000
79 276 1776483531.476000
85 278 1776483531.492000
88 282 1776483531.509000

STROKE 2
85 266 1776483531.814000
86 265 1776483531.908000
88 262 1776483531.925000
95 257 1776483531.941000
104 251 1776483531.958000
115 247 1776483531.974000
123 247 1776483531.991000
132 250 1776483532.008000
139 255 1776483532.025000
145 260 1776483532.041000
147 266 1776483532.058000
149 272 1776483532.074000
148 279 1776483532.091000
145 288 1776483532.108000
137 298 1776483532.124000
130 303 1776483532.141000
122 305 1776483532.158000
114 306 1776483532.174000
100 303 1776483532.191000
90 298 1776483532.207000
85 294 1776483532.224000

STROKE 3
179 257 1776483532.630000
178 259 1776483532.773000
176 261 1776483532.790000
174 270 1776483532.806000
174 279 1776483532.823000
178 288 1776483532.839000
184 294 1776483532.856000
194 298 1776483532.873000
202 297 1776483532.889000
212 293 1776483532.906000
219 287 1776483532.923000
224 281 1776483532.939000
227 275 1776483532.956000
228 271 1776483532.972000
228 267 1776483532.989000
225 260 1776483533.006000
218 248 1776483533.023000
212 243 1776483533.039000
209 240 1776483533.056000

STROKE 4
222 257 1776483533.301000
222 257 1776483533.371000
221 255 1776483533.388000
214 248 1776483533.405000
205 237 1776483533.421000
196 226 1776483533.438000
191 216 1776483533.454000
189 206 1776483533.471000
193 192 1776483533.487000
200 182 1776483533.504000
210 177 1776483533.521000
221 176 1776483533.537000
243 181 1776483533.555000
255 187 1776483533.571000

