STROKE 1
120 206 1777707190.860000
119 207 1777707191.006000
118 212 1777707191.022000
117 220 1777707191.039000
118 234 1777707191.056000
121 245 1777707191.072000
124 252 1777707191.089000
128 256 1777707191.105000
134 259 1777707191.122000
139 260 1777707191.139000
146 261 1777707191.155000
154 260 1777707191.172000
166 255 1777707191.189000
173 247 1777707191.205000
179 238 1777707191.222000
182 230 1777707191.238000
183 224 1777707191.255000
183 218 1777707191.272000
181 214 1777707191.288000
178 211 1777707191.305000
175 209 1777707191.322000
170 208 1777707191.339000
165 209 1777707191.355000
160 212 1777707191.371000
157 216 1777707191.388000
155 220 1777707191.405000
155 226 1777707191.421000
157 236 1777707191.438000
160 245 1777707191.455000

STROKE 2
140 271 1777707191.858000
140 271 1777707191.953000
143 271 1777707191.970000
149 272 1777707191.986000
165 278 1777707192.003000
174 284 1777707192.019000
181 292 1777707192.036000
185 298 1777707192.053000
187 306 1777707192.070000
187 310 1777707192.086000
186 315 1777707192.103000
184 320 1777707192.120000
180 324 1777707192.137000
170 329 1777707192.153000
162 332 1777707192.170000
153 332 1777707192.186000
144 332 1777707192.203000
131 328 1777707192.220000
123 321 1777707192.236000
118 312 1777707192.252000
116 302 1777707192.269000
116 292 1777707192.286000
120 279 1777707192.302000
125 272 1777707192.319000
130 268 1777707192.336000
134 266 1777707192.352000
141 266 1777707192.369000

STROKE 3
163 161 1777707193.390000
164 161 1777707193.516000
165 161 1777707193.534000
166 161 1777707193.550000
167 161 1777707193.566000
168 161 1777707193.583000
169 161 1777707193.600000
170 161 1777707193.616000
170 161 1777707193.633000
170 161 1777707193.663000
170 162 1777707193.683000
167 162 1777707193.699000
165 161 1777707193.716000
163 161 1777707193.732000
162 160 1777707193.750000
161 160 1777707193.766000
161 159 1777707193.786000
161 159 1777707193.799000
162 159 1777707193.816000
162 159 1777707193.832000
163 159 1777707193.849000
164 159 1777707193.865000
165 159 1777707193.882000
165 159 1777707193.899000
165 159 1777707193.907000

STROKE 4
212 279 1777707197.141000
213 280 1777707197.324000
214 281 1777707197.341000
214 281 1777707197.357000
214 282 1777707197.374000
214 282 1777707197.390000
214 283 1777707197.407000
213 283 1777707197.424000
212 283 1777707197.440000
212 283 1777707197.457000
211 283 1777707197.473000
210 282 1777707197.490000
209 281 1777707197.507000
209 281 1777707197.523000
209 281 1777707197.540000
209 280 1777707197.557000
209 280 1777707197.573000
210 281 1777707197.590000
211 281 1777707197.606000
212 282 1777707197.623000
212 283 1777707197.640000
212 283 1777707197.656000
212 283 1777707197.673000
212 283 1777707197.687000

